,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,EPS*ROE,Return_Rate,ROE_20,ROE_19,roe_past_2,roe_past_3,영업이익 - 20E,그룹,Est.시가총액(억),Est / 현재 (%)
989,049800,우진플라임,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매",1,346.0,3460.0,0.0,0.0,0.0,-22.8,-18.39,0.92,0.0,10,0.0,0.0
990,049830,승일,기타 금속 가공제품 제조업,"에어졸캔,에어졸발브",6,525.0,8560.0,0.0,0.0,0.0,-0.41,5.73,2.05,0.0,10,0.0,0.0
991,049950,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder,6,2283.0,27300.0,0.0,0.0,0.0,11.06,19.53,33.11,0.0,10,0.0,0.0
992,049960,쎌바이오텍,기초 의약물질 및 생물학적 제제 제조업,유산균 원말 및 완제품,6,1518.0,16150.0,0.0,0.0,0.0,6.91,19.8,20.88,0.0,10,0.0,0.0
993,050090,휘닉스소재,전자부품 제조업,"Metal Paste, Solder Ball",5,428.0,541.0,0.0,0.0,0.0,-7.12,-9.75,-8.09,0.0,10,0.0,0.0
994,050120,라이브플렉스,생활용품 도매업,"텐트, 원 ·부자재",5,963.0,710.0,0.0,0.0,0.0,-21.76,-5.54,2.41,0.0,10,0.0,0.0
995,050320,에이앤티앤,기계장비 및 관련 물품 도매업,"중대형 서버, 시스템 S/W",4,451.0,1010.0,0.0,0.0,0.0,-53.79,-59.84,-200.24,0.0,10,0.0,0.0
996,050540,한국코퍼레이션,기타 사업지원 서비스업,"CRM서비스,CRM솔루션",3,109.0,282.0,0.0,0.0,0.0,-25.48,-46.25,1.64,0.0,10,0.0,0.0
997,050960,수산아이앤티,소프트웨어 개발 및 공급업,"공유단말접속관리서비스, 보안솔루션 등",6,992.0,14700.0,0.0,0.0,0.0,3.9,4.37,6.12,0.0,10,0.0,0.0
998,051360,토비스,영상 및 음향기기 제조업,Gaming모니터,6,1160.0,6940.0,0.0,0.0,0.0,11.88,11.45,8.06,0.0,10,0.0,0.0
999,051380,피씨디렉트,기계장비 및 관련 물품 도매업,"스토리지(HDD), 프로세서(CPU), Memory, Monitor등",6,847.0,11050.0,0.0,0.0,0.0,10.89,10.57,10.55,0.0,10,0.0,0.0
1000,051390,YW,상품 종합 도매업,"이동통신중계시스템, 데이터네트웍장비, 광전송 장비",6,431.0,3795.0,0.0,0.0,0.0,2.79,3.07,4.09,0.0,10,0.0,0.0
1001,051630,진양화학,플라스틱제품 제조업,"레쟈,바닥재 제조",6,462.0,3850.0,0.0,0.0,0.0,-7.57,-1.14,-1.13,0.0,10,0.0,0.0
1002,051780,큐로홀딩스,"영화, 비디오물, 방송프로그램 제작 및 배급업","DTIS, Probe Card, H.F PCB",5,615.0,691.0,0.0,0.0,0.0,-34.12,-37.52,-67.56,0.0,10,0.0,0.0
1003,051980,센트럴바이오,플라스틱제품 제조업,PVC샤시,5,322.0,695.0,0.0,0.0,0.0,-41.23,-20.19,2.66,0.0,10,0.0,0.0
1004,052020,에스티큐브,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",6,3039.0,10000.0,0.0,0.0,0.0,-35.69,-37.03,-68.05,0.0,10,0.0,0.0
1005,052190,이에스에이,창작 및 예술관련 서비스업,게임소프트웨어(창세기전시리즈),3,135.0,295.0,0.0,0.0,0.0,-69.15,-64.65,-159.19,0.0,10,0.0,0.0
1006,052220,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시",6,610.0,2650.0,0.0,0.0,0.0,4.17,-3.32,-0.21,0.0,10,0.0,0.0
1007,052260,SK바이오랜드,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품",6,4305.0,28700.0,0.0,0.0,0.0,7.12,10.5,8.93,0.0,10,0.0,0.0
1008,052300,W홀딩컴퍼니,기타 운송관련 서비스업,운송,6,597.0,257.0,0.0,0.0,0.0,-20.04,-5.13,3.95,0.0,10,0.0,0.0
1009,052330,코텍,영상 및 음향기기 제조업,"Touch Screen Monitor, 산업용 CRT Monitor",6,1417.0,9100.0,0.0,0.0,0.0,10.12,12.72,8.61,0.0,10,0.0,0.0
1010,052400,코나아이,소프트웨어 개발 및 공급업,"전자화폐, 단말기, 수집/정산시스템",5,2030.0,13050.0,0.0,0.0,0.0,-5.96,-43.69,-23.43,0.0,10,0.0,0.0
1011,052420,오성첨단소재,플라스틱제품 제조업,"보호, 기능성 필름",6,1385.0,2235.0,0.0,0.0,0.0,9.68,5.27,1.79,0.0,10,0.0,0.0
1012,052460,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",6,596.0,4080.0,0.0,0.0,0.0,-0.69,-2.29,6.2,0.0,10,0.0,0.0
1013,052600,한네트,전기 통신업,"현금서비스, 예금인출",6,439.0,3800.0,0.0,0.0,0.0,3.19,3.02,3.76,0.0,10,0.0,0.0
1014,052670,제일바이오,의약품 제조업,동물사료첨가제,6,1290.0,8600.0,0.0,0.0,0.0,6.67,3.46,2.44,0.0,10,0.0,0.0
1015,052690,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,6,6612.0,17300.0,0.0,0.0,0.0,5.54,2.82,7.48,0.0,10,0.0,0.0
1016,052770,아이톡시,소프트웨어 개발 및 공급업,게임,3,325.0,4460.0,0.0,0.0,0.0,0.0,0.0,-463.17,0.0,10,0.0,0.0
1017,052790,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,6,1564.0,13800.0,0.0,0.0,0.0,19.76,-14.94,-6.72,0.0,10,0.0,0.0
1018,052860,아이앤씨,반도체 제조업,지상파 DMB용 수신칩(모바일 TV용 SoC),6,886.0,5030.0,0.0,0.0,0.0,11.21,3.82,17.09,0.0,10,0.0,0.0
1019,052900,KMH하이텍,플라스틱제품 제조업,TRAY(반도체Packing재료),6,584.0,1245.0,0.0,0.0,0.0,3.45,7.88,-0.87,0.0,20,0.0,0.0
1020,053050,지에스이,연료용 가스 제조 및 배관공급업,도시가스,1,429.0,1430.0,0.0,0.0,0.0,6.34,8.99,8.4,0.0,10,0.0,0.0
1021,053060,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩",1,118.0,550.0,0.0,0.0,0.0,-11.04,-19.65,-38.8,0.0,10,0.0,0.0
1022,053110,소리바다,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",수도용 및 원예용 상토,3,353.0,368.0,0.0,0.0,0.0,-53.13,-33.66,-20.03,0.0,10,0.0,0.0
1023,053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품",6,723.0,12050.0,0.0,0.0,0.0,1.19,5.2,2.66,0.0,10,0.0,0.0
1024,053260,금강철강,1차 철강 제조업,"냉연압연강판, 산세코일",6,589.0,3145.0,0.0,0.0,0.0,4.0,4.86,2.79,0.0,10,0.0,0.0
1025,053270,구영테크,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등,1,451.0,1710.0,0.0,0.0,0.0,4.8,9.65,2.61,0.0,10,0.0,0.0
1026,053280,예스24,무점포 소매업,"도서,음반/DVD,화장품",2,1471.0,8550.0,0.0,0.0,0.0,0.01,-7.38,-0.1,0.0,10,0.0,0.0
1027,053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,6,469.0,2920.0,0.0,0.0,0.0,1.26,-7.76,1.3,0.0,10,0.0,0.0
1028,053350,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,6,861.0,4350.0,0.0,0.0,0.0,-7.31,-8.11,7.85,0.0,10,0.0,0.0
1029,053450,세코닉스,사진장비 및 광학기기 제조업,"CCD렌즈, 광PICK-UP렌즈",2,573.0,4855.0,0.0,0.0,-13.24,-14.76,-1.51,-1.77,0.0,10,0.0,0.0
1030,053580,웹케시,소프트웨어 개발 및 공급업,"에스이알피, 브랜치, 인하우스",4,4106.0,60700.0,0.0,0.0,0.0,24.23,28.29,24.05,0.0,10,0.0,0.0
1031,053590,한국테크놀로지,자동차 신품 부품 제조업,신재생에너지관련장비,4,955.0,952.0,0.0,0.0,0.0,-51.79,-145.7,-46.86,0.0,10,0.0,0.0
1032,053620,태양,기타 금속 가공제품 제조업,"휴대용 부탄가스, 외주수탁품",6,780.0,9070.0,0.0,0.0,0.0,4.75,1.22,4.69,0.0,10,0.0,0.0
1033,053660,현진소재,기타 금속 가공제품 제조업,선박용 엔진부품,2,213.0,400.0,0.0,0.0,0.0,-282.54,-69.86,-217.0,0.0,10,0.0,0.0
1034,053690,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",6,927.0,8460.0,0.0,0.0,0.0,20.64,7.06,9.08,0.0,10,0.0,0.0
1035,053700,삼보모터스,자동차 신품 부품 제조업,증명서 자동발급기,1,1123.0,6690.0,0.0,0.0,0.0,-7.4,2.08,3.39,0.0,10,0.0,0.0
1036,053800,안랩,소프트웨어 개발 및 공급업,바이러스백신 프로그램,6,6138.0,61300.0,0.0,0.0,0.0,9.57,12.08,9.15,0.0,10,0.0,0.0
1037,053980,오상자이엘,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",CATIA Solution,6,2068.0,11650.0,0.0,0.0,0.0,-33.88,-2.58,6.27,0.0,10,0.0,0.0
1038,054040,한국컴퓨터,전자부품 제조업,LCD Module용 부품,6,383.0,2380.0,0.0,0.0,0.0,8.4,-6.67,-0.03,0.0,10,0.0,0.0
1039,054050,농우바이오,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등",6,1844.0,11500.0,0.0,0.0,0.0,3.05,14.28,5.45,0.0,10,0.0,0.0
1040,054090,삼진엘앤디,그외 기타 제품 제조업,"몰드프레임, TFT-LCD BLU",6,864.0,3460.0,0.0,0.0,0.0,0.63,2.03,-13.41,0.0,10,0.0,0.0
1041,054180,중앙오션,선박 및 보트 건조업,XML/SGML 관련 제품 및 솔루션,1,363.0,1125.0,0.0,0.0,0.0,-9.76,0.0,0.0,0.0,10,0.0,0.0
1042,054210,이랜텍,전자부품 제조업,Battery Pack,1,1174.0,5130.0,0.0,0.0,0.0,7.92,-7.39,-0.92,0.0,10,0.0,0.0
1043,054300,팬스타엔터프라이즈,일반 목적용 기계 제조업,자동차 정비용 리프트,6,397.0,758.0,0.0,0.0,0.0,2.07,-3.41,7.35,0.0,10,0.0,0.0
1044,054410,케이피티유,기타 금속 가공제품 제조업,"Vacuum Treatment, Plasma Surface Treatment",6,299.0,5900.0,0.0,0.0,0.0,-2.35,6.92,13.64,0.0,10,0.0,0.0
1045,054540,삼영엠텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",6,596.0,4585.0,0.0,0.0,0.0,4.57,1.87,2.36,0.0,10,0.0,0.0
1046,054620,APS홀딩스,기타 금융업,인터넷 트래픽 솔루션,4,1972.0,9670.0,0.0,0.0,0.0,-1.22,0.59,348.19,0.0,10,0.0,0.0
1047,054630,에이디칩스,그외 기타 제품 제조업,비메모리 반도체칩,6,310.0,682.0,0.0,0.0,0.0,-46.5,-24.59,2.3,0.0,20,0.0,0.0
1048,054670,대한뉴팜,의약품 제조업,"동물약품, 인체약품, 유아용품",4,1766.0,12300.0,0.0,0.0,0.0,29.27,5.18,-33.49,0.0,10,0.0,0.0
1049,054780,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,6,2475.0,14500.0,0.0,0.0,0.0,-17.44,-16.51,-2.22,0.0,10,0.0,0.0
1050,054800,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,6,1557.0,15050.0,0.0,0.0,0.0,-5.18,10.72,6.13,0.0,10,0.0,0.0
1051,054920,한컴위드,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,6,1088.0,3855.0,0.0,0.0,0.0,36.53,0.5,2.66,0.0,10,0.0,0.0
1052,054930,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리,6,464.0,15450.0,0.0,0.0,0.0,-7.3,-8.33,1.73,0.0,10,0.0,0.0
1053,054940,엑사이엔씨,실내건축 및 건축마무리 공사업,고주파고압변성기(FBT : Flyback Transformer),5,431.0,1300.0,0.0,0.0,0.0,-0.7,-7.75,-7.49,0.0,10,0.0,0.0
1054,055490,테이팩스,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",5,1217.0,25800.0,0.0,0.0,0.0,7.87,5.63,9.6,0.0,20,0.0,0.0
1055,056000,네스엠,소프트웨어 개발 및 공급업,모바일게임,6,290.0,2050.0,0.0,0.0,0.0,-17.92,-5.03,0.93,0.0,10,0.0,0.0
1056,056080,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외",6,829.0,2210.0,0.0,0.0,0.0,-29.14,-1.6,-9.65,0.0,10,0.0,0.0
1057,056090,유앤아이,의료용 기기 제조업,정형외과용 신체보정용 의료기기,6,365.0,4705.0,0.0,0.0,0.0,-4.9,-31.49,-11.55,0.0,20,0.0,0.0
1058,056360,코위버,통신 및 방송 장비 제조업,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등",6,1073.0,10950.0,0.0,0.0,0.0,18.91,6.39,7.13,0.0,10,0.0,0.0
1059,056700,신화인터텍,플라스틱제품 제조업,디스플레이 BLU용 광학필름,5,817.0,2805.0,0.0,0.0,0.0,10.31,-5.7,-2.52,0.0,10,0.0,0.0
1060,056730,포스링크,기타 전문 도매업,"석탄도매,통신공사외",3,674.0,1460.0,0.0,0.0,0.0,-113.04,-64.74,-89.5,0.0,10,0.0,0.0
1061,057030,YBM넷,교육지원 서비스업,"온라인교육, 수수료수입 등",6,1354.0,8300.0,0.0,0.0,0.0,4.24,0.87,-6.1,0.0,10,0.0,0.0
1062,057500,SKC 솔믹스,전자부품 제조업,반도체용 파인세라믹제품,2,4489.0,7300.0,0.0,0.0,0.0,0.42,29.38,75.54,0.0,20,0.0,0.0
1063,057540,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",6,1005.0,2370.0,0.0,0.0,0.0,22.13,4.31,9.07,0.0,10,0.0,0.0
1064,057680,옴니텔,소프트웨어 개발 및 공급업,"모바일방송, 모바일컨텐츠",3,1644.0,4060.0,0.0,0.0,0.0,5.55,11.41,-55.15,0.0,10,0.0,0.0
1065,057880,필로시스헬스케어,"섬유, 의복, 신발 및 가죽제품 소매업",셋톱박스(디지털위성방송수신기),4,795.0,1325.0,0.0,0.0,0.0,-109.36,-102.33,-76.94,0.0,10,0.0,0.0
1066,058220,아리온,통신 및 방송 장비 제조업,디지털셋톱박스,3,107.0,275.0,0.0,0.0,0.0,-34.27,-47.35,-73.83,0.0,10,0.0,0.0
1067,058400,KNN,텔레비전 방송업,방송프로그램 제작 및 송출,6,2927.0,2210.0,0.0,0.0,0.0,4.17,4.16,5.28,0.0,10,0.0,0.0
1068,058420,제이웨이,"영화, 비디오물, 방송프로그램 제작 및 배급업","VOD서비스, 대리운전프로그램",6,192.0,884.0,0.0,0.0,0.0,-26.42,-35.69,-44.36,0.0,10,0.0,0.0
1069,058430,포스코강판,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",4,816.0,13600.0,0.0,0.0,0.0,1.23,5.24,8.6,0.0,10,0.0,0.0
1070,058450,일야,통신 및 방송 장비 제조업,"컴퓨터, 복사기 등의 부품",4,217.0,685.0,0.0,0.0,0.0,-27.3,-66.83,-20.5,0.0,10,0.0,0.0
1071,058470,리노공업,전자부품 제조업,"리노핀, 반도체 소켓 등",6,20272.0,133000.0,0.0,0.0,0.0,18.75,19.82,18.82,0.0,20,0.0,0.0
1072,058530,슈펙스비앤피,생활용품 도매업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)",3,218.0,167.0,0.0,0.0,0.0,-45.34,-26.68,-42.36,0.0,10,0.0,0.0
1073,058610,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,4,1434.0,6870.0,0.0,0.0,0.0,5.76,6.93,-3.22,0.0,10,0.0,0.0
1074,058630,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",6,1173.0,6000.0,0.0,0.0,0.0,21.89,8.15,8.55,0.0,10,0.0,0.0
1075,058650,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,6,2984.0,74600.0,0.0,0.0,0.0,1.58,1.72,7.5,0.0,10,0.0,0.0
1076,058730,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","데크플레이트,도로안전시설물(가드레일,강재방호책),건축용단열재보드(경질우레탄보드),신재생에너지사업",6,744.0,4830.0,0.0,0.0,0.0,1.51,14.67,16.59,0.0,10,0.0,0.0
1077,058820,CMG제약,의약품 제조업,의약품,6,6389.0,4600.0,0.0,0.0,0.0,2.15,6.01,2.94,0.0,10,0.0,0.0
1078,058850,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,4,826.0,1935.0,0.0,0.0,0.0,4.72,7.3,4.67,0.0,10,0.0,0.0
1079,058860,KTis,기타 정보 서비스업,"114전화번호안내, 고객센터",6,793.0,2280.0,0.0,0.0,0.0,5.6,4.92,5.23,0.0,10,0.0,0.0
1080,058970,엠로,소프트웨어 개발 및 공급업,구매 SCM솔루션,3,392.0,8150.0,0.0,0.0,0.0,8.53,-4.52,7.29,0.0,10,0.0,0.0
1081,059090,미코,반도체 제조업,반도체 및 디스플레이 부품 제조,4,4713.0,15050.0,0.0,0.0,0.0,8.96,18.67,14.74,0.0,20,0.0,0.0
1082,059100,아이컴포넌트,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,6,270.0,3820.0,0.0,0.0,0.0,-4.25,-9.91,-22.34,0.0,10,0.0,0.0
1083,059120,아진엑스텍,반도체 제조업,"전자집적회로, 모션제어칩",6,549.0,7900.0,0.0,0.0,0.0,5.71,10.87,18.49,0.0,10,0.0,0.0
1084,059210,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",4,635.0,2660.0,0.0,0.0,0.0,6.48,-2.39,-8.41,0.0,20,0.0,0.0
1085,060230,이그잭스,전자부품 제조업,화학제품 및 전자재료,3,1359.0,1815.0,0.0,0.0,0.0,-2.29,-8.15,-43.21,0.0,10,0.0,0.0
1086,060240,룽투코리아,소프트웨어 개발 및 공급업,"모바일게임(열혈강호,검과마법)",6,1444.0,5680.0,0.0,0.0,0.0,2.34,22.56,-50.85,0.0,10,0.0,0.0
1087,060260,뉴보텍,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등",6,547.0,1635.0,0.0,0.0,0.0,7.78,-10.68,-5.67,0.0,10,0.0,0.0
1088,060280,큐렉소,기타 상품 전문 소매업,"만화단행본, 정기간행물",6,2008.0,6020.0,0.0,0.0,0.0,-45.47,-41.81,-23.49,0.0,10,0.0,0.0
1089,060300,레드로버,"영화, 비디오물, 방송프로그램 제작 및 배급업","콘텐츠제작, 4D 시네마 시스템 및 영상관 구축, 3D융합, 3D HW, 3D SW, VR",5,408.0,610.0,0.0,0.0,0.0,-182.83,-40.75,-7.35,0.0,10,0.0,0.0
1090,060370,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,6,943.0,4305.0,0.0,0.0,0.0,0.47,-4.05,7.84,0.0,10,0.0,0.0
1091,060380,동양에스텍,1차 철강 제조업,"열연박판, 열연후판, 무늬강판",2,277.0,2765.0,0.0,0.0,0.0,3.81,-0.47,6.16,0.0,10,0.0,0.0
1092,060480,국일신동,1차 비철금속 제조업,황동봉,6,390.0,3520.0,0.0,0.0,0.0,-0.23,2.46,7.49,0.0,10,0.0,0.0
1093,060540,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","이동통신중계기용부품(제어기,광모듈,RF필터)",6,562.0,2150.0,0.0,0.0,0.0,11.5,8.53,9.89,0.0,10,0.0,0.0
1094,060560,홈센타홀딩스,기타 전문 도매업,"건축자재,레미콘",4,1145.0,1345.0,0.0,0.0,0.0,-2.44,-38.92,-45.91,0.0,10,0.0,0.0
1095,060570,드림어스컴퍼니,기타 전문 도매업,휴대용 MP3 Player,6,2888.0,5080.0,0.0,0.0,0.0,-34.56,-15.58,-18.57,0.0,10,0.0,0.0
1096,060590,씨티씨바이오,의약품 제조업,"동물용항병원성제품, 생균효소제",4,1733.0,8280.0,0.0,0.0,0.0,-17.0,-11.27,-25.11,0.0,10,0.0,0.0
1097,060900,케이알피앤이,기타 화학제품 제조업,바이오 연료 및 혼합물 제조업,5,919.0,680.0,0.0,0.0,0.0,-55.07,-88.48,-61.44,0.0,10,0.0,0.0
1098,061250,화일약품,의약품 제조업,의약품 원료,6,2370.0,13700.0,0.0,0.0,0.0,2.89,5.09,2.69,0.0,10,0.0,0.0
1099,062860,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,6,790.0,8000.0,0.0,0.0,0.0,2.0,-26.55,-3.84,0.0,10,0.0,0.0
1100,062970,피피아이,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",3,861.0,9250.0,0.0,0.0,0.0,15.85,21.13,7.08,0.0,10,0.0,0.0
1101,063160,종근당바이오,의약품 제조업,"의약품,원료의약품 제조",6,2825.0,51500.0,0.0,0.0,0.0,8.01,5.49,5.78,0.0,10,0.0,0.0
1102,063440,SM Life Design,기록매체 복제업,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제",6,948.0,2105.0,0.0,0.0,0.0,-6.08,-4.27,1.88,0.0,10,0.0,0.0
1103,063760,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등,6,538.0,10950.0,0.0,0.0,0.0,5.98,24.7,40.41,0.0,10,0.0,0.0
1104,064090,에프앤리퍼블릭,상품 종합 도매업,CCTV CAMERA 등,4,393.0,512.0,0.0,0.0,0.0,-99.99,6.87,29.66,0.0,10,0.0,0.0
1105,064240,홈캐스트,영상 및 음향기기 제조업,디지털 셋톱박스,6,1254.0,3790.0,0.0,0.0,0.0,-13.86,-23.5,-16.34,0.0,10,0.0,0.0
1106,064260,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,1,2604.0,3855.0,0.0,0.0,0.0,13.96,1.74,7.02,0.0,10,0.0,0.0
1107,064480,브리지텍,소프트웨어 개발 및 공급업,"컨택센터솔루션,BcN솔루션,ASP서비스사업",6,392.0,3280.0,0.0,0.0,0.0,-8.77,5.01,-7.89,0.0,10,0.0,0.0
1108,064510,에코마이스터,특수 목적용 기계 제조업,SAP,2,379.0,1420.0,0.0,0.0,0.0,-59.81,-129.79,-6.03,0.0,10,0.0,0.0
1109,064520,바른전자,반도체 제조업,"메모리 카드, 스마트 카드 등",4,741.0,1005.0,0.0,0.0,0.0,-41.43,-100.99,-45.04,0.0,10,0.0,0.0
1110,064550,바이오니아,의료용품 및 기타 의약 관련제품 제조업,"합성유전자,시약및유전자분석장비",4,4843.0,21300.0,0.0,0.0,0.0,-22.49,-26.67,-43.49,0.0,20,0.0,0.0
1111,064760,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품,6,10566.0,90500.0,0.0,0.0,0.0,23.15,28.43,28.75,0.0,20,0.0,0.0
1112,064800,젬백스링크,"섬유, 의복, 신발 및 가죽제품 소매업",의류제품,5,1178.0,1525.0,0.0,0.0,0.0,2.76,-33.13,-1.45,0.0,10,0.0,0.0
1113,064820,케이프,선박 및 보트 건조업,선박엔진용실린더라이너,2,919.0,3205.0,0.0,0.0,0.0,4.49,1.73,0.57,0.0,10,0.0,0.0
1114,064850,에프앤가이드,금융 지원 서비스업,금융정보제공서비스(FnGuide.com),6,858.0,7800.0,0.0,0.0,0.0,8.87,7.03,16.11,0.0,10,0.0,0.0
1115,065060,지엔코,봉제의복 제조업,"캐쥬얼의류(SPORT-REPLAY, Thursday Island)",6,1176.0,1200.0,0.0,0.0,0.0,-22.72,-28.91,-11.31,0.0,10,0.0,0.0
1116,065130,탑엔지니어링,특수 목적용 기계 제조업,LCD Cell Line 자동화 장치,6,1614.0,10100.0,0.0,0.0,0.0,18.76,10.15,8.72,0.0,10,0.0,0.0
1117,065150,MP그룹,음·식료품 및 담배 도매업,외식 프랜차이즈사업 및 식자재 유통,2,1063.0,1315.0,0.0,0.0,0.0,4.2,-94.99,-66.67,0.0,10,0.0,0.0
1118,065170,넥스트BT,음·식료품 및 담배 도매업,건강보조식품 등,4,1618.0,1865.0,0.0,0.0,0.0,-22.43,3.25,-13.82,0.0,10,0.0,0.0
1119,065350,신성델타테크,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품",1,934.0,3755.0,0.0,0.0,0.0,4.79,3.43,11.32,0.0,10,0.0,0.0
1120,065370,위세아이텍,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션",6,929.0,21100.0,0.0,0.0,0.0,27.29,19.45,17.88,0.0,10,0.0,0.0
1121,065420,에스아이리소스,석탄 광업,자카드직물,6,413.0,639.0,0.0,0.0,0.0,-68.5,-14.67,-6.91,0.0,10,0.0,0.0
1122,065440,이루온,소프트웨어 개발 및 공급업,이동통신 핵심망 및 서비스망 솔루션 개발 공급,3,383.0,1405.0,0.0,0.0,0.0,1.58,3.5,-8.88,0.0,10,0.0,0.0
1123,065450,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",전자전시스템 장치류,5,2103.0,7340.0,0.0,0.0,0.0,5.22,2.43,-3.13,0.0,10,0.0,0.0
1124,065500,오리엔트정공,자동차 신품 부품 제조업,"하우징, 리테이너베어링",3,1090.0,930.0,0.0,0.0,0.0,-7.55,-23.52,-3.88,0.0,10,0.0,0.0
1125,065530,전파기지국,전기 통신업,공용기지국건설/관리,5,2685.0,5080.0,0.0,0.0,0.0,2.96,1.38,5.29,0.0,10,0.0,0.0
1126,065560,녹원씨엔아이,인쇄 및 인쇄관련 산업,산업용필터,5,1070.0,6200.0,0.0,0.0,0.0,-12.6,9.9,1.46,0.0,10,0.0,0.0
1127,065570,삼영이엔씨,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등",6,690.0,7840.0,0.0,0.0,0.0,-11.89,0.72,3.72,0.0,10,0.0,0.0
1128,065620,제낙스,1차 철강 제조업,"2차전지,금속섬유,스테인레스 와이어",4,790.0,3190.0,0.0,0.0,0.0,-200.15,-66.46,-66.29,0.0,20,0.0,0.0
1129,065650,메디프론,기계장비 및 관련 물품 도매업,음반재킷 제작,6,1912.0,5140.0,0.0,0.0,0.0,-9.65,-25.32,-45.51,0.0,10,0.0,0.0
1130,065660,안트로젠,기타 전문 도매업,줄기세포치료제,6,5517.0,61600.0,0.0,0.0,0.0,-6.51,-1.87,1.11,0.0,10,0.0,0.0
1131,065690,파커스,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체",6,360.0,2580.0,0.0,0.0,0.0,-4.06,4.99,-2.97,0.0,10,0.0,0.0
1132,065710,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",항만크레인 구동전기장치,6,1133.0,22000.0,0.0,0.0,0.0,22.33,8.88,10.47,0.0,10,0.0,0.0
