,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,Average_ROE_20(E),ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율
1142,048910,대원미디어,기타 전문 도매업,"캐릭터 사업, 만화영화 제작",5,864.0,6870.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,2.89,10.25,3.36,0,0.41,0.0,37.0,64.0,70.0,10,0.0
1143,054800,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,5,1387.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.18,10.72,6.13,2.01,0,0.41,0.0,467.0,548.0,322.0,10,0.0
1144,086060,진바이오텍,동물용 사료 및 조제식품 제조업,"펩소이젠(식물성단백질),바이오스타치(가공전분),나투포멘(친환경생균제),락토케어(항생제대체형미생물제제)등",5,554.0,6430.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,6.07,5.25,3.79,0,0.41,0.0,8.0,63.0,23.0,10,0.0
1145,170790,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",5,898.0,13100.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,1.09,-6.99,6.99,1,0.41,0.0,42.0,11.0,-30.0,10,0.0
1146,290670,대보마그네틱,기타 전기장비 제조업,"전자석탈철기, 자력선별기",5,3032.0,44150.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,18.44,77.71,24.99,0,0.41,0.0,47.0,42.0,46.0,10,0.0
1147,303030,지니틱스,반도체 제조업,기업 인수 및 합병,4,934.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,30.07,-6.32,9.95,0,0.41,0.0,54.0,42.0,-1.0,10,0.0
1148,010170,대한광통신,절연선 및 케이블 제조업,광섬유,5,2636.0,3575.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.32,14.97,16.93,4.65,0,0.4,0.0,-96.0,155.0,150.0,10,0.0
1149,067080,대화제약,의약품 제조업,"후로스판, 세파메칠 등",5,3490.0,19150.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,8.65,17.71,12.58,0,0.4,0.0,62.0,52.0,84.0,10,0.0
1150,081580,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),5,344.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.59,7.97,7.1,1.05,0,0.4,0.0,-51.0,67.0,86.0,10,0.0
1151,099220,SDN,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",5,1192.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,3.24,5.33,4.76,0,0.4,0.0,30.0,29.0,38.0,10,0.0
1152,104700,한국철강,1차 철강 제조업,철근. 단조강. 파이프,5,2095.0,4550.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,1.7,-5.83,0.92,1,0.4,0.0,122.0,254.0,461.0,10,0.0
1153,115440,우리넷,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)",5,895.0,9790.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,3.58,6.97,3.9,0,0.4,0.0,28.0,10.0,32.0,10,0.0
1154,214430,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",5,1716.0,24150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,14.55,15.71,7.6,0,0.4,0.0,-24.0,90.0,92.0,10,0.0
1155,251960,엠에프엠코리아,편조의복 제조업,"남녀 및 유아용의 외의, 내의 및 기타 의복",1,311.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.74,3.89,4.16,0,0.4,0.0,48.0,22.0,25.0,10,0.0
1156,013870,지엠비코리아,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등",5,1079.0,5660.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.06,5.08,1.48,0,0.39,0.0,85.0,41.0,135.0,10,0.0
1157,042510,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,5,1120.0,3520.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,21.09,23.82,16.08,0,0.39,0.0,21.0,40.0,33.0,10,0.0
1158,080220,제주반도체,반도체 제조업,"모바일용 LP DDR SDRAM, CRAM, SRAM",2,946.0,3040.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.63,16.81,8.93,3.78,0,0.39,0.0,61.0,128.0,84.0,10,0.0
1159,081150,티플랙스,기타 금속 가공제품 제조업,"스텐레스봉,판(열간제품) 제조,도매",5,849.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,2.54,3.62,2.67,0,0.39,0.0,39.0,35.0,38.0,10,0.0
1160,131220,대한과학,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",5,518.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,7.19,4.3,5.39,0,0.39,0.0,22.0,26.0,19.0,10,0.0
1161,314130,지놈앤컴퍼니,기초 의약물질 및 생물학적 제제 제조업,생체유익균 치료제/건강기능식품/화장품,5,5082.0,44900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.66,-65.36,-37.78,0,0.39,0.0,-138.0,-59.0,-26.0,10,0.0
1162,004080,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",5,876.0,9120.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,3.52,3.71,2.96,0,0.38,0.0,30.0,11.0,40.0,10,0.0
1163,011390,부산산업,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘 제조,판매",5,1230.0,116500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.92,6.43,6.65,0,0.38,0.0,86.0,45.0,68.0,10,0.0
1164,032580,피델릭스,반도체 제조업,PSRAM 및 LPSDRAM,5,391.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.72,13.15,2.03,2.86,0,0.38,0.0,-5.0,36.0,18.0,10,0.0
1165,058470,리노공업,전자부품 제조업,"리노핀, 반도체 소켓 등",5,19525.0,128100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,19.82,18.82,19.12,0,0.38,0.0,641.0,575.0,492.0,15,0.0
1166,066130,하츠,가정용 기기 제조업,"레인지후드, 빌트인 기기 등",5,865.0,6760.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.86,5.69,3.02,0,0.38,0.0,25.0,13.0,52.0,10,0.0
1167,086460,에스엔피제네틱스,자연과학 및 공학 연구개발업,유전체 분석 서비스,5,84.0,4615.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.5,38.71,11.27,2.03,0,0.38,0.0,-3.0,-2.0,-3.0,10,0.0
1168,200710,에이디테크놀로지,반도체 제조업,주문형 반도체,5,3498.0,28050.0,0.0,0.0,0.0,0.0,0.0,0.0,15.31,19.36,0.47,14.19,0,0.38,0.0,122.0,121.0,-4.0,15,0.0
1169,225530,보광산업,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘",5,2380.0,6550.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,7.86,16.14,10.31,0,0.38,0.0,74.0,48.0,93.0,10,0.0
1170,016790,현대사료,동물용 사료 및 조제식품 제조업,"양계, 양돈 배합사료",5,901.0,14650.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,-1.04,12.02,4.45,0,0.37,0.0,61.0,13.0,41.0,10,0.0
1171,036420,제이콘텐트리,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화 및 방송프로그램 제작, 유통, 광고",1,4432.0,27050.0,0.0,0.0,0.0,0.0,0.0,-9.53,0.34,7.45,5.31,3.54,0,0.37,-234.0,354.0,347.0,333.0,10,-0.53
1172,071950,코아스,가구 제조업,"사무용가구,금속가구 도매,제조",1,323.0,1045.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,-0.65,-3.12,3.75,1,0.37,0.0,31.0,12.0,7.0,10,0.0
1173,094280,효성 ITX,기타 사업지원 서비스업,"컨택센터서비스, Cloud솔루션, CDN, 프로젝터판매",1,3236.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.77,13.65,16.48,18.18,0,0.37,0.0,130.0,113.0,122.0,10,0.0
1174,145020,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",5,23098.0,182300.0,0.0,0.0,0.0,0.0,0.0,6.89,6.25,9.8,15.36,8.95,0,0.37,713.0,681.0,602.0,1019.0,10,0.31
1175,178920,PI첨단소재,플라스틱제품 제조업,PI필름,5,8986.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,13.8,13.75,10.37,0,0.37,0.0,336.0,605.0,530.0,10,0.0
1176,219130,타이거일렉,전자부품 제조업,인쇄회로기판 제조업,5,802.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,5.34,10.02,5.34,0,0.37,0.0,15.0,24.0,47.0,10,0.0
1177,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료,5,688.0,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.31,5.47,3.77,0,0.36,0.0,27.0,34.0,36.0,10,0.0
1178,009680,모토닉,자동차 신품 부품 제조업,"자동차용 기화기(캬브레타,다이캐스트,연료펌프) 제조,판매",5,3977.0,12050.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.17,3.22,2.66,0,0.36,0.0,97.0,59.0,128.0,10,0.0
1179,134060,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재),5,335.0,7030.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,2.0,-3.47,4.95,1,0.36,0.0,10.0,3.0,-2.0,10,0.0
1180,181710,엔에이치엔,소프트웨어 개발 및 공급업,한게임,5,14517.0,74200.0,0.0,0.0,0.0,0.0,0.0,4.46,0.78,5.79,1.12,2.51,0,0.36,1202.0,867.0,686.0,347.0,15,1.24
1181,232140,와이아이케이,특수 목적용 기계 제조업,메모리 웨이퍼 테스터,4,3712.0,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.66,32.6,23.73,9.49,0,0.36,0.0,-118.0,329.0,194.0,10,0.0
1182,258250,셀젠텍,소프트웨어 개발 및 공급업,"C-Manager, LabBio+, S-Keeper",3,355.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,18.45,20.08,13.72,0,0.36,0.0,9.0,14.0,9.0,10,0.0
1183,297090,씨에스베어링,일반 목적용 기계 제조업,"풍력용 선회베어링, 산업용 선회베어링",2,2318.0,24200.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,9.46,17.8,14.48,0,0.36,0.0,103.0,34.0,54.0,10,0.0
1184,003670,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",5,54097.0,88700.0,0.0,0.0,0.0,0.0,0.0,4.91,11.57,18.96,17.16,14.97,0,0.35,704.0,899.0,1063.0,1040.0,10,0.13
1185,017810,풀무원,기타 식품 제조업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출",0,7071.0,18550.0,0.0,0.0,0.0,0.0,0.0,7.2,0.95,7.23,14.59,5.32,0,0.35,546.0,306.0,402.0,528.0,10,0.77
1186,021050,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",3,1652.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,7.47,2.09,4.37,0,0.35,0.0,80.0,86.0,128.0,10,0.0
1187,039290,인포뱅크,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역",5,631.0,7260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,5.79,3.22,3.26,0,0.35,0.0,8.0,24.0,25.0,10,0.0
1188,058400,KNN,텔레비전 방송업,방송프로그램 제작 및 송출,5,3119.0,2355.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.16,5.28,4.35,0,0.35,0.0,74.0,78.0,86.0,10,0.0
1189,217820,엔에스,특수 목적용 기계 제조업,2차전지 자동화 설비,2,1436.0,14650.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.64,4.21,12.17,1,0.35,0.0,56.0,30.0,23.0,15,0.0
1190,281740,레이크머티리얼즈,기타 화학제품 제조업,"LED, 반도체 소재 및 석유화학촉매",1,1380.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,8.6,43.39,13.34,0,0.35,0.0,26.0,36.0,71.0,15,0.0
1191,002690,동일제강,1차 철강 제조업,"PC강연선, 경강선, 도금선, 마봉강",5,306.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.1,1.05,0.63,0,0.34,0.0,10.0,-3.0,11.0,10,0.0
1192,003120,일성신약,의약품 제조업,"의약품(항생제,화학료법제,항바이러스,근이완제,영양액륜) 제조,판매",5,2293.0,86200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.91,0.82,1.45,1,0.34,0.0,-13.0,23.0,26.0,10,0.0
1193,017800,현대엘리베이터,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",0,16031.0,41800.0,0.0,0.0,0.0,0.0,0.0,7.16,5.22,0.9,11.59,4.84,0,0.34,1454.0,1362.0,1431.0,1353.0,10,0.91
1194,045660,에이텍,컴퓨터 및 주변장치 제조업,"PC,모니터",5,3176.0,38450.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,8.99,21.64,11.02,0,0.34,0.0,44.0,37.0,42.0,10,0.0
1195,052600,한네트,전기 통신업,"현금서비스, 예금인출",5,424.0,3665.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,3.02,3.76,3.23,0,0.34,0.0,19.0,20.0,25.0,10,0.0
1196,065680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,5,3457.0,34800.0,0.0,0.0,0.0,0.0,0.0,2.64,6.37,0.37,6.01,4.31,0,0.34,89.0,159.0,7.0,94.0,10,0.26
1197,090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",5,100256.0,171500.0,0.0,0.0,0.0,0.0,0.0,3.49,5.36,7.75,9.81,6.9,0,0.34,2078.0,4278.0,4820.0,5964.0,10,0.21
1198,122350,삼기오토모티브,자동차 신품 부품 제조업,자동차부품,1,1239.0,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.47,9.45,2.48,0,0.34,0.0,58.0,55.0,133.0,10,0.0
1199,135160,지오씨,절연선 및 케이블 제조업,옥내외용케이블,1,267.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,7.59,2.42,3.51,0,0.34,0.0,17.0,16.0,20.0,10,0.0
1200,213420,덕산네오룩스,전자부품 제조업,"HTL(정공수송층), HIL(정공주입층), RED HOST",5,8127.0,33850.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,14.28,14.52,13.55,0,0.34,0.0,208.0,203.0,184.0,10,0.0
1201,262260,에이프로,기타 전기장비 제조업,"2차전지 장비 등(일반충방전기, 고온가압 충방전기 등)",2,2635.0,38300.0,0.0,0.0,0.0,0.0,0.0,0.0,52.43,0.0,0.0,26.22,0,0.34,0.0,104.0,72.0,-6.0,15,0.0
1202,317860,노드메이슨,기타 화학제품 제조업,헉슬리/Huxley 화장품(스킨케어 스페셜/스킨케어베이직),5,300.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.62,38.48,0.0,9.02,0,0.34,0.0,-7.0,18.0,0.0,10,0.0
1203,011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",4,1416.0,7330.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,2.57,3.78,3.68,0,0.33,0.0,31.0,0.0,42.0,10,0.0
1204,048470,대동스틸,1차 철강 제조업,"열연박판, 후판, 무늬강판 외",5,464.0,4640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.07,9.97,1.94,0,0.33,0.0,-5.0,-4.0,55.0,10,0.0
1205,091590,남화토건,건물 건설업,"건축공사, 토목공사",5,1591.0,13550.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.46,6.41,3.13,0,0.33,0.0,17.0,12.0,53.0,10,0.0
1206,001530,디아이동일,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",5,2180.0,88400.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,-1.29,1.06,1,0.32,0.0,486.0,445.0,220.0,10,0.0
1207,024070,WISCOM,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",5,358.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.9,0.06,0.77,1,0.32,0.0,8.0,-3.0,3.0,10,0.0
1208,031390,녹십자셀,기초 의약물질 및 생물학적 제제 제조업,항암세포치료제,4,5536.0,44800.0,0.0,0.0,0.0,0.0,0.0,4.22,14.52,24.18,1.64,15.59,0,0.32,60.0,57.0,38.0,32.0,10,0.11
1209,059090,미코,반도체 제조업,반도체 및 디스플레이 부품 제조,4,4870.0,15550.0,0.0,0.0,0.0,0.0,0.0,0.0,8.96,18.67,14.74,13.16,0,0.32,0.0,382.0,454.0,291.0,15,0.0
1210,215050,비엔디생활건강,기타 화학제품 제조업,세탁용 세제,1,44.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.82,11.03,17.58,2.2,0,0.32,0.0,-14.0,8.0,10.0,10,0.0
1211,218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,5,9539.0,40000.0,0.0,0.0,0.0,0.0,0.0,6.85,11.22,17.22,5.41,12.25,0,0.32,138.0,179.0,267.0,81.0,10,0.14
1212,271780,비엔에프코퍼레이션,1차 비철금속 제조업,"솔더바, 솔더와이어, 솔더페이스트",4,68.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.26,1.9,3.0,0,0.32,0.0,5.0,5.0,8.0,10,0.0
1213,000020,동화약품,의약품 제조업,"의약품 제조,판매,수출입",5,6969.0,24950.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,3.39,17.1,5.55,0,0.31,0.0,99.0,112.0,110.0,10,0.0
1214,025750,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",5,906.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.89,7.44,2.28,1.42,0,0.31,0.0,-17.0,92.0,95.0,10,0.0
1215,065770,CS,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)",3,552.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.34,19.77,5.18,6.28,0,0.31,0.0,-9.0,23.0,19.0,10,0.0
1216,179290,엠아이텍,의료용 기기 제조업,비혈관 스텐트 및 체외충격파 쇄석기,5,1252.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88,1.23,11.62,6.29,0,0.31,0.0,34.0,51.0,18.0,10,0.0
1217,270660,에브리봇,가정용 기기 제조업,물걸레로봇청소기,2,559.0,49750.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,5.48,75.63,32.63,0,0.31,0.0,16.0,1.0,12.0,10,0.0
1218,022100,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",5,6644.0,4370.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,-9.26,10.83,4.28,0,0.3,0.0,481.0,421.0,561.0,10,0.0
1219,025950,동신건설,토목 건설업,토목,5,1109.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.13,13.01,3.03,0,0.3,0.0,-4.0,13.0,95.0,10,0.0
1220,036540,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",3,8568.0,5210.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34,4.86,3.78,5.92,1,0.3,0.0,391.0,337.0,255.0,15,0.0
1221,048430,유라테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그",5,1405.0,12200.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,4.23,3.41,3.05,0,0.3,0.0,22.0,4.0,14.0,10,0.0
1222,060480,국일신동,1차 비철금속 제조업,황동봉,5,391.0,3525.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,2.46,7.49,1.95,0,0.3,0.0,-2.0,12.0,39.0,10,0.0
1223,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매",5,9159.0,9890.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,16.04,18.23,10.31,0,0.3,0.0,134.0,396.0,355.0,10,0.0
1224,109740,디에스케이,특수 목적용 기계 제조업,"FPD용 PCB Bonding System, In-line System, Linear Motion System 등",5,1388.0,6820.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,21.27,-42.51,2.86,0,0.3,0.0,55.0,223.0,135.0,10,0.0
1225,236030,씨알푸드,"곡물가공품, 전분 및 전분제품 제조업","시리얼, 시리얼바",1,293.0,14800.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,4.41,34.56,8.56,0,0.3,0.0,2.0,9.0,24.0,10,0.0
1226,269620,시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","클린룸 제어시스템, BLDC모터, 공조장치 제어기 등",5,1908.0,10600.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,14.15,24.38,11.41,0,0.3,0.0,7.0,51.0,66.0,10,0.0
1227,900070,글로벌에스엠,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)",5,290.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,-0.55,-0.39,0.79,0,0.3,0.0,46.0,7.0,38.0,10,0.0
1228,000490,대동공업,특수 목적용 기계 제조업,"경운기,트랙터,이앙기,바인더,수확기(콤바인),농업용엔진 및 부품 제조,판매",1,1587.0,6690.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.58,4.54,1.68,0,0.29,0.0,245.0,52.0,172.0,10,0.0
1229,003000,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",5,24379.0,37600.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,46.64,5.21,15.42,0,0.29,0.0,95.0,351.0,77.0,10,0.0
1230,043610,지니뮤직,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",유무선 음악포털서비스,5,2278.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,5.02,-4.28,3.42,0,0.29,0.0,81.0,69.0,24.0,10,0.0
1231,067390,아스트,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,1,1122.0,4370.0,0.0,0.0,0.0,0.0,0.0,-2.32,-0.5,3.94,1.65,1.34,0,0.29,83.0,143.0,108.0,81.0,10,0.74
1232,084370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,5,6543.0,28550.0,0.0,0.0,0.0,0.0,0.0,4.13,2.45,8.27,12.52,6.07,0,0.29,163.0,238.0,408.0,257.0,10,0.25
1233,207490,에이펙스인텍,전구 및 조명장치 제조업,LED조명장치 등,1,327.0,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54,11.13,18.66,11.59,0,0.29,0.0,9.0,18.0,11.0,10,0.0
1234,003080,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",5,868.0,4335.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91,3.89,5.76,1.3,0,0.28,0.0,-44.0,3.0,-28.0,10,0.0
1235,006920,모헨즈,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,2,453.0,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,5.2,8.64,4.39,0,0.28,0.0,7.0,17.0,27.0,10,0.0
1236,017370,우신시스템,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",2,716.0,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18,-3.51,-0.66,1.31,0,0.28,0.0,13.0,-11.0,67.0,10,0.0
1237,090740,아이엠이연이,전자부품 제조업,"LCD,PDP및단말기용PBA",2,709.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,3.6,-25.05,1.7,1,0.28,0.0,116.0,58.0,-131.0,10,0.0
1238,265560,영화테크,자동차 신품 부품 제조업,자동차 정션박스 등,5,786.0,14700.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2,8.27,14.9,3.64,0,0.28,0.0,-15.0,31.0,69.0,10,0.0
1239,000440,중앙에너비스,기타 전문 도매업,석유류도소매,5,481.0,7730.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.97,3.5,1.92,0,0.27,0.0,6.0,14.0,6.0,10,0.0
1240,007210,벽산,기타 비금속 광물제품 제조업,"단열재, 천장재, 외장재, 내장재, 외단열, 바닥재 등",5,1570.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18,3.37,4.74,1.32,0,0.27,0.0,-38.0,99.0,216.0,10,0.0
1241,020400,대동금속,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1,247.0,9460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,3.1,1.46,0,0.27,0.0,33.0,19.0,16.0,10,0.0
1242,041460,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",5,1378.0,6420.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,8.19,10.6,6.71,0,0.27,0.0,23.0,36.0,51.0,10,0.0
1243,044820,코스맥스비티아이,기타 금융업,"화장품,의약부외품 제조,도매",3,1974.0,20550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,3.23,1.33,1.36,0,0.27,0.0,-73.0,241.0,101.0,10,0.0
1244,052710,아모텍,전자부품 제조업,"칩바리스터, 아몰퍼스코어",5,3381.0,34700.0,0.0,0.0,0.0,0.0,0.0,2.38,0.18,3.66,14.2,3.68,0,0.27,77.0,70.0,113.0,409.0,10,0.23
1245,054210,이랜텍,전자부품 제조업,Battery Pack,1,1133.0,4730.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,-7.39,-0.92,1.34,0,0.27,0.0,363.0,13.0,55.0,10,0.0
1246,069410,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션,5,607.0,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,5.89,-8.73,2.96,0,0.27,0.0,28.0,17.0,-18.0,10,0.0
1247,085660,차바이오텍,기초 의약물질 및 생물학적 제제 제조업,"세포치료제 개발, 제대혈 보관 등",5,11339.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,8.75,-18.74,6.38,1,0.27,0.0,58.0,190.0,-67.0,10,0.0
1248,108490,로보티즈,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",5,1485.0,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,4.87,7.35,4.87,0,0.27,0.0,17.0,18.0,14.0,10,0.0
