,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
422,18880,한온시스템,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매",3,48736,9130,3906,3718,3052,0.43,0.33,5.76,14.98,13.83,15.16,0,7748,0.85
423,204320,만도,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",0,10988,23400,26690,22463,7453,1.14,0.32,1.81,7.55,7.64,0.34,0,26281,1.12
424,139670,키네마스터,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",6,1517,11200,1554,2005,3605,0.14,0.32,29.53,0.5,-24.32,-27.29,1,-1775,-0.16
425,138250,엔에스쇼핑,무점포 소매업,TV홈쇼핑,6,4178,12400,10811,9274,3817,0.87,0.31,2.33,-1.76,8.06,13.88,0,6781,0.55
426,251270,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급,6,106822,124500,50947,48311,38952,0.41,0.31,5.61,3.53,4.36,11.17,0,36706,0.29
427,20150,일진머티리얼즈,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",6,22917,49700,13027,13509,15218,0.26,0.31,9.63,8.52,7.8,10.33,0,13562,0.27
339,200710,에이디테크놀로지,반도체 제조업,주문형 반도체,6,3616,29000,7455,9677,17568,0.26,0.61,30.51,15.31,19.36,0.47,0,10602,0.37
429,60250,NHN한국사이버결제,기타 정보 서비스업,전자결제서비스업,3,13094,57000,8461,10422,17383,0.15,0.3,23.23,20.2,15.47,10.78,1,14160,0.25
430,25900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",6,9554,47300,25538,22932,13680,0.54,0.29,3.7,5.3,7.02,7.26,0,21726,0.46
431,51910,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",6,364256,516000,224904,208462,150075,0.44,0.29,4.77,1.84,8.86,12.92,0,170472,0.33
432,121600,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",6,3151,29050,8747,8645,8282,0.3,0.29,7.31,6.35,8.93,8.51,0,8432,0.29
433,218410,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,6,8967,37600,8946,9391,10969,0.24,0.29,10.29,11.22,17.22,5.41,0,13060,0.35
434,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,6,4149,33800,4841,5931,9802,0.14,0.29,22.61,12.44,14.36,23.42,0,6557,0.19
435,52710,아모텍,전자부품 제조업,"칩바리스터, 아몰퍼스코어",5,3030,31100,17762,15759,8645,0.57,0.28,3.32,0.18,3.66,14.2,0,9572,0.31
436,2790,아모레퍼시픽그룹,기타 화학제품 제조업,지주회사,6,44033,53400,37436,32354,14308,0.7,0.27,2.54,4.12,4.65,6.95,0,22537,0.42
437,145020,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",6,7136,165200,53166,51141,43950,0.32,0.27,6.17,6.25,9.8,15.36,0,67775,0.41
438,35420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,6,461580,281000,48290,54602,77018,0.17,0.27,15.12,10.56,12.97,18.5,0,70649,0.25
439,88260,이리츠코크렙,부동산 임대 및 공급업,부동산투자회사,1,0,5250,3653,3150,1366,0.7,0.26,2.48,1.75,1.57,0,1,770,0.15
440,65680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,6,2921,29400,19377,16805,7671,0.66,0.26,2.64,6.37,0.37,6.01,0,11870,0.4
441,6400,삼성SDI,일차전지 및 축전지 제조업,"칼라브라운관,PDP,평판표시관,모니터,휴대용 디스플레이,폴리머전지(2차전지),초박형브라운관,전계발광소자 제조,판매",6,258211,375500,168116,152820,98504,0.45,0.26,4.1,2.94,6.05,5.98,0,102944,0.27
442,39560,다산네트웍스,통신 및 방송 장비 제조업,네트워크 통신장비,4,3753,11700,4474,4152,3007,0.38,0.26,4.81,1.1,-20.04,-1.3,0,-4194,-0.36
443,98460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,6,13086,95300,19610,20808,25060,0.21,0.26,10.9,12.59,21.86,16.76,0,39275,0.41
444,173940,에프엔씨엔터,창작 및 예술관련 서비스업,"콘서트, 음반/음원",6,863,6010,4045,3493,1529,0.67,0.25,2.51,-10.62,-1.94,-9.56,0,-4784,-0.8
445,90430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",6,95580,163500,69169,62895,40614,0.42,0.25,4.11,5.36,7.75,9.81,0,58529,0.36
446,160550,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,4,1398,5010,3348,2872,1182,0.67,0.24,2.33,-7.52,-11.29,-5.98,0,-4324,-0.86
447,33560,블루콤,영상 및 음향기기 제조업,"마이크로스피커, 블루투스헤드셋, Linear 진동모터",6,1414,7820,7557,6300,1835,0.97,0.23,1.56,1.09,1.16,1.86,0,1460,0.19
448,105630,한세실업,봉제의복 제조업,의류 완제품,1,4320,10800,8404,7095,2444,0.78,0.23,1.89,-0.06,-11.43,9.34,0,-3025,-0.28
449,53030,바이넥스,의약품 제조업,"정장제, 소화제",6,6015,18950,4950,4801,4273,0.26,0.23,6.51,5.49,4.56,-8.39,1,1899,0.1
450,89980,상아프론테크,플라스틱제품 제조업,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품",6,5952,37850,9298,9172,8727,0.25,0.23,7.23,9.47,10.55,7.18,0,11360,0.3
451,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",6,23910,85100,16146,16828,19249,0.19,0.23,9.9,6.37,9.31,9.45,0,15287,0.18
452,75580,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",1,2137,5570,3567,3048,1205,0.64,0.22,2.22,1.51,1.13,1.18,0,696,0.12
453,12510,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,6,31305,105500,14754,16547,22914,0.14,0.22,14.51,18.78,23.36,23.49,0,33488,0.32
454,23530,롯데쇼핑,종합 소매업,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",2,22122,78200,295416,234093,16331,3.78,0.21,0.34,-8.14,-4.47,-0.94,0,-274507,-3.51
455,6280,녹십자,의약품 제조업,"알부민외 제조,판매",6,26412,226000,82063,74641,48287,0.36,0.21,4.12,-0.35,3.28,5.24,0,21206,0.09
456,32620,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",6,6003,11500,2113,2182,2427,0.18,0.21,9.41,6.66,7.78,7.65,0,1921,0.17
457,128940,한미약품,의약품 제조업,의약품,3,29608,250000,59005,57095,50310,0.24,0.2,6.41,7.3,3.52,8.81,0,50752,0.2
458,91990,셀트리온헬스케어,기타 전문 도매업,바이오의약품 마케팅 및 판매,4,154889,102300,13326,14992,20908,0.13,0.2,14.74,3.94,0.68,13.95,0,6796,0.07
459,84370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,6,6989,30500,9494,8643,5622,0.31,0.18,4.15,2.45,8.27,12.52,0,8287,0.27
460,247540,에코프로비엠,일차전지 및 축전지 제조업,양극활물질,3,28889,137800,19255,20462,24751,0.14,0.18,10.99,12.99,26.73,14.13,0,41340,0.3
461,93370,후성,기초 화학물질 제조업,"불소화물 제조,도매",5,7307,7890,2081,1920,1346,0.26,0.17,4.6,3.85,16.04,18.23,0,3018,0.38
462,267260,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","변압기, 고압차단기, 회전기, 배전반 등",3,3392,9410,15402,12345,1488,1.64,0.16,0.6,-34.08,-18.92,0,0,-59084,-6.28
463,3670,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",6,43485,71300,15171,14276,11098,0.21,0.16,5.32,11.57,18.96,17.16,0,31220,0.44
464,39860,나노엔텍,의료용 기기 제조업,의료기기 및 실험기기,6,2850,10650,1562,1585,1667,0.15,0.16,8.53,15.1,11.24,-8.41,1,1951,0.18
465,182360,큐브엔터,오디오물 출판 및 원판 녹음업,"음반음원, 콘서트, 아티스트매니지먼트",6,1457,4335,565,597,710,0.13,0.16,10.63,5.75,6.78,-5.93,0,351,0.08
466,35720,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),6,285061,324500,58562,56555,49428,0.18,0.15,6.33,-5.81,1.04,2.91,0,-16030,-0.05
467,9420,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대",6,16691,31950,3223,3585,4871,0.1,0.15,13.92,14.9,2.89,5.39,0,3269,0.1
468,64350,현대로템,철도장비 제조업,"철도차량, 특수중기, 산업기계",0,13345,15700,8009,6735,2213,0.51,0.14,1.79,-37.93,-25.2,-3.46,0,-34553,-2.2
469,214420,토니모리,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",4,1782,10100,4703,3988,1448,0.47,0.14,2.01,-5.33,-6.89,-4.56,0,-4196,-0.42
470,250,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신",6,10093,45250,7089,6956,6486,0.16,0.14,7,6.82,6.04,9.39,0,6446,0.14
471,68270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",6,430457,319000,26197,30203,44428,0.08,0.14,16.67,11.19,10.84,17.53,0,34128,0.11
472,41510,에스엠,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",6,7082,30200,15579,13017,3920,0.52,0.13,1.62,-2.1,7.96,1.28,0,4399,0.15
473,214260,라파스,기타 화학제품 제조업,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)",6,2060,24550,5116,4677,3118,0.21,0.13,4.29,0.37,-17.51,-20.34,1,-6612,-0.27
474,88800,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",0,8192,20000,2266,2335,2578,0.11,0.13,9.29,-11.08,4.4,-61.18,0,-4203,-0.21
475,141080,레고켐바이오,자연과학 및 공학 연구개발업,신약후보물질 발굴을 통한 License-Out,6,13713,57900,5383,5823,7385,0.09,0.13,12.06,12.61,-34.39,-23.89,0,-5521,-0.1
476,290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",5,8255,113200,9501,10650,14730,0.08,0.13,14.47,13.1,15.03,27.97,0,16807,0.15
477,4990,롯데지주,기타 금융업,지주회사,4,33309,31750,74067,58535,3379,2.33,0.11,0.28,-5.21,2.8,10.96,0,1614,0.05
478,78600,대주전자재료,전자부품 제조업,PDP격벽재료등,1,6051,40800,5395,5200,4507,0.13,0.11,6.25,-1.11,0.58,-14.52,0,-1950,-0.05
479,122870,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",6,7002,38300,15143,12555,3363,0.4,0.09,1.42,-6.18,5.07,5.71,0,-1058,-0.03
480,42000,카페24,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","쇼핑몰솔루션, 광고솔루션, 호스팅솔루션",3,4998,53000,10452,8992,3807,0.2,0.07,2.41,5.91,-45.87,44.88,0,-7662,-0.14
481,66970,엘앤에프,일차전지 및 축전지 제조업,TFT-LCD BLU(Back Light Unit),1,8430,34050,5328,4703,2481,0.16,0.07,3.16,-6.66,14.83,19.03,0,3434,0.1
482,114090,GKL,유원지 및 기타 오락관련 서비스업,카지노,6,7979,12900,7492,6005,724,0.58,0.06,0.6,12.62,14.21,15.33,0,16412,1.27
483,304100,솔트룩스,소프트웨어 개발 및 공급업,인공지능 및 빅데이터 소프트웨어,6,1464,29100,6368,5367,1815,0.22,0.06,1.85,2.63,0.58,0,1,1751,0.06
484,2320,한진,도로 화물 운송업,"포장화물,택배산업,항만하역,고속버스사업,운수보관",0,6694,55900,59487,47033,2810,1.06,0.05,0.29,-0.34,5.6,-6.1,0,6589,0.12
485,207940,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,바이오의약품,6,499546,755000,60253,56052,41133,0.08,0.05,4.9,4.77,5.51,-2.41,0,32067,0.04
486,19680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",6,3507,4140,6807,5350,178,1.64,0.04,0.16,2.76,2.94,6.3,0,2985,0.72
487,3000,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",6,25903,39950,4371,3714,1383,0.11,0.03,2.07,-2,46.64,5.21,0,11117,0.28
488,196170,알테오젠,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,6,24815,177300,2993,3365,4686,0.02,0.03,14.69,-1.03,-12.91,-17.51,1,-4970,-0.03
489,86900,메디톡스,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",6,10275,171900,37060,29755,3814,0.22,0.02,0.64,10.24,31.5,41.32,0,158497,0.92
490,256940,케이피에스,특수 목적용 기계 제조업,OLED 마스크 인장기,4,2640,17350,1637,1370,419,0.09,0.02,1.65,-1.13,24.03,13.71,0,2925,0.17
491,131370,알서포트,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",6,4703,8830,934,740,49,0.11,0.01,0.32,14.87,9.73,5.77,1,1805,0.2
492,12170,키위미디어그룹,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,4,296,150,0,0,0,0,0,0,-272.63,-51.62,-62.45,0,35400,236
493,271850,다이오진,자연과학 및 공학 연구개발업,"분자진단서비스, 분자진단Kit",2,102,3280,0,0,0,0,0,0,-15870.49,34.1,31.95,0,617122,188.15
494,225850,미애부,생활용품 도매업,"친환경, 무합성 발효화장품",2,50,1580,0,0,0,0,0,0,-580.35,-55.07,16.73,0,25232,15.97
495,900300,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",6,413,725,0,0,0,0,0,0,12.19,19.43,22.32,0,10097,13.93
496,53660,현진소재,기타 금속 가공제품 제조업,선박용 엔진부품,2,213,400,0,0,0,0,0,0,-282.54,-69.86,-217,0,4634,11.59
497,54620,APS홀딩스,기타 금융업,인터넷 트래픽 솔루션,4,1625,7970,0,0,0,0,0,0,-1.22,0.59,348.19,0,83010,10.42
498,4960,한신공영,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장",1,1712,14800,0,0,0,0,0,0,15.21,41.29,23.63,0,141036,9.53
499,900280,골든센츄리,기타 금융업,트랙터용 휠 및 타이어,6,397,250,0,0,0,0,0,0,11.22,14.99,17.97,0,2363,9.45
500,225860,엠앤씨생명과학,기타 화학제품 제조업,"무합성화장품, 건강기능식품",2,26,230,0,0,0,0,0,0,0,-131.27,-20.82,0,2072,9.01
501,900270,헝셩그룹,기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등,6,556,695,0,0,0,0,0,0,12.56,10.82,15.32,0,5511,7.93
502,91810,티웨이항공,항공 여객 운송업,저가 항공운송,3,1146,2440,0,0,0,0,0,-96.41,-20.84,28.89,227.62,0,19142,7.85
503,3030,세아제강지주,기타 금융업,경영컨설팅업,6,1590,38400,0,0,0,0,0,0,-0.32,29.05,2.04,0,293544,7.64
504,14100,메디앙스,기타 화학제품 제조업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",4,495,4195,0,0,0,0,0,0,60.48,6.55,13.48,0,31964,7.62
505,183410,골프존데카,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",골프거리측정기,4,60,1465,0,0,0,0,0,0,0,-137.27,-97.77,0,10938,7.47
506,3300,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,6,2650,44200,0,0,0,0,0,0,1.38,40.39,3.79,0,314909,7.12
507,900080,에스앤씨엔진그룹,기타 금융업,"오토바이, 제초기, 자동차기어",6,244,197,0,0,0,0,0,0,1.28,4.27,4.96,0,1310,6.65
508,29460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,6,2948,21750,0,0,0,0,0,0,12.38,67.41,27.73,0,144181,6.63
509,3960,사조대림,수산물 가공 및 저장 처리업,"게맛살,어육연제품,식용류,배합사료 제조",1,1320,14400,0,0,0,0,0,0,30.57,4.56,14.53,0,95378,6.62
510,38540,상상인,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",전자계전기(RELAY),1,3375,6100,0,0,0,0,0,0,26.51,37.93,40.99,0,40203,6.59
511,276240,엘리비젼,영상 및 음향기기 제조업,"디지털 사이니지, 키오스크 등",2,33,610,0,0,0,0,0,0,-543.95,-71.08,-15.27,0,3880,6.36
512,151860,KG ETS,폐기물 처리업,"집단에너지(스팀), 산화동, 폐기물 소각",6,1505,4180,0,0,0,0,0,0,49.82,7.58,8.21,0,25131,6.01
513,101330,모베이스,통신 및 방송 장비 제조업,휴대전화 케이스,5,823,3435,0,0,0,0,0,0,18.68,9.79,7.73,1,19992,5.82
514,5670,푸드웰,"과실, 채소 가공 및 저장 처리업","깐밤, 통조림류, 딸기시럽류, 음료제품 등",2,528,5280,0,0,0,0,0,0,50.19,9.89,5.95,1,29267,5.54
515,160600,이큐셀,특수 목적용 기계 제조업,"진공합착기, NPS",3,186,310,0,0,0,0,0,-147,14.11,1.98,1.74,1,1663,5.37
516,13580,계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1,2121,23750,0,0,0,0,0,0,16.94,24.46,16.7,0,127203,5.36
517,17000,신원종합개발,건물 건설업,토건,4,385,3820,0,0,0,0,0,0,16.55,16.89,24.51,0,20310,5.32
518,5710,대원산업,자동차 신품 부품 제조업,자동차시트,6,987,4925,0,0,0,0,0,0,13.32,10.66,14.33,0,24978,5.07
519,1800,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등,6,8144,13000,0,0,0,0,0,0,2.54,3.03,85.88,0,65467,5.04
520,127710,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,6,381,1495,0,0,0,0,0,0,3.55,31.09,13.14,0,7391,4.94
521,900310,컬러레이,기타 금융업,화장품용 진주광택안료,6,861,1595,0,0,0,0,0,0,16.67,21.94,31.54,0,7815,4.9
522,34300,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",1,832,20800,0,0,0,0,0,0,8.91,24.25,20.18,0,100187,4.82
523,540,흥국화재,보험업,손해보험,1,1442,2245,0,0,0,0,0,0,5.51,7.69,14.44,0,10766,4.8
524,7720,대명소노시즌,상품 종합 도매업,기업소모성자재 구매대행업,4,1079,1070,0,0,0,0,0,0,47.51,-4.07,10.98,0,5077,4.75
525,6580,대양제지,"펄프, 종이 및 판지 제조업",골판지원지,5,752,2800,0,0,0,0,0,0,19.02,30.75,-0.25,0,13086,4.67
526,13120,동원개발,건물 건설업,도급공사,6,3215,3540,0,0,0,0,0,0,11.49,18.79,18.31,0,16312,4.61
527,30610,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",1,4396,6800,0,0,0,0,0,0,9.06,9.11,9.39,0,31282,4.6
528,138040,메리츠금융지주,기타 금융업,투자사업,1,11873,8860,0,0,0,0,0,0,15.26,13.87,19.4,0,39371,4.44
529,192400,쿠쿠홀딩스,기타 금융업,주방용 전기기기 제조업,6,5839,82100,0,0,0,0,0,0,12.38,17.49,96.96,0,364590,4.44
530,11370,서한,건물 건설업,"건축, 토목",5,1024,1015,0,0,0,0,0,0,3.28,14.41,31.06,0,4438,4.37
531,12320,경동인베스트,기타 금융업,지주회사,6,659,27850,0,0,0,0,0,0,2.26,7.46,10.99,0,121808,4.37
532,24800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",4,574,2110,0,0,0,0,0,0,11.61,7.08,7.48,0,9166,4.34
533,1390,KG케미칼,기초 화학물질 제조업,"콘크리트혼화제, 비료, 친환경농자재, 수처리제",1,1815,13950,0,0,0,0,0,0,32.69,1.37,1.88,0,57545,4.13
534,8060,대덕,전자부품 제조업,"산업용 인쇄회로기판,다층 인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판 제조",6,1887,6600,0,0,0,0,0,0,6.38,35.2,7.22,0,27255,4.13
535,2030,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",6,1610,73500,0,0,0,0,0,0,6.37,7.07,6.58,0,302451,4.11
536,23600,삼보판지,"펄프, 종이 및 판지 제조업","골판지,골판지상자",6,1227,7590,0,0,0,0,0,0,8.37,19.45,2.65,0,31172,4.11
537,16590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",6,2245,55700,0,0,0,0,0,0,14.26,24.79,10.37,0,226766,4.07
538,45100,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비,6,1744,9690,0,0,0,0,0,0,9.33,28.01,15.21,0,39203,4.05
539,266170,뿌리깊은나무들,"영화, 비디오물, 방송프로그램 제작 및 배급업",TV 드라마 등,2,50,900,0,0,0,0,0,0,0,-118.81,9.09,0,3639,4.04
540,16610,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1,1471,3465,0,0,0,0,0,0,7.15,8.58,0.73,0,13935,4.02
541,5720,넥센,고무제품 제조업,"자동차용 재생타이어튜브,솔리드타이어,고무부품,골프볼,와이어로프소재,특수강선,열처리도금선,건자재 제조,판매,수출입",6,2120,3960,0,0,0,0,0,0,5.96,6.63,9.42,0,15638,3.95
542,31980,피에스케이홀딩스,특수 목적용 기계 제조업,감광액제거기,6,1443,6690,0,0,0,0,0,0,4.66,21.41,18.47,0,26336,3.94
543,6220,제주은행,은행 및 저축기관,"은행업무,외국환업무,신탁업무",1,990,3080,0,0,0,0,0,0,5.76,6.25,6.79,0,12043,3.91
544,288490,나라소프트,소프트웨어 개발 및 공급업,"체육용솔루션(NS트루골프, NS테니스, NS축구, NS승마 등)",3,145,477,0,0,0,0,0,0,-1246.25,41.31,167.66,0,1854,3.89
545,2620,제일파마홀딩스,회사 본부 및 경영 컨설팅 서비스업,"의약품(타리비드,제일파프,노엘,푸라솔) 제조,도매",6,3770,23600,0,0,0,0,0,0,-20.52,2.04,230.26,0,91268,3.87
546,94850,참좋은여행,여행사 및 기타 여행보조 서비스업,여행업,5,684,4885,0,0,0,0,0,0,25.44,13.06,18.13,0,18893,3.87
547,19180,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1,474,2635,0,0,0,0,0,0,33.47,12.93,8.6,1,10044,3.81
548,67830,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",6,893,2175,0,0,0,0,0,0,5.04,6.17,7.67,0,8266,3.8
549,6840,AK홀딩스,기타 금융업,지주사업,1,2497,18850,0,0,0,0,0,0,3.38,13.82,15.08,0,70667,3.75
550,6120,SK디스커버리,기타 금융업,"화섬사(폴리에스테르원사(폴리에스터F,폴리에스터SF),폴리에스터직물,아세테이트),석유화학부문(TPA,DMT),섬유원료,직물,BOTTLE용CHIP,접착제,폴리우레탄 제조,",3,8938,46950,0,0,0,0,0,0,11.52,5.56,53.52,0,174049,3.71
551,39010,현대통신,통신 및 방송 장비 제조업,홈오토메이션 제조,6,580,6730,0,0,0,0,0,0,13.6,25.22,28.9,0,24626,3.66
552,2870,신풍제지,"펄프, 종이 및 판지 제조업","마닐라판지 제조,도소매",1,614,1755,0,0,0,0,0,0,32.25,18.04,2.16,1,6356,3.62
553,3830,대한화섬,화학섬유 제조업,"화학섬유원사(FY,PTY,S.FIBER)제조",6,1174,88400,0,0,0,0,0,0,4.36,9.15,4.7,0,314483,3.56
554,900260,로스웰,기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈",6,496,350,0,0,0,0,0,0,1.19,6.23,15.57,0,1228,3.51
555,7340,디티알오토모티브,일차전지 및 축전지 제조업,자동차용 밧데리,6,2364,23650,0,0,0,0,0,0,11.5,10.76,7.77,1,82229,3.48
556,112190,KC산업,"시멘트, 석회, 플라스터 및 그 제품 제조업",철강보강콘크리트제품,1,167,2345,0,0,0,0,0,0,11.33,51.86,10.25,0,8172,3.48
557,9970,영원무역홀딩스,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",6,4568,33500,0,0,0,0,0,0,9.6,8.49,8.2,1,116205,3.47
558,32560,황금에스티,1차 비철금속 제조업,"스테인레스 냉연, 열연",6,862,6160,0,0,0,0,0,0,10.23,6.48,9.66,0,21057,3.42
559,222670,플럼라인생명과학,자연과학 및 공학 연구개발업,"강아지암치료제,돼지DNA테라피",6,247,8740,0,0,0,0,0,0,0,0,-660.18,0,29472,3.37
560,121800,비덴트,통신 및 방송 장비 제조업,방송용 LCD모니터,6,2019,5940,0,0,0,0,0,0,-3.01,33.48,68.9,0,19758,3.33
561,18310,삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","유로폼,갱폼,알루미늄폼,특수폼,유리온실사업",6,1144,7780,0,0,0,0,0,0,4.07,12.12,11.49,0,25817,3.32
562,860,강남제비스코,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",6,975,15000,0,0,0,0,0,0,2.8,7.71,4.89,0,49448,3.3
563,2310,아세아제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",6,2476,27650,0,0,0,0,0,0,10.99,15.83,1.09,0,91234,3.3
564,9160,SIMPAC,특수 목적용 기계 제조업,"프레스,자동화장치,자동차부품 제조,도매",6,1560,2385,0,0,0,0,0,0,2.17,20.48,5.36,0,7843,3.29
565,54920,한컴위드,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,6,985,3490,0,0,0,0,0,0,36.53,0.5,2.66,0,11409,3.27
566,3530,한화투자증권,금융 지원 서비스업,"유가증권 위탁매매,자기매매,인수주선",1,3755,1750,0,0,0,0,0,0,9.36,7.95,6.57,1,5702,3.26
567,52330,코텍,영상 및 음향기기 제조업,"Touch Screen Monitor, 산업용 CRT Monitor",6,1378,8850,0,0,0,0,0,0,10.12,12.72,8.61,0,28722,3.25
568,267290,경동도시가스,연료용 가스 제조 및 배관공급업,도시가스,4,999,16950,0,0,0,0,0,0,7.45,11.11,0,0,54545,3.22
569,900250,크리스탈신소재,기타 금융업,"합성운모 플레이크, 파우더, 테이프",6,1101,1625,0,0,0,0,0,0,9,11.08,13.58,0,5210,3.21
570,3240,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",6,7705,692000,0,0,0,0,0,0,4.34,7.39,5.29,0,2188204,3.16
571,84670,동양고속,육상 여객 운송업,고속버스 운송/부동산 임대,6,764,26400,0,0,0,0,0,0,26.85,1.17,-1.41,1,82687,3.13
572,63760,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등,6,550,11200,0,0,0,0,0,0,5.98,24.7,40.41,0,34673,3.1
