,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
195,051490,나라엠앤디,특수 목적용 기계 제조업,"금형,사출 및 판금부품",2,1037.0,7300.0,6239.0,6603.0,7895.0,0.85,1.08,10.75,1.37,4.74,2.8,0,1980.0,0.27
196,108320,실리콘웍스,반도체 제조업,"LDI, T-Con, PMIC, EPD-IC 등",6,7116.0,43750.0,33171.0,36298.0,47401.0,0.76,1.08,12.8,8.39,11.4,11.87,0,36933.0,0.84
197,192080,더블유게임즈,소프트웨어 개발 및 공급업,온라인 게임,5,14865.0,80900.0,49180.0,57532.0,87193.0,0.61,1.08,17.93,18.93,19.02,9.04,0,84297.0,1.04
198,119850,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",6,916.0,5620.0,5242.0,5413.0,6020.0,0.93,1.07,9.41,8.65,9.68,9.12,0,5907.0,1.05
199,241790,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비",6,2061.0,20600.0,10041.0,12688.0,22085.0,0.49,1.07,26.48,17.69,29.43,25.01,0,19123.0,0.93
200,003380,하림지주,기타 금융업,지주사업,0,6122.0,6630.0,19469.0,16732.0,7010.0,2.94,1.06,2.38,3.24,6.36,14.34,0,14688.0,2.22
201,091700,파트론,전자부품 제조업,이동통신안테나및유전체필터류등,6,5074.0,9370.0,7590.0,8100.0,9913.0,0.81,1.06,11.24,18.71,3.09,0.26,1,9298.0,0.99
202,234080,JW생명과학,의약품 제조업,"기초수액, TPN, 특수수액, HEMO, 영양수액 등",6,2985.0,18850.0,10513.0,12606.0,20038.0,0.56,1.06,20.29,18.92,14.97,17.45,0,17146.0,0.91
203,003220,대원제약,의약품 제조업,"의약품(해열소염진통제,진해거담제,동맥경화용제,혈압강하제 등), 건강기능식품(프로바이오틱스 등)",6,3421.0,16900.0,12072.0,13305.0,17684.0,0.71,1.05,13.28,14.05,13.51,6.52,1,16588.0,0.98
204,089030,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",5,3729.0,19300.0,11822.0,13680.0,20278.0,0.61,1.05,16.98,6.41,12.77,29.18,0,14972.0,0.78
205,143240,사람인에이치알,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",6,2862.0,24550.0,13584.0,16238.0,25664.0,0.55,1.05,19.98,25.35,20.17,4.56,1,25949.0,1.06
206,082740,HSD엔진,일반 목적용 기계 제조업,"대형선박용엔진,내연발전엔진",0,1532.0,4650.0,5520.0,5367.0,4825.0,1.19,1.04,6.61,-19.76,-4.83,-1.92,0,-8621.0,-1.85
207,082210,옵트론텍,사진장비 및 광학기기 제조업,"IRFilter,Grating",0,1191.0,5030.0,4818.0,4909.0,5231.0,0.96,1.04,8.73,9.79,3.67,5.25,0,4483.0,0.89
208,229640,LS전선아시아,기타 금융업,,5,1994.0,6510.0,5075.0,5441.0,6740.0,0.78,1.04,11.51,12.07,8.18,10.69,0,6174.0,0.95
209,004800,효성,기타 금융업,"스판덱스,합성원사,나일론,폴리에스터,타이어코드지,PET병,수지제품,중전기제품(변압기,차단기),사무용기계,컴퓨터 제조/건축공사",0,12959.0,61500.0,109191.0,99077.0,63164.0,1.78,1.03,4.04,4.25,110.16,8.95,0,599349.0,9.75
210,005180,빙그레,낙농제품 및 식용빙과류 제조업,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",6,5861.0,59500.0,63867.0,63320.0,61378.0,1.07,1.03,7.45,7.36,6.37,5.64,1,51830.0,0.87
