,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
223,009420,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대",6,13739,26300.0,3222.0,3584.0,4867.0,0.12,0.19,13.91,14.9,2.89,5.39,0,3269.0,0.12
224,081000,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입",6,7485,52700.0,11939.0,11392.0,9449.0,0.23,0.18,5.85,8.06,7.71,8.37,0,12907.0,0.24
225,003670,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",6,49096,80500.0,16003.0,15737.0,14791.0,0.2,0.18,7.09,11.57,18.96,17.16,0,31220.0,0.39
226,000250,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신",6,8035,36350.0,7198.0,7064.0,6586.0,0.2,0.18,7.0,6.82,6.04,9.39,0,6446.0,0.18
227,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매",5,7372,7960.0,2081.0,1920.0,1346.0,0.26,0.17,4.6,3.85,16.04,18.23,0,3018.0,0.38
228,086900,메디톡스,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",6,12218,204400.0,43545.0,41140.0,32602.0,0.21,0.16,5.47,10.24,31.5,41.32,0,158497.0,0.78
229,035720,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),6,312293,355500.0,58580.0,56586.0,49506.0,0.16,0.14,6.34,-5.81,1.04,2.91,0,-16030.0,-0.05
230,290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",5,7820,105900.0,9716.0,10950.0,15331.0,0.09,0.14,14.87,13.1,15.03,27.97,0,16807.0,0.16
231,068270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",6,437878,324500.0,26173.0,30161.0,44322.0,0.08,0.14,16.63,11.19,10.84,17.53,0,34128.0,0.11
232,122870,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",6,6982,38350.0,15208.0,12609.0,3378.0,0.4,0.09,1.42,-6.18,5.07,5.71,0,-1058.0,-0.03
233,019680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",6,3477,4105.0,6806.0,5350.0,178.0,1.66,0.04,0.16,2.76,2.94,6.3,0,2985.0,0.73
