,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,PER_EPS,PBR_BPS,Return_rate(PER),Return_rate(PBR),ROE_20,ROE_19,roe_past_2,roe_past_3
141,007700,F&F,봉제의복 제조업,"스포츠웨어(골프웨어) 제조/도서출판(단행본,유아/아동전집류(아인슈타인시리즈),잡지)/이천고속도로휴게소/문구사무용품,수입의류 판매,소매",6,13629,88500.0,90352.38,76899.38,2.09,-13.11,21.66,25.13,31.64,28.66
142,069080,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',6,10240,29000.0,29378.0,33430.91,1.3,15.28,13.7,12.74,17.28,11.91
143,036570,엔씨소프트,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",6,207246,944000.0,953157.96,604268.22,0.97,-35.99,28.94,14.72,16.44,19.14
144,008490,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",6,6409,55400.0,55534.24,46444.5,0.24,-16.17,13.21,11.14,9.47,8.73
145,256630,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,6,1870,3310.0,3314.15,0.0,0.13,-100.0,14.61,1.96,25.04,20.62
146,130580,나이스디앤비,기타 사업지원 서비스업,기업신용조사 보고서,6,1925,12500.0,12411.13,11679.35,-0.71,-6.57,20.41,21.19,22.21,17.75
147,003090,대웅,기타 금융업,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",6,13373,23000.0,22773.25,0.0,-0.99,-100.0,9.86,10.43,5.36,12.86
148,000270,기아자동차,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",6,129919,32050.0,31688.03,43513.47,-1.13,35.77,4.39,6.5,4.27,3.62
149,017670,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",6,173603,215000.0,210544.23,282511.8,-2.07,31.4,6.15,3.92,15.52,15.38
150,094360,칩스앤미디어,소프트웨어 개발 및 공급업,비디오 IP,6,813,8430.0,8245.07,8376.32,-2.19,-0.64,15.84,14.91,9.6,-8.34
151,035720,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),6,312293,355500.0,340702.14,172711.13,-4.16,-51.42,6.34,-5.81,1.04,2.91
152,230360,에코마케팅,광고업,"온라인, 모바일 광고 종합대행업",6,6714,41450.0,39678.59,23765.0,-4.27,-42.67,35.79,32.65,19.46,10.94
153,119850,지엔씨에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","비상발전기, 소형열병합발전설비, 바이오가스발전설비",6,916,5620.0,5366.37,5679.1,-4.51,1.05,9.41,8.65,9.68,9.12
154,053610,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",6,2343,21300.0,20181.05,19755.25,-5.25,-7.25,15.68,19.94,16.67,19.78
155,096240,청담러닝,일반 교습 학원,청담어학원,5,1708,22250.0,21060.48,18632.42,-5.35,-16.26,17.55,12.06,11.47,6.57
156,068270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",6,437878,324500.0,306380.7,238861.35,-5.58,-26.39,16.63,11.19,10.84,17.53
157,009240,한샘,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매",6,26123,111000.0,103439.93,185604.46,-6.81,67.21,10.82,7.32,16.63,18.29
158,000660,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",6,602786,82800.0,76888.96,90775.08,-7.14,9.63,9.47,4.25,38.53,36.8
159,040420,정상제이엘에스,일반 교습 학원,어학교육업,6,938,5980.0,5506.2,7083.2,-7.92,18.45,6.93,12.2,5.65,13.05
160,195870,해성디에스,전자부품 제조업,반도체 패키지용 Substrate,6,3154,18550.0,16704.88,15188.53,-9.95,-18.12,13.16,9.06,11.05,14.02
161,003410,쌍용양회공업,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),6,24740,4910.0,4414.96,4256.66,-10.08,-13.31,8.33,7.01,7.51,16.55
162,215000,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,6,4512,71900.0,64341.02,86231.02,-10.51,19.93,14.32,8.21,10.63,51.19
163,260930,씨티케이코스메틱스,기타 화학제품 제조업,완제 화장품 (색조 및 기초),5,1341,13250.0,11804.44,15521.31,-10.91,17.14,5.11,4.54,4.69,14.74
164,185750,종근당,의약품 제조업,"딜라트렌,리피로우",6,13553,124500.0,110435.25,131568.87,-11.3,5.68,12.59,11.94,10.21,14.24
165,078340,컴투스,소프트웨어 개발 및 공급업,모바일게임,6,16598,129000.0,114221.64,165744.15,-11.46,28.48,13.1,12.68,16.15,20.4
166,000640,동아쏘시오홀딩스,기타 금융업,"의약품(피로회복제/박카스,병원용의약품),비의약품(의료기기,염모제,가글제) 제조,도소매/화장품 생산",6,5807,94600.0,83700.09,0.0,-11.52,-100.0,4.2,2.67,-19.91,3.64
167,241560,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",6,25564,25500.0,22501.46,30677.56,-11.76,20.3,4.67,7.05,7.38,8.08
168,090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",6,91780,157000.0,136628.75,318618.0,-12.98,102.94,4.2,5.36,7.75,9.81
169,034120,SBS,텔레비전 방송업,"TV,라디오방송,광고",6,2975,16300.0,14013.82,25001.71,-14.03,53.38,1.48,3.45,0.87,2.74
170,005930,삼성전자,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계",6,3146075,52700.0,44573.76,55302.9,-15.42,4.94,9.54,8.69,19.63,21.01
171,000240,한국테크놀로지그룹,기타 금융업,"고무타이어,고무튜브,후랩,알루미늄휠의 제조,판매,임대수익,물품운반용기,포장용기(프라스틱)",6,11628,12500.0,10554.17,19059.6,-15.57,52.48,3.5,4.71,6.75,8.05
172,041830,인바디,의료용 기기 제조업,정밀 체성분 분석기,6,2169,15850.0,13303.08,46890.99,-16.07,195.84,4.85,15.47,17.04,19.44
173,086450,동국제약,의약품 제조업,"인사돌,복합마데카솔,파미레이",6,12298,138300.0,113521.68,106782.67,-17.92,-22.79,17.57,16.66,16.27,15.8
174,035420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,6,491148,299000.0,243172.66,251780.71,-18.67,-15.79,15.32,10.56,12.97,18.5
175,119860,다나와,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고",6,4066,31100.0,25271.37,21509.11,-18.74,-30.84,21.84,23.63,19.68,19.03
176,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",6,25624,91200.0,73491.25,62139.6,-19.42,-31.86,9.9,6.37,9.31,9.45
177,039570,HDC아이콘트롤스,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC",6,1279,7770.0,6255.39,12438.38,-19.49,60.08,6.2,-3.13,11.99,12.75
178,098460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,6,13456,98000.0,76031.15,96654.89,-22.42,-1.37,12.01,12.59,21.86,16.76
179,006650,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",6,7443,114500.0,87542.59,239841.33,-23.54,109.47,4.72,6.11,16.22,15.53
180,251270,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급,6,109393,127500.0,96460.4,96913.6,-24.34,-23.99,5.59,3.53,4.36,11.17
181,207760,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",6,3506,14300.0,10730.04,8750.17,-24.96,-38.81,28.49,32.13,9.04,10.09
182,020150,일진머티리얼즈,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",6,23793,51600.0,38571.26,42372.08,-25.25,-17.88,9.65,8.52,7.8,10.33
183,000250,삼천당제약,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신",6,8035,36350.0,27037.54,27312.32,-25.62,-24.86,7.0,6.82,6.04,9.39
184,121600,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",6,2880,26550.0,19653.06,21978.44,-25.98,-17.22,7.31,6.35,8.93,8.51
185,086390,유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",6,2800,13250.0,9768.81,18775.78,-26.27,41.7,9.23,17.03,44.95,29.34
186,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",6,12811,21100.0,15380.88,15750.9,-27.1,-25.35,18.5,19.3,20.71,18.77
187,093320,케이아이엔엑스,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷연동서비스 등,6,3065,62800.0,45088.63,36611.97,-28.2,-41.7,18.7,20.1,19.55,11.75
188,100130,동국S&C,"구조용 금속제품, 탱크 및 증기발생기 제조업",Wind-Tower,6,3669,6420.0,4571.4,0.0,-28.79,-100.0,4.97,3.69,-2.55,2.74
189,189300,인텔리안테크,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나",6,1932,25550.0,18008.93,20315.09,-29.51,-20.49,7.81,10.05,13.32,5.35
190,241790,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비",6,2061,20600.0,14104.65,0.0,-31.53,-100.0,26.48,17.69,29.43,25.01
191,216050,인크로스,광고업,미디어렙서비스,5,2578,32000.0,21882.45,23922.17,-31.62,-25.24,14.77,14.48,13.82,15.26
192,086900,메디톡스,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",6,12218,204400.0,138908.38,595267.18,-32.04,191.23,5.47,10.24,31.5,41.32
193,017890,한국알콜,기타 화학제품 제조업,주정,6,3651,16900.0,11026.83,10736.88,-34.75,-36.47,9.92,10.23,10.48,8.18
194,065680,우주일렉트로,전자부품 제조업,정보통신용 초정밀커넥터,6,2856,28750.0,18509.56,0.0,-35.62,-100.0,2.64,6.37,0.37,6.01
195,144960,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator),6,2847,6890.0,4425.45,0.0,-35.77,-100.0,9.42,4.15,10.65,16.91
196,051910,LG화학,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매",6,373433,529000.0,335716.05,400499.45,-36.54,-24.29,4.47,1.84,8.86,12.92
197,122990,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",6,4437,15750.0,9928.49,21008.08,-36.96,33.38,7.13,10.19,18.89,23.62
198,027410,BGF,기타 금융업,지주회사,6,4111,4295.0,2704.08,18209.98,-37.04,323.98,1.26,1.79,4.37,428.57
199,084370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,6,6657,29050.0,17940.99,19504.72,-38.24,-32.86,6.07,2.45,8.27,12.52
200,032620,유비케어,소프트웨어 개발 및 공급업,"의사랑,유팜,미소몰",6,6211,11900.0,7340.18,0.0,-38.32,-100.0,9.41,6.66,7.78,7.65
201,000320,노루홀딩스,기타 금융업,지주사업,6,1216,9150.0,5625.6,15329.16,-38.52,67.53,1.37,1.25,-2.19,11.67
202,145020,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",6,7832,181300.0,110721.57,188610.2,-38.93,4.03,6.33,6.25,9.8,15.36
203,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매",5,7372,7960.0,4791.06,10296.86,-39.81,29.36,4.6,3.85,16.04,18.23
204,006280,녹십자,의약품 제조업,"알부민외 제조,판매",6,19750,169000.0,101659.11,175035.32,-39.85,3.57,3.3,-0.35,3.28,5.24
205,012510,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,6,32047,108000.0,64812.1,81450.0,-39.99,-24.58,14.51,18.78,23.36,23.49
206,089980,상아프론테크,플라스틱제품 제조업,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품",6,4725,30050.0,17691.08,17969.14,-41.13,-40.2,7.89,9.47,10.55,7.18
207,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,6,4186,34100.0,19926.72,14925.6,-41.56,-56.23,22.61,12.44,14.36,23.42
208,267790,배럴,봉제의복 제조업,래쉬가드 및 워터스포츠 등,6,785,9960.0,5155.88,6058.36,-48.23,-39.17,10.95,16.33,17.2,37.74
209,110790,크리스에프앤씨,봉제의복 제조업,골프웨어,5,2613,22300.0,11470.6,12470.03,-48.56,-44.08,14.11,11.77,20.69,32.15
210,011170,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",6,57411,167500.0,84846.25,344701.42,-49.35,105.79,2.34,5.51,13.04,21.52
211,081000,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입",6,7485,52700.0,25642.16,30958.48,-51.34,-41.26,5.85,8.06,7.71,8.37
212,290720,푸드나무,무점포 소매업,,6,1756,25800.0,12447.09,11542.76,-51.76,-55.26,13.84,9.03,22.09,73.32
213,009580,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",6,1765,2830.0,1350.93,4655.62,-52.26,64.51,0.82,1.64,11.83,6.65
214,900340,윙입푸드,기타 금융업,육가공 제품,6,727,1515.0,713.4,0.0,-52.91,-100.0,11.78,11.11,31.07,44.77
215,095720,웅진씽크빅,초등 교육기관,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스",5,2994,2550.0,1199.25,3055.92,-52.97,19.84,2.4,-35.62,7.2,8.61
216,003670,포스코케미칼,"내화, 비내화 요업제품 제조업","내화물, 생석회, 음극재 및 양극재",6,49096,80500.0,37229.94,54711.18,-53.75,-32.04,7.09,11.57,18.96,17.16
217,290510,코리아센터,소프트웨어 개발 및 공급업,이커머스토탈솔루션,5,3797,15800.0,7105.01,5618.71,-55.03,-64.44,5.27,3.75,5.19,11.22
218,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",6,9231,45700.0,19364.8,28114.08,-57.63,-38.48,3.7,5.3,7.02,7.26
219,194700,노바렉스,기타 식품 제조업,건강기능식품 제조,6,3602,40000.0,16223.7,14606.58,-59.44,-63.48,19.53,17.23,14.51,16.8
220,307950,현대오토에버,소프트웨어 개발 및 공급업,"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업",6,7770,37000.0,14901.53,15173.67,-59.73,-58.99,11.06,11.71,12.59,13.72
221,114090,GKL,유원지 및 기타 오락관련 서비스업,카지노,6,7639,12350.0,4794.97,23220.58,-61.17,88.02,2.04,12.62,14.21,15.33
222,278650,노터스,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,5,2046,26900.0,10404.28,0.0,-61.32,-100.0,18.63,13.42,19.36,35.37
223,148150,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,6,3120,26800.0,9966.5,11230.83,-62.81,-58.09,14.67,18.64,46.18,-5.35
224,318010,팜스빌,기타 식품 제조업,다이어트 제품 및 건강기능 관련 제품,6,1106,13950.0,4845.51,4605.81,-65.27,-66.98,18.63,17.63,21.05,0.0
225,228670,레이,의료용 기기 제조업,"디지털 치료솔루션(CT scan 장비, 3D 프린터), 디지털 진단시스템(X-ray, CT 등)",5,3460,52000.0,18035.25,17909.23,-65.32,-65.56,25.25,27.58,25.64,8.21
226,122870,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",6,6982,38350.0,12364.46,41134.42,-67.76,7.26,1.42,-6.18,5.07,5.71
227,138250,엔에스쇼핑,무점포 소매업,TV홈쇼핑,6,4498,13350.0,4285.37,15707.13,-67.9,17.66,2.33,-1.76,8.06,13.88
228,282880,코윈테크,특수 목적용 기계 제조업,"공정 자동화 설비 (2차전지, 석유화학, 반도체 및 디스플레이)",5,2248,24300.0,7748.03,8769.33,-68.12,-63.91,15.72,27.52,64.78,25.64
229,089970,에이피티씨,특수 목적용 기계 제조업,300mm Poly Etch System,6,3671,15800.0,5021.52,0.0,-68.22,-100.0,28.57,25.08,45.18,60.77
230,278280,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",6,9940,99400.0,29596.29,28111.21,-70.23,-71.72,13.31,14.49,24.53,21.35
231,003000,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",6,22564,34800.0,9711.53,24617.82,-72.09,-29.26,2.07,-2.0,46.64,5.21
232,290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",5,7820,105900.0,28068.98,26728.88,-73.49,-74.76,14.87,13.1,15.03,27.97
233,019680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",6,3477,4105.0,878.7,6678.23,-78.59,62.69,0.16,2.76,2.94,6.3
234,290520,신도기연,특수 목적용 기계 제조업,"OLED용 후공정장비(라미네이터, 오토클레이브 등)",5,1628,20200.0,3367.02,0.0,-83.33,-100.0,39.84,37.44,12.83,94.76
235,000020,동화약품,의약품 제조업,"의약품 제조,판매,수출입",6,4567,16350.0,0.0,0.0,-100.0,-100.0,0.0,3.14,3.39,17.1
236,000050,경방,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",6,3166,11550.0,0.0,0.0,-100.0,-100.0,0.0,6.01,2.87,3.67
237,000070,삼양홀딩스,기타 금융업,"지주회사,경영자문컨설팅",6,5918,69100.0,0.0,0.0,-100.0,-100.0,0.0,2.18,5.02,2.76
238,000390,삼화페인트공업,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",6,1269,4800.0,0.0,0.0,-100.0,-100.0,0.0,1.34,0.26,0.66
239,000440,중앙에너비스,기타 전문 도매업,석유류도소매,6,545,8750.0,0.0,0.0,-100.0,-100.0,0.0,1.36,1.97,3.5
240,000500,가온전선,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",6,666,16000.0,0.0,0.0,-100.0,-100.0,0.0,2.12,0.04,0.54
241,000590,CS홀딩스,기타 금융업,"브랜드 수익, 자회사 배당",6,726,62900.0,0.0,0.0,-100.0,-100.0,0.0,4.35,2.89,2.74
242,000850,화천기공,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매",6,673,30600.0,0.0,0.0,-100.0,-100.0,0.0,2.55,4.48,3.18
243,001130,대한제분,"곡물가공품, 전분 및 전분제품 제조업","소맥분,토코밀,프리믹스,밀가루조제품,제분부산물 제조/파스타 수입,판매",6,2721,161000.0,0.0,0.0,-100.0,-100.0,0.0,2.25,7.05,7.44
244,001460,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",6,1293,207000.0,0.0,0.0,-100.0,-100.0,0.0,6.6,2.26,1.56
245,001540,안국약품,의약품 제조업,"그랑파제, 토비콤-S",6,1728,13250.0,0.0,0.0,-100.0,-100.0,0.0,1.72,9.32,6.09
246,001560,제일연마,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설",6,611,6110.0,0.0,0.0,-100.0,-100.0,0.0,7.84,6.87,5.6
247,001770,신화실업,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",6,255,21000.0,0.0,0.0,-100.0,-100.0,0.0,2.82,6.73,5.81
248,001810,무림SP,"펄프, 종이 및 판지 제조업","아트지,CCP지",6,420,1895.0,0.0,0.0,-100.0,-100.0,0.0,0.66,5.63,5.55
249,001840,이화공영,건물 건설업,도급공사,6,923,4660.0,0.0,0.0,-100.0,-100.0,0.0,0.63,1.11,3.87
250,002030,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",6,1521,69400.0,0.0,0.0,-100.0,-100.0,0.0,6.37,7.07,6.58
251,002100,경농,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",6,2711,12500.0,0.0,0.0,-100.0,-100.0,0.0,2.47,3.08,5.83
252,002140,고려산업,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대",5,1004,4025.0,0.0,0.0,-100.0,-100.0,0.0,4.75,4.34,5.93
253,002170,삼양통상,"가죽, 가방 및 유사제품 제조업","피혁원단,혁제운동화,혁제장갑,혁제스포츠용품 제조,상품중개,무역",6,1584,52800.0,0.0,0.0,-100.0,-100.0,0.0,14.22,8.96,9.56
254,002240,고려제강,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",6,3090,15450.0,0.0,0.0,-100.0,-100.0,0.0,0.73,0.25,1.72
255,002270,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조",6,3860,341000.0,0.0,0.0,-100.0,-100.0,0.0,5.4,6.31,11.82
256,002290,삼일기업공사,건물 건설업,도급공사,6,351,2830.0,0.0,0.0,-100.0,-100.0,0.0,5.69,5.57,4.95
257,002460,화성산업,건물 건설업,아파트 건설,6,1240,9960.0,0.0,0.0,-100.0,-100.0,0.0,2.06,13.61,13.5
258,002600,조흥,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",6,930,155000.0,0.0,0.0,-100.0,-100.0,0.0,6.15,6.54,9.67
259,002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),5,1112,7330.0,0.0,0.0,-100.0,-100.0,0.0,3.85,5.43,8.33
260,002810,삼영무역,기타 전문 도매업,"화공약품, 안경렌즈",6,2447,13250.0,0.0,0.0,-100.0,-100.0,0.0,10.32,8.99,9.58
261,002840,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",6,3737,75200.0,0.0,0.0,-100.0,-100.0,0.0,14.74,11.37,14.93
262,002920,유성기업,자동차 신품 부품 제조업,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매",6,621,2395.0,0.0,0.0,-100.0,-100.0,0.0,6.47,1.4,2.37
263,002960,한국쉘석유,석유 정제품 제조업,"윤활유,그리스 제조,도매",6,2990,230000.0,0.0,0.0,-100.0,-100.0,0.0,21.3,25.09,24.64
264,003030,세아제강지주,기타 금융업,경영컨설팅업,6,1503,36300.0,0.0,0.0,-100.0,-100.0,0.0,-0.32,29.05,2.04
265,003100,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)",5,1033,15650.0,0.0,0.0,-100.0,-100.0,0.0,1.65,3.42,1.97
266,003200,일신방직,방적 및 가공사 제조업,"면사,P/C혼방사,P/C혼방직물,화섬사 제조,수출",6,1579,65800.0,0.0,0.0,-100.0,-100.0,0.0,1.0,3.06,2.34
267,003240,태광산업,화학섬유 제조업,"석유화학제품(PTA,AN),화섬사,직물 등",6,7983,717000.0,0.0,0.0,-100.0,-100.0,0.0,4.34,7.39,5.29
268,003300,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,6,2805,46800.0,0.0,0.0,-100.0,-100.0,0.0,1.38,40.39,3.79
269,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료,6,419,1185.0,0.0,0.0,-100.0,-100.0,0.0,3.51,3.31,5.47
270,003460,유화증권,금융 지원 서비스업,증권업,6,1196,2110.0,0.0,0.0,-100.0,-100.0,0.0,1.36,1.31,1.72
271,003650,미창석유공업,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입",6,1002,57600.0,0.0,0.0,-100.0,-100.0,0.0,6.98,4.31,5.07
272,003780,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",6,562,4320.0,0.0,0.0,-100.0,-100.0,0.0,17.84,6.93,4.78
273,003800,에이스침대,가구 제조업,침대,6,4819,43450.0,0.0,0.0,-100.0,-100.0,0.0,9.41,6.96,6.94
274,003920,남양유업,낙농제품 및 식용빙과류 제조업,"시유,조제분유,발효유,이유밀,치즈,프렌치까페 제조,도매",6,2023,281000.0,0.0,0.0,-100.0,-100.0,0.0,3.25,0.23,0.56
275,004080,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",6,866,9020.0,0.0,0.0,-100.0,-100.0,0.0,2.33,3.52,3.71
276,004250,엔피씨,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",6,1289,3510.0,0.0,0.0,-100.0,-100.0,0.0,5.29,4.63,4.74
277,004360,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",6,1998,10350.0,0.0,0.0,-100.0,-100.0,0.0,0.68,5.47,4.11
278,004380,삼익THK,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수",6,2205,10500.0,0.0,0.0,-100.0,-100.0,0.0,1.74,9.8,16.56
279,004450,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",6,947,43950.0,0.0,0.0,-100.0,-100.0,0.0,5.88,7.21,6.37
280,004490,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",6,4172,29800.0,0.0,0.0,-100.0,-100.0,0.0,7.7,10.32,7.76
281,004560,현대비앤지스틸,1차 철강 제조업,"스텐레스냉연강판,특수강 제조",6,1074,7120.0,0.0,0.0,-100.0,-100.0,0.0,5.55,5.2,5.55
282,004590,한국가구,생활용품 도매업,소파,6,677,4515.0,0.0,0.0,-100.0,-100.0,0.0,5.97,7.69,6.27
283,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",6,3604,54200.0,0.0,0.0,-100.0,-100.0,0.0,5.66,5.9,10.22
284,004720,우리들제약,의약품 제조업,의약품 외,6,891,6500.0,0.0,0.0,-100.0,-100.0,0.0,0.54,8.3,9.88
285,004770,써니전자,반도체 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",6,1422,4080.0,0.0,0.0,-100.0,-100.0,0.0,1.28,9.42,2.81
286,004780,대륙제관,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기,6,692,4350.0,0.0,0.0,-100.0,-100.0,0.0,5.1,3.56,9.95
287,004840,DRB동일,기타 금융업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",6,1345,6750.0,0.0,0.0,-100.0,-100.0,0.0,2.54,1.83,5.36
288,005160,동국산업,1차 철강 제조업,"철강무역,강판제품제조",6,1454,2680.0,0.0,0.0,-100.0,-100.0,0.0,3.58,2.82,5.41
