,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,S-RIM,매수금액,매도금액_1st,매도금액_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율,매출액_20(E),매출액_19,매출액_18,매출액_17
1097,332370,아이디피,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",5,567.0,8550.0,Ave ROE,4308.0,4910.0,7041.0,0.5,0.82,0.0,18.09,14.53,11.37,Yes,1.03,0.0,42.0,25.0,24.0,10,0.0,0.0,254.0,191.0,167.0
1098,322180,티라유텍,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,3,720.0,13250.0,Ave ROE,6653.0,7589.0,10904.0,0.5,0.82,0.0,14.72,25.49,0.0,No,0.82,0.0,22.0,17.0,19.0,10,0.0,0.0,285.0,228.0,220.0
1099,096240,청담러닝,일반 교습 학원,청담어학원,5,1665.0,22150.0,S-RIM,10997.0,12454.0,17613.0,0.5,0.8,15.29,12.06,11.47,6.57,Yes,0.64,208.0,226.0,158.0,140.0,10,1.25,1806.0,1750.0,1527.0,1474.0
1100,250930,예선테크,플라스틱제품 제조업,기업인수합병,2,830.0,2550.0,S-RIM,1285.0,1428.0,1935.0,0.5,0.76,13.91,-11.74,48.65,-11.09,No,0.46,65.0,79.0,94.0,12.0,10,0.78,596.0,589.0,567.0,362.0
1101,079940,가비아,소프트웨어 개발 및 공급업,"도메인,호스팅",5,1773.0,13050.0,Ave ROE,6529.0,7219.0,9660.0,0.5,0.74,0.0,15.73,12.58,8.88,Yes,0.73,0.0,237.0,182.0,127.0,10,0.0,0.0,1483.0,1287.0,1162.0
1102,002840,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조",5,5318.0,107000.0,Ave ROE,53007.0,58697.0,78847.0,0.5,0.74,0.0,14.74,11.37,14.93,No,0.72,0.0,323.0,272.0,110.0,10,0.0,0.0,2500.0,3286.0,3187.0
1103,161890,한국콜마,기타 화학제품 제조업,"화장품, 의약품",2,10388.0,47000.0,S-RIM,23689.0,26018.0,34267.0,0.5,0.73,13.09,6.39,11.38,16.44,No,0.54,1075.0,1178.0,900.0,670.0,10,1.03,13788.0,15407.0,13579.0,8216.0
1104,026960,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",5,28913.0,29100.0,Ave ROE,14426.0,15080.0,17395.0,0.5,0.6,0.0,10.53,9.39,10.21,No,0.6,0.0,385.0,432.0,477.0,10,0.0,0.0,5022.0,5635.0,5591.0
1105,200670,휴메딕스,의약품 제조업,"히알루론산 관절염치료제, 히알루론산 더말필러",5,2433.0,24800.0,Ave ROE,12409.0,12821.0,14281.0,0.5,0.58,0.0,9.55,8.6,11.0,No,0.64,0.0,133.0,107.0,124.0,10,0.0,0.0,786.0,648.0,547.0
1106,200780,비씨월드제약,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약",5,1907.0,23150.0,Ave ROE,11538.0,11656.0,12073.0,0.5,0.52,0.0,6.47,10.13,10.42,No,0.51,0.0,66.0,93.0,89.0,10,0.0,0.0,517.0,551.0,502.0
1107,027360,아주IB투자,기타 금융업,,4,3485.0,2915.0,Ave ROE,1451.0,1448.0,1436.0,0.5,0.49,0.0,10.07,8.19,0.0,Yes,0.48,0.0,217.0,149.0,163.0,10,0.0,0.0,0.0,0.0,0.0
1108,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료,5,968.0,2620.0,Ave ROE,1299.0,1168.0,705.0,0.5,0.27,0.0,3.51,3.31,5.47,No,0.27,0.0,27.0,34.0,36.0,10,0.0,0.0,843.0,841.0,855.0
1109,027830,대성창투,신탁업 및 집합투자업,투자서비스,5,822.0,2030.0,Ave ROE,1007.0,823.0,174.0,0.5,0.09,0.0,-0.35,3.27,1.08,No,0.09,0.0,-4.0,21.0,5.0,10,0.0,0.0,0.0,0.0,0.0
1110,052460,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",5,608.0,4185.0,Ave ROE,2085.0,1620.0,-26.0,0.5,-0.01,0.0,-0.69,-2.29,6.2,No,-0.01,0.0,0.0,2.0,21.0,10,0.0,0.0,738.0,731.0,925.0
1111,265520,AP시스템,특수 목적용 기계 제조업,디스플레이 제조 장비,1,3417.0,23550.0,S-RIM,11635.0,14423.0,24295.0,0.49,1.03,24.08,8.57,25.75,0.0,No,0.53,431.0,284.0,458.0,262.0,10,1.26,5704.0,4621.0,7142.0,9624.0
1112,256150,한독크린텍,일반 목적용 기계 제조업,정수기 필터,4,1043.0,26250.0,Ave ROE,12880.0,15961.0,26874.0,0.49,1.02,0.0,20.38,29.83,23.47,No,0.96,0.0,61.0,49.0,22.0,10,0.0,0.0,484.0,396.0,271.0
1113,042700,한미반도체,특수 목적용 기계 제조업,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",5,6618.0,12600.0,S-RIM,6209.0,7523.0,12176.0,0.49,0.97,21.45,8.85,23.37,4.57,No,0.61,651.0,137.0,568.0,517.0,15,1.48,2287.0,1204.0,2171.0,1973.0
1114,058630,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",5,979.0,5170.0,Ave ROE,2547.0,2876.0,4044.0,0.49,0.78,0.0,21.89,8.15,8.55,No,0.76,0.0,72.0,36.0,49.0,15,0.0,0.0,376.0,271.0,275.0
1115,000080,하이트진로,알코올음료 제조업,소주,0,23495.0,33700.0,S-RIM,16374.0,17381.0,20945.0,0.49,0.62,10.96,-3.86,1.87,1.01,No,-0.07,2109.0,882.0,904.0,872.0,10,0.9,23278.0,20351.0,18856.0,18899.0
1116,224110,에이텍티앤,통신 및 방송 장비 제조업,교통카드단말기,5,1055.0,19950.0,Ave ROE,9699.0,10005.0,11088.0,0.49,0.56,0.0,5.28,7.21,26.08,No,0.55,0.0,52.0,78.0,37.0,10,0.0,0.0,1280.0,1186.0,409.0
1117,144960,뉴파워프라즈마,특수 목적용 기계 제조업,플라즈마 세정기(Remote Plasma Cleaning Generator),5,2813.0,6750.0,Ave ROE,3322.0,3362.0,3506.0,0.49,0.52,0.0,4.15,10.65,16.91,No,0.53,0.0,37.0,118.0,228.0,10,0.0,0.0,602.0,734.0,1045.0
1118,308170,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",1,1998.0,22950.0,Ave ROE,11261.0,11196.0,10965.0,0.49,0.48,0.0,5.74,6.27,15.87,No,0.49,0.0,103.0,103.0,103.0,10,0.0,0.0,2921.0,3133.0,3294.0
1119,119650,KC코트렐,일반 목적용 기계 제조업,전기집진기 등,2,1411.0,10750.0,Ave ROE,5263.0,4852.0,3397.0,0.49,0.32,0.0,2.52,5.4,9.26,No,0.32,0.0,85.0,37.0,35.0,10,0.0,0.0,3006.0,1820.0,1685.0
1120,214330,금호에이치티,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈,5,3033.0,2680.0,Ave ROE,1316.0,1167.0,637.0,0.49,0.24,0.0,-0.05,7.23,5.57,No,0.35,0.0,41.0,105.0,89.0,10,0.0,0.0,2511.0,2093.0,1797.0
1121,016670,포비스티앤씨,기타 전문 도매업,"h/w,s/w개발",5,874.0,1030.0,Ave ROE,503.0,390.0,-9.0,0.49,-0.01,0.0,-3.42,3.31,2.97,No,-0.02,0.0,78.0,19.0,14.0,10,0.0,0.0,204.0,156.0,1131.0
1122,070590,한솔인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷,4,347.0,2520.0,Ave ROE,1243.0,873.0,-440.0,0.49,-0.17,0.0,-3.64,-8.72,16.38,No,-0.18,0.0,-10.0,2.0,-16.0,10,0.0,0.0,590.0,637.0,463.0
1123,093230,이아이디,기타 전문 도매업,"무선통신기기부품,전시용 핸드폰모형기(ADM) 제조",5,1915.0,352.0,Ave ROE,173.0,117.0,-84.0,0.49,-0.24,0.0,0.44,-9.43,1.49,No,-0.24,0.0,15.0,-34.0,-45.0,10,0.0,0.0,1410.0,1213.0,844.0
1124,036180,에이프런티어,기계장비 및 관련 물품 도매업,"무선통신,방송및응용장치제조업",4,268.0,1205.0,Ave ROE,588.0,394.0,-294.0,0.49,-0.24,0.0,-17.65,9.24,18.05,No,-0.39,0.0,5.0,16.0,14.0,10,0.0,0.0,446.0,390.0,350.0
1125,153460,네이블커뮤니케이션즈,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안",5,281.0,4310.0,Ave ROE,2109.0,872.0,-3510.0,0.49,-0.81,0.0,-1.54,-9.19,-21.21,Yes,-0.83,0.0,-5.0,-24.0,-65.0,10,0.0,0.0,124.0,158.0,135.0
1126,073190,듀오백,가구 제조업,사무용 및 가정용 의자,5,344.0,2825.0,Ave ROE,1374.0,542.0,-2403.0,0.49,-0.85,0.0,-9.87,-10.13,4.05,No,-0.89,0.0,-25.0,-29.0,6.0,10,0.0,0.0,318.0,327.0,389.0
1127,222800,심텍,전자부품 제조업,반도체용 인쇄회로기판,0,5797.0,18350.0,S-RIM,8860.0,11695.0,21733.0,0.48,1.18,33.52,-19.5,2.36,8.2,No,-0.34,993.0,-179.0,308.0,338.0,15,2.57,12035.0,10002.0,10075.0,8116.0
1128,075580,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",1,2767.0,7160.0,S-RIM,3447.0,3907.0,5539.0,0.48,0.77,15.37,1.51,1.13,1.18,No,0.07,60.0,94.0,84.0,71.0,10,0.22,2928.0,2959.0,2182.0,2518.0
1129,009450,경동나비엔,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",4,7510.0,55200.0,S-RIM,26409.0,29510.0,40491.0,0.48,0.73,14.29,9.59,9.23,10.73,No,0.53,750.0,448.0,408.0,478.0,10,1.0,8840.0,7743.0,7267.0,6847.0
1130,104620,노랑풍선,여행사 및 기타 여행보조 서비스업,"국내외여행 알선, 항공권 판매",2,1129.0,24700.0,Ave ROE,11859.0,11910.0,12087.0,0.48,0.49,0.0,-3.44,11.83,35.06,No,0.49,0.0,-21.0,35.0,125.0,10,0.0,0.0,768.0,928.0,763.0
1131,023900,풍국주정,알코올음료 제조업,발효주정,5,2709.0,22050.0,Ave ROE,10618.0,10623.0,10640.0,0.48,0.48,0.0,5.95,8.47,12.56,No,0.48,0.0,105.0,134.0,113.0,10,0.0,0.0,1214.0,1205.0,1076.0
1132,205100,엑셈,소프트웨어 개발 및 공급업,"DB, E2E 성능관리 SW",5,1384.0,4090.0,Ave ROE,1977.0,1956.0,1882.0,0.48,0.46,0.0,7.47,11.6,-1.26,No,0.47,0.0,63.0,45.0,54.0,10,0.0,0.0,345.0,324.0,337.0
1133,214270,퓨쳐스트림네트웍스,소프트웨어 개발 및 공급업,기업인수합병,3,1170.0,1155.0,Ave ROE,553.0,547.0,525.0,0.48,0.45,0.0,6.78,11.12,1.59,No,0.48,0.0,77.0,99.0,2.0,10,0.0,0.0,1454.0,1115.0,342.0
1134,111710,남화산업,스포츠 서비스업,골프장 서비스,5,2440.0,11850.0,Ave ROE,5740.0,5123.0,2940.0,0.48,0.25,0.0,2.3,3.37,7.53,No,0.25,0.0,55.0,37.0,44.0,10,0.0,0.0,150.0,134.0,142.0
1135,049480,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",5,1083.0,3455.0,Ave ROE,1664.0,1348.0,228.0,0.48,0.07,0.0,2.46,-2.12,2.04,No,0.07,0.0,26.0,-14.0,18.0,10,0.0,0.0,1574.0,1467.0,1366.0
1136,046390,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",5,600.0,1385.0,Ave ROE,663.0,481.0,-164.0,0.48,-0.12,0.0,2.08,-8.39,1.97,No,-0.12,0.0,2.0,-38.0,-2.0,10,0.0,0.0,542.0,126.0,210.0
1137,267060,명진홀딩스,수산물 가공 및 저장 처리업,"연어 가공 식품(필렛, HMR)",4,173.0,1785.0,Ave ROE,851.0,509.0,-704.0,0.48,-0.39,0.0,-26.33,15.59,22.32,No,-0.33,0.0,-38.0,14.0,4.0,10,0.0,0.0,180.0,186.0,64.0
1138,014910,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",5,384.0,1985.0,Ave ROE,957.0,553.0,-875.0,0.48,-0.44,0.0,-6.57,0.7,-9.39,No,-0.42,0.0,-16.0,8.0,-5.0,10,0.0,0.0,359.0,413.0,461.0
1139,134790,시디즈,가구 제조업,의자,4,1100.0,54600.0,Ave ROE,25486.0,30335.0,47507.0,0.47,0.87,0.0,27.34,17.13,1.42,Yes,0.82,0.0,86.0,43.0,-2.0,10,0.0,0.0,1929.0,1410.0,125.0
1140,130580,나이스디앤비,기타 사업지원 서비스업,기업신용조사 보고서,5,1563.0,10150.0,S-RIM,4720.0,5612.0,8769.0,0.47,0.86,19.5,21.19,22.21,17.75,No,0.93,137.0,128.0,104.0,85.0,10,0.88,832.0,773.0,520.0,423.0
1141,082920,비츠로셀,일차전지 및 축전지 제조업,리튬1차전지,4,3608.0,17150.0,S-RIM,8146.0,9339.0,13563.0,0.47,0.79,16.26,15.34,13.46,1.15,Yes,0.6,280.0,253.0,196.0,4.0,10,0.78,1428.0,1334.0,1126.0,252.0
1142,018120,진로발효,알코올음료 제조업,주정,5,2059.0,31300.0,Ave ROE,14564.0,16614.0,23874.0,0.47,0.76,0.0,15.81,14.75,18.23,No,0.76,0.0,165.0,165.0,200.0,10,0.0,0.0,884.0,869.0,885.0
1143,000100,유한양행,의약품 제조업,"의약품(삐콤씨,알마겔,세파졸린주사,아코텍스주사,이세파신,신생아호흡곤란치료제 등),생활용품(유한락스,비누,홈키파),식혜 도매",5,44125.0,66000.0,S-RIM,30728.0,33607.0,43804.0,0.47,0.66,12.81,2.43,3.55,7.04,No,0.18,841.0,125.0,501.0,887.0,10,0.19,15928.0,14804.0,15188.0,14622.0
1144,155650,와이엠씨,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등",4,1951.0,9760.0,Ave ROE,4597.0,4807.0,5549.0,0.47,0.57,0.0,-1.95,19.93,26.66,No,0.56,0.0,-59.0,221.0,200.0,10,0.0,0.0,1671.0,2409.0,1540.0
1145,041920,메디아나,의료용 기기 제조업,"환자감시장치, 자동심장 제세동기(AED)",5,1267.0,14850.0,Ave ROE,7014.0,7301.0,8318.0,0.47,0.56,0.0,12.68,6.95,7.27,No,0.56,0.0,77.0,35.0,50.0,10,0.0,0.0,484.0,468.0,522.0
1146,071200,인피니트헬스케어,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS),5,1815.0,7290.0,Ave ROE,3390.0,3329.0,3114.0,0.47,0.43,0.0,8.95,6.66,2.2,Yes,0.43,0.0,71.0,24.0,55.0,10,0.0,0.0,743.0,643.0,728.0
1147,001360,삼성제약,의약품 제조업,"의약품(까스명수,쓸기담,에프킬라에어졸,액체우황청심원) 제조,도매",5,2308.0,3860.0,Ave ROE,1828.0,1456.0,139.0,0.47,0.04,0.0,5.02,-1.84,-8.56,Yes,0.04,0.0,-65.0,-48.0,-69.0,10,0.0,0.0,446.0,465.0,419.0
1148,005360,모나미,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",3,1168.0,6310.0,Ave ROE,2965.0,2280.0,-148.0,0.47,-0.02,0.0,-2.39,0.84,3.69,No,-0.02,0.0,18.0,69.0,76.0,10,0.0,0.0,1320.0,1352.0,1377.0
1149,111870,삼본전자,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",5,1562.0,1830.0,Ave ROE,854.0,455.0,-957.0,0.47,-0.52,0.0,-14.38,3.17,4.11,No,-0.72,0.0,-26.0,8.0,39.0,10,0.0,0.0,369.0,407.0,474.0
1150,052300,W홀딩컴퍼니,기타 운송관련 서비스업,운송,5,820.0,360.0,Ave ROE,171.0,17.0,-527.0,0.47,-1.46,0.0,-20.04,-5.13,3.95,No,-1.68,0.0,-38.0,-36.0,14.0,10,0.0,0.0,180.0,520.0,324.0
1151,134580,디엠티,통신 및 방송 장비 제조업,셋톱박스,5,231.0,2055.0,Ave ROE,975.0,10.0,-3406.0,0.47,-1.66,0.0,-16.18,5.2,-33.24,No,-1.7,0.0,-45.0,15.0,-108.0,10,0.0,0.0,324.0,445.0,470.0
1152,270870,뉴트리,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등",3,2028.0,22800.0,S-RIM,10446.0,13428.0,23991.0,0.46,1.05,29.08,17.94,7.79,35.57,No,0.62,238.0,120.0,99.0,46.0,10,1.17,1802.0,1251.0,872.0,604.0
1153,166090,하나머티리얼즈,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스",5,5044.0,25150.0,Ave ROE,11671.0,14824.0,25989.0,0.46,1.03,0.0,20.86,35.33,30.56,No,1.04,0.0,409.0,494.0,235.0,10,0.0,0.0,1548.0,1652.0,1029.0
1154,237820,플레이디,광고업,온라인 광고 대행,1,1153.0,9330.0,Ave ROE,4294.0,5157.0,8214.0,0.46,0.88,0.0,17.67,19.38,31.38,No,1.25,0.0,88.0,70.0,100.0,10,0.0,0.0,386.0,347.0,360.0
1155,091580,상신이디피,일차전지 및 축전지 제조업,2차전지부품,0,1801.0,13550.0,S-RIM,6238.0,7268.0,10915.0,0.46,0.81,17.63,8.06,17.57,6.52,No,0.5,180.0,85.0,157.0,61.0,15,1.5,1452.0,1412.0,1501.0,998.0
1156,290550,디케이티,전자부품 제조업,스마트폰용 FPCA,2,1556.0,18900.0,S-RIM,8782.0,10065.0,14606.0,0.46,0.77,16.23,18.32,-7.87,114.7,No,1.22,131.0,129.0,87.0,141.0,10,0.84,3555.0,3377.0,2402.0,2788.0
1157,264450,유비쿼스,통신 및 방송 장비 제조업,"스위치, FTTH",5,1906.0,43000.0,Ave ROE,19920.0,21956.0,29168.0,0.46,0.68,0.0,13.24,20.13,0.0,No,0.68,0.0,122.0,167.0,138.0,10,0.0,0.0,1039.0,953.0,762.0
1158,256630,포인트엔지니어링,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,5,1661.0,2905.0,Ave ROE,1340.0,1465.0,1906.0,0.46,0.66,0.0,1.96,25.04,20.62,No,0.68,0.0,47.0,138.0,97.0,15,0.0,0.0,467.0,609.0,495.0
1159,195500,마니커에프앤지,"도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등",3,897.0,8320.0,Ave ROE,3855.0,4193.0,5387.0,0.46,0.65,0.0,9.78,18.89,7.52,No,0.67,0.0,44.0,62.0,23.0,10,0.0,0.0,998.0,994.0,859.0
1160,238490,힘스,특수 목적용 기계 제조업,"OLED Mask 인장기, OLED Mask 검사기 등",5,1454.0,13050.0,Ave ROE,6046.0,6553.0,8347.0,0.46,0.64,0.0,14.9,-1.95,32.53,No,0.65,0.0,77.0,-17.0,156.0,10,0.0,0.0,851.0,355.0,914.0
1161,007820,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",5,1460.0,7300.0,Ave ROE,3380.0,2973.0,1534.0,0.46,0.21,0.0,5.96,2.0,-3.39,Yes,0.21,0.0,51.0,2.0,5.0,10,0.0,0.0,1281.0,935.0,724.0
1162,100130,동국S&C,"구조용 금속제품, 탱크 및 증기발생기 제조업",Wind-Tower,5,4760.0,8260.0,Ave ROE,3832.0,3179.0,866.0,0.46,0.1,0.0,3.69,-2.55,2.74,No,0.11,0.0,142.0,-54.0,113.0,10,0.0,0.0,3178.0,3631.0,3679.0
1163,014990,인디에프,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",3,964.0,1645.0,Ave ROE,756.0,524.0,-298.0,0.46,-0.18,0.0,-5.02,0.34,1.16,No,-0.18,0.0,-16.0,20.0,16.0,10,0.0,0.0,2025.0,1976.0,2011.0
1164,224060,코디엠,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)",4,856.0,363.0,Ave ROE,165.0,102.0,-120.0,0.46,-0.33,0.0,9.95,-21.71,-9.28,No,-0.6,0.0,-46.0,-107.0,-34.0,15,0.0,0.0,118.0,366.0,735.0
1165,095910,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",1,1185.0,8090.0,Ave ROE,3750.0,1182.0,-7911.0,0.46,-0.98,0.0,-7.92,-12.43,-3.6,No,-1.09,0.0,14.0,-15.0,82.0,10,0.0,0.0,2169.0,1655.0,2251.0
1166,049120,파인디앤씨,전자부품 제조업,Lamp Reflector,2,490.0,1870.0,Ave ROE,853.0,191.0,-2153.0,0.46,-1.15,0.0,-8.43,3.88,-41.23,No,-1.16,0.0,-4.0,20.0,-59.0,10,0.0,0.0,775.0,773.0,1594.0
1167,220630,해마로푸드서비스,음·식료품 및 담배 도매업,"햄버거, 치킨, 식음료유통",5,2892.0,2850.0,S-RIM,1279.0,1585.0,2667.0,0.45,0.94,24.01,18.15,26.3,22.49,No,0.83,195.0,190.0,208.0,155.0,10,0.67,2875.0,2889.0,2591.0,2396.0
1168,069080,웹젠,소프트웨어 개발 및 공급업,3D 온라인게임 '뮤(MU)',5,12606.0,35900.0,S-RIM,16227.0,19713.0,32061.0,0.45,0.89,21.74,12.74,17.28,11.91,No,0.57,1101.0,518.0,689.0,440.0,15,1.31,3001.0,1761.0,2189.0,1663.0
1169,049950,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder,5,3613.0,43000.0,Ave ROE,19272.0,22437.0,33642.0,0.45,0.78,0.0,11.06,19.53,33.11,No,0.75,0.0,37.0,263.0,372.0,10,0.0,0.0,974.0,2134.0,1815.0
1170,317870,엔바이오니아,그외 기타 제품 제조업,양전하필터(정수기),2,606.0,7960.0,Ave ROE,3586.0,4143.0,6114.0,0.45,0.77,0.0,7.25,13.58,52.45,No,0.78,0.0,13.0,21.0,22.0,10,0.0,0.0,97.0,85.0,79.0
1171,327260,메탈라이프,전자부품 제조업,"광통신, RF통신용 패키지",5,662.0,19200.0,Ave ROE,8719.0,9905.0,14108.0,0.45,0.73,0.0,6.17,37.36,0.0,No,0.76,0.0,11.0,46.0,11.0,10,0.0,0.0,162.0,193.0,114.0
1172,246690,TS인베스트먼트,신탁업 및 집합투자업,투자조합 결성 및 투자,5,818.0,3475.0,Ave ROE,1555.0,1730.0,2350.0,0.45,0.68,0.0,14.93,15.77,7.54,No,0.73,0.0,56.0,53.0,22.0,10,0.0,0.0,0.0,0.0,0.0
1173,047770,코데즈컴바인,봉제의복 제조업,패션의류,5,1071.0,2895.0,Ave ROE,1294.0,1440.0,1954.0,0.45,0.67,0.0,17.88,11.06,7.96,Yes,0.67,0.0,45.0,48.0,18.0,10,0.0,0.0,358.0,293.0,212.0
1174,078070,유비쿼스홀딩스,통신 및 방송 장비 제조업,"소프트웨어 개발,정보처리유선,무선통신기기,부품,컴퓨터 도소매,제조",5,5188.0,30200.0,Ave ROE,13603.0,14715.0,18652.0,0.45,0.62,0.0,3.53,5.12,51.78,No,0.58,0.0,137.0,174.0,16.0,10,0.0,0.0,1125.0,862.0,78.0
1175,149010,아이케이세미콘,반도체 제조업,비메모리 반도체,5,148.0,4730.0,Ave ROE,2126.0,2158.0,2273.0,0.45,0.48,0.0,9.57,7.13,8.54,No,0.48,0.0,7.0,5.0,6.0,15,0.0,0.0,126.0,129.0,156.0
1176,214430,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",5,1563.0,22000.0,Ave ROE,9862.0,9804.0,9597.0,0.45,0.44,0.0,0.26,14.55,15.71,No,0.44,0.0,-24.0,90.0,92.0,10,0.0,0.0,519.0,692.0,696.0
1177,218150,미래생명자원,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,5,574.0,3120.0,Ave ROE,1414.0,1214.0,507.0,0.45,0.16,0.0,3.55,6.69,-9.77,No,0.16,0.0,15.0,20.0,15.0,10,0.0,0.0,501.0,352.0,409.0
1178,174880,장원테크,통신 및 방송 장비 제조업,스마트폰 및 태블릿PC Bracket,4,1139.0,2180.0,Ave ROE,980.0,777.0,57.0,0.45,0.03,0.0,-7.53,14.99,-5.24,No,0.05,0.0,-39.0,116.0,28.0,10,0.0,0.0,948.0,1183.0,886.0
1179,067310,하나마이크론,반도체 제조업,"반도체패키징,USB플래쉬드라이브",1,2593.0,8380.0,Ave ROE,3777.0,2992.0,213.0,0.45,0.03,0.0,-1.7,1.05,5.09,No,0.03,0.0,453.0,534.0,411.0,15,0.0,0.0,4982.0,4799.0,3658.0
1180,060240,룽투코리아,소프트웨어 개발 및 공급업,"모바일게임(열혈강호,검과마법)",5,1266.0,5050.0,Ave ROE,2261.0,1781.0,79.0,0.45,0.02,0.0,2.34,22.56,-50.85,No,0.02,0.0,-31.0,37.0,1.0,15,0.0,0.0,301.0,575.0,524.0
1181,065560,녹원씨엔아이,인쇄 및 인쇄관련 산업,산업용필터,4,1065.0,6180.0,Ave ROE,2764.0,1848.0,-1393.0,0.45,-0.23,0.0,-12.6,9.9,1.46,No,-0.25,0.0,87.0,166.0,76.0,10,0.0,0.0,623.0,764.0,221.0
1182,102280,쌍방울,봉제의복 제조업,,5,1539.0,649.0,Ave ROE,291.0,-12.0,-1087.0,0.45,-1.67,0.0,-19.68,-37.66,60.32,No,-2.76,0.0,-103.0,6.0,-216.0,10,0.0,0.0,965.0,1017.0,1096.0
1183,049720,고려신용정보,기타 사업지원 서비스업,"채권추심, 신용조사",5,827.0,5750.0,Ave ROE,2551.0,3254.0,5744.0,0.44,1.0,0.0,31.75,25.63,21.07,Yes,0.98,0.0,81.0,73.0,50.0,10,0.0,0.0,1165.0,1035.0,878.0
1184,243070,휴온스,의약품 제조업,"전문의약품, 일반의약품",5,6077.0,61700.0,S-RIM,27200.0,32737.0,52344.0,0.44,0.85,20.74,21.36,31.64,32.39,No,1.09,549.0,484.0,453.0,362.0,10,0.9,4169.0,3650.0,3286.0,2848.0
1185,100700,세운메디칼,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",5,2335.0,5460.0,Ave ROE,2408.0,2565.0,3123.0,0.44,0.57,0.0,10.44,11.79,12.17,No,0.57,0.0,169.0,180.0,125.0,10,0.0,0.0,669.0,631.0,612.0
1186,263700,케어랩스,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션",5,1496.0,8640.0,S-RIM,3815.0,3966.0,4501.0,0.44,0.52,9.8,0.96,8.54,28.27,No,0.59,66.0,36.0,51.0,63.0,10,0.44,767.0,683.0,544.0,393.0
1187,065770,CS,통신 및 방송 장비 제조업,"이동통신중계기, 위성방송(DMB)중계기(Gap-Filler)",3,470.0,2520.0,Ave ROE,1105.0,1065.0,924.0,0.44,0.37,0.0,-2.34,19.77,5.18,No,0.37,0.0,-9.0,23.0,19.0,10,0.0,0.0,322.0,587.0,433.0
1188,061250,화일약품,의약품 제조업,의약품 원료,5,2453.0,13000.0,Ave ROE,5684.0,5084.0,2956.0,0.44,0.23,0.0,2.89,5.09,2.69,No,0.26,0.0,41.0,69.0,54.0,10,0.0,0.0,1087.0,1021.0,1025.0
