,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,EPS*ROE,Return_Rate,ROE_20,ROE_19,roe_past_2,roe_past_3,영업이익 - 20E,그룹,Est.시가총액(억),Est / 현재 (%)
616,013570,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조",6,1070.0,4065.0,0.0,0.0,0.0,4.73,1.75,6.19,0.0,10,0.0,0.0
617,013580,계룡건설산업,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1,2277.0,25500.0,0.0,0.0,0.0,16.94,24.46,16.7,0.0,10,0.0,0.0
618,013700,까뮤이앤씨,건물 건설업,"토목공사,건축공사/부동산 임대",1,585.0,1295.0,0.0,0.0,0.0,20.68,2.93,15.31,0.0,10,0.0,0.0
619,013720,청보산업,자동차 신품 부품 제조업,엔진부품,6,303.0,3700.0,0.0,0.0,0.0,1.42,0.6,-2.76,0.0,10,0.0,0.0
620,013810,스페코,특수 목적용 기계 제조업,아스팔트믹싱플랜트,2,840.0,5730.0,0.0,0.0,0.0,28.18,-16.96,-1.09,0.0,10,0.0,0.0
621,013870,지엠비코리아,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등",6,929.0,4870.0,0.0,0.0,0.0,1.22,0.06,5.08,0.0,10,0.0,0.0
622,013990,아가방컴퍼니,생활용품 도매업,유아용 의류 및 용품,6,964.0,2930.0,0.0,0.0,0.0,-11.05,-9.76,-2.65,0.0,10,0.0,0.0
623,014100,메디앙스,기타 화학제품 제조업,"누크, 비비생활용품, 비앙또마망, 지에닉, 닥터 아토피스",4,495.0,4195.0,0.0,0.0,0.0,60.48,6.55,13.48,0.0,10,0.0,0.0
624,014130,한익스프레스,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매",1,593.0,4945.0,0.0,0.0,0.0,8.3,8.16,11.15,0.0,10,0.0,0.0
625,014160,대영포장,"골판지, 종이 상자 및 종이용기 제조업","골판지원단,골판지상자 제조",6,1149.0,1060.0,0.0,0.0,0.0,7.42,7.88,-2.22,0.0,10,0.0,0.0
626,014190,원익큐브,기타 전문 도매업,"이에이엠, 2-헤마, 비에이엠, 엠엠에이, 아스팔트슁글",6,575.0,1625.0,0.0,0.0,0.0,4.94,-4.87,2.25,0.0,10,0.0,0.0
627,014200,광림,자동차용 엔진 및 자동차 제조업,"전기공사용, 운송용, 환경용 특수차량 및 건설용 장비인 유압크레인을 생산·판매하는 제조업체",5,892.0,1685.0,0.0,0.0,0.0,-7.84,-26.58,-15.47,0.0,10,0.0,0.0
628,014280,금강공업,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매",1,942.0,3600.0,0.0,0.0,0.0,-3.23,5.18,9.03,0.0,10,0.0,0.0
629,014440,영보화학,플라스틱제품 제조업,"가교발포폴리에틸렌(아티론,영보드) 제조,판매",6,955.0,4775.0,0.0,0.0,0.0,3.56,4.07,23.16,0.0,10,0.0,0.0
630,014470,부방,기타 금융업,"수정진동자, 수정발진기, 전기보온밥솥 등",6,1291.0,2150.0,0.0,0.0,0.0,-4.69,1.1,1.29,0.0,10,0.0,0.0
631,014530,극동유화,석유 정제품 제조업,"윤활유,유동파라핀,왁스,방수용시트,아스팔트 제조/수입자동차,부품 도매/가스충전,산업설비 청소",6,1076.0,3085.0,0.0,0.0,0.0,8.75,10.57,10.48,0.0,10,0.0,0.0
632,014570,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종",6,1249.0,11350.0,0.0,0.0,0.0,6.09,10.96,8.47,0.0,10,0.0,0.0
633,014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","생석회,소석회,석회비료 제조,판매/비금속광물 광업/산업폐기물 재생처리/휴게소 운영",6,1045.0,3790.0,0.0,0.0,0.0,3.08,3.2,5.02,0.0,10,0.0,0.0
634,014710,사조씨푸드,수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물,6,668.0,3880.0,0.0,0.0,0.0,-2.66,5.88,9.85,0.0,10,0.0,0.0
635,014910,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",6,306.0,1570.0,0.0,0.0,0.0,-6.57,0.7,-9.39,0.0,10,0.0,0.0
636,014940,오리엔탈정공,일반 목적용 기계 제조업,"조선해양구조물 및 조선해양기계품 제작,",1,604.0,1325.0,0.0,0.0,0.0,15.91,-25.39,-9.38,0.0,10,0.0,0.0
637,014970,삼륭물산,"골판지, 종이 상자 및 종이용기 제조업",카톤팩,6,1461.0,9660.0,0.0,0.0,0.0,0.85,-0.07,5.92,0.0,10,0.0,0.0
638,014990,인디에프,봉제의복 제조업,"여성의류,남성의류,캐쥬얼웨어 제조",4,1176.0,1995.0,0.0,0.0,0.0,-5.02,0.34,1.16,0.0,10,0.0,0.0
639,015020,이스타코,부동산 임대 및 공급업,부동산 분양/입시학원 운영,4,327.0,764.0,0.0,0.0,0.0,25.52,-10.62,-4.42,0.0,10,0.0,0.0
640,015230,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조",6,756.0,26450.0,0.0,0.0,0.0,8.12,7.11,7.69,0.0,10,0.0,0.0
641,015260,에이엔피,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",3,153.0,185.0,0.0,0.0,0.0,-9.67,-12.17,-20.12,0.0,10,0.0,0.0
642,015350,부산도시가스,연료용 가스 제조 및 배관공급업,"도시가스 배관공급,가스기기 판매,설비공사",6,4010.0,36450.0,0.0,0.0,0.0,7.57,8.17,8.0,0.0,10,0.0,0.0
643,015360,예스코홀딩스,기타 금융업,지주사업,4,2046.0,34100.0,0.0,0.0,0.0,3.61,-6.66,3.61,0.0,10,0.0,0.0
644,015540,쎌마테라퓨틱스,기타 사업지원 서비스업,상품권유통,1,1033.0,9160.0,0.0,0.0,0.0,-724.1,-189.98,-110.56,0.0,10,0.0,0.0
645,015590,큐로,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",2,1477.0,650.0,0.0,0.0,0.0,3.9,-22.37,-10.65,0.0,10,0.0,0.0
646,015710,코콤,통신 및 방송 장비 제조업,비디오도어폰,6,1117.0,6370.0,0.0,0.0,0.0,7.12,12.88,10.92,0.0,10,0.0,0.0
647,015750,성우하이텍,자동차 신품 부품 제조업,자동차범퍼,1,2344.0,2930.0,0.0,0.0,0.0,3.69,2.42,3.34,0.0,10,0.0,0.0
648,015890,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",6,1434.0,4905.0,0.0,0.0,0.0,8.91,5.82,4.56,0.0,10,0.0,0.0
649,016090,대현,봉제의복 제조업,"여성의류 및 악세사리류 제조,도매,유통(백화점)",6,793.0,1790.0,0.0,0.0,0.0,8.65,8.34,7.44,0.0,10,0.0,0.0
650,016100,리더스코스메틱,기타 화학제품 제조업,화장품,5,730.0,4015.0,0.0,0.0,0.0,-105.2,-10.86,-6.9,0.0,10,0.0,0.0
651,016250,이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사",1,1968.0,70300.0,0.0,0.0,0.0,6.68,13.14,11.73,0.0,10,0.0,0.0
652,016380,KG동부제철,1차 철강 제조업,"철강재(냉연강판,아연도강판,칼라강판,석도강판,선재류,강관,형강,봉강),비철금속 제조,도매",1,11951.0,11950.0,0.0,0.0,0.0,-7.44,-278.18,-323.35,0.0,10,0.0,0.0
653,016580,환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매",6,2846.0,15300.0,0.0,0.0,0.0,7.01,8.56,11.73,0.0,10,0.0,0.0
654,016590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",6,2237.0,55500.0,0.0,0.0,0.0,14.26,24.79,10.37,0.0,10,0.0,0.0
655,016600,큐캐피탈,기타 금융업,벤처투자,6,976.0,581.0,0.0,0.0,0.0,4.69,-12.7,10.98,0.0,10,0.0,0.0
656,016610,DB금융투자,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",1,1511.0,3560.0,0.0,0.0,0.0,7.15,8.58,0.73,0.0,10,0.0,0.0
657,016670,포비스티앤씨,기타 전문 도매업,"h/w,s/w개발",6,847.0,978.0,0.0,0.0,0.0,-3.42,3.31,2.97,0.0,10,0.0,0.0
658,016710,대성홀딩스,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대",6,2349.0,14600.0,0.0,0.0,0.0,3.24,4.79,5.34,0.0,10,0.0,0.0
659,016740,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,5,1003.0,3705.0,0.0,0.0,0.0,7.28,9.1,9.89,0.0,10,0.0,0.0
660,016790,현대사료,동물용 사료 및 조제식품 제조업,"양계, 양돈 배합사료",5,944.0,15350.0,0.0,0.0,0.0,5.58,-1.04,12.02,0.0,10,0.0,0.0
661,016800,퍼시스,가구 제조업,"사무용 가구,의자,책상,캐비넷 제조",6,3306.0,28750.0,0.0,0.0,0.0,7.86,11.3,5.86,0.0,10,0.0,0.0
662,016880,웅진,기타 금융업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",1,877.0,1105.0,0.0,0.0,0.0,-106.55,-35.07,2.54,0.0,10,0.0,0.0
663,016920,카스,기계장비 및 관련 물품 도매업,"전자저울,로드셀",1,453.0,1985.0,0.0,0.0,0.0,7.11,6.59,5.44,0.0,10,0.0,0.0
664,017000,신원종합개발,건물 건설업,토건,4,503.0,5000.0,0.0,0.0,0.0,16.55,16.89,24.51,0.0,10,0.0,0.0
665,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",6,819.0,1890.0,0.0,0.0,0.0,8.53,2.93,-2.2,0.0,10,0.0,0.0
666,017180,명문제약,의약품 제조업,"의약품(ROBAXIN 주사,KIMITE패취) 제조,판매",1,1960.0,5880.0,0.0,0.0,0.0,-24.55,1.05,8.27,0.0,10,0.0,0.0
667,017370,우신시스템,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매",2,538.0,2935.0,0.0,0.0,0.0,5.18,-3.51,-0.66,0.0,10,0.0,0.0
668,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",6,3340.0,66800.0,0.0,0.0,0.0,3.06,4.46,4.04,0.0,10,0.0,0.0
669,017480,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",6,570.0,3630.0,0.0,0.0,0.0,4.45,5.07,4.54,0.0,10,0.0,0.0
670,017510,세명전기,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",6,608.0,3985.0,0.0,0.0,0.0,4.87,5.34,5.68,0.0,10,0.0,0.0
671,017550,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",6,902.0,1670.0,0.0,0.0,0.0,0.15,6.95,3.15,0.0,10,0.0,0.0
672,017650,대림제지,기타 종이 및 판지 제품 제조업,골판지원지,6,621.0,6900.0,0.0,0.0,0.0,1.64,9.12,2.85,0.0,10,0.0,0.0
673,017900,광전자,반도체 제조업,"트랜지스터,SMD TR,발광소자,리모콘모듈,발광다이오드(L.E.D),다이오드용웨이퍼팹(Fab) 제조,판매",6,1469.0,2535.0,0.0,0.0,0.0,1.56,3.07,1.41,0.0,10,0.0,0.0
674,018000,유니슨,일반 목적용 기계 제조업,"풍력발전기, 풍력타워",1,2212.0,2030.0,0.0,0.0,0.0,-5.71,-24.74,3.29,0.0,10,0.0,0.0
675,018120,진로발효,알코올음료 제조업,주정,6,1986.0,30000.0,0.0,0.0,0.0,15.81,14.75,18.23,0.0,10,0.0,0.0
676,018310,삼목에스폼,"구조용 금속제품, 탱크 및 증기발생기 제조업","유로폼,갱폼,알루미늄폼,특수폼,유리온실사업",6,1175.0,7990.0,0.0,0.0,0.0,4.07,12.12,11.49,0.0,10,0.0,0.0
677,018470,조일알미늄,1차 비철금속 제조업,"알루미늄판 제조,도매",5,417.0,595.0,0.0,0.0,0.0,-51.1,-5.45,-0.93,0.0,10,0.0,0.0
678,018620,우진비앤지,의약품 제조업,"슈퍼티아,안티펜SM",3,882.0,3325.0,0.0,0.0,0.0,-47.55,-26.77,-18.55,0.0,10,0.0,0.0
679,018680,서울제약,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등",5,899.0,10600.0,0.0,0.0,0.0,0.47,-8.36,1.84,0.0,10,0.0,0.0
680,018700,바른손,"영화, 비디오물, 방송프로그램 제작 및 배급업",지제품,1,805.0,2730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
681,019010,베뉴지,종합 소매업,"백화점, 할인점",6,745.0,1545.0,0.0,0.0,0.0,1.41,1.02,-0.86,0.0,10,0.0,0.0
682,019170,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",6,36560.0,69000.0,0.0,0.0,0.0,0.8,0.92,0.98,0.0,10,0.0,0.0
683,019180,티에이치엔,기타 전기장비 제조업,"자동차부품(전기배선장치류) 제조,도매",1,464.0,2575.0,0.0,0.0,0.0,33.47,12.93,8.6,0.0,10,0.0,0.0
684,019210,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1,1388.0,4540.0,0.0,0.0,0.0,0.42,6.8,12.03,0.0,10,0.0,0.0
685,019440,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",6,891.0,10400.0,0.0,0.0,0.0,3.47,3.56,7.81,0.0,10,0.0,0.0
686,019490,하이트론씨스템즈,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",5,179.0,3240.0,0.0,0.0,0.0,-69.31,2.14,-29.59,0.0,10,0.0,0.0
687,019540,일지테크,자동차 신품 부품 제조업,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)",1,493.0,3650.0,0.0,0.0,0.0,-3.54,-2.75,6.48,0.0,10,0.0,0.0
688,019550,SBI인베스트먼트,신탁업 및 집합투자업,벤처캐피탈,6,1190.0,734.0,0.0,0.0,0.0,12.85,3.11,3.17,0.0,10,0.0,0.0
689,019590,엠벤처투자,신탁업 및 집합투자업,벤처캐피탈,6,573.0,952.0,0.0,0.0,0.0,24.26,8.48,-25.01,0.0,10,0.0,0.0
690,019660,글로본,상품 종합 도매업,벤처캐피탈,5,1044.0,3590.0,0.0,0.0,0.0,-38.25,6.66,-31.77,0.0,10,0.0,0.0
691,019680,대교,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원",6,3401.0,4015.0,0.0,0.0,-1.02,2.76,2.94,6.3,0.0,10,0.0,0.0
692,019770,서연탑메탈,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,2,266.0,2285.0,0.0,0.0,0.0,-4.46,-13.93,6.04,0.0,10,0.0,0.0
693,019990,에너토크,일반 목적용 기계 제조업,전동액츄에이터,6,354.0,3625.0,0.0,0.0,0.0,1.2,3.25,0.98,0.0,10,0.0,0.0
694,020120,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업",6,1470.0,8670.0,0.0,0.0,0.0,14.5,0.91,-13.47,0.0,10,0.0,0.0
695,020400,대동금속,금속 주조업,"농기계 주문제품 및 상용차 실린더 헤드, 경승용차 실린더 브록 외",1,216.0,8300.0,0.0,0.0,0.0,0.0,2.83,3.1,0.0,10,0.0,0.0
696,020560,아시아나항공,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",0,9108.0,4080.0,0.0,0.0,-70.78,-90.67,-18.98,24.72,0.0,10,0.0,0.0
697,020710,시공테크,전문디자인업,"박물관, 전시관, 엑스포, 특수영상",6,1032.0,5150.0,0.0,0.0,0.0,15.13,1.51,21.5,0.0,10,0.0,0.0
698,020760,일진디스플,반도체 제조업,"박막액정표시장치(TFT-LCD) 패널,LT(리튬탄탈에이트)웨이퍼,분말야금제품(초고압용공구),보석다이아몬드 제조,판매/종합건설",3,980.0,3460.0,0.0,0.0,-51.8,-46.32,2.03,23.98,0.0,10,0.0,0.0
699,021040,대호피앤씨,1차 철강 제조업,냉간압조용선재,4,521.0,712.0,0.0,0.0,0.0,0.96,3.01,7.3,0.0,10,0.0,0.0
700,021050,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",3,1735.0,3655.0,0.0,0.0,0.0,3.06,7.47,2.09,0.0,10,0.0,0.0
701,021080,에이티넘인베스트,신탁업 및 집합투자업,벤처캐피탈,6,902.0,1880.0,0.0,0.0,0.0,8.7,9.6,12.87,0.0,10,0.0,0.0
702,021320,KCC건설,건물 건설업,"토목 건축공사, 분양공사",1,1472.0,6880.0,0.0,0.0,0.0,7.72,6.97,6.93,0.0,10,0.0,0.0
703,021650,한국큐빅,플라스틱제품 제조업,Curl Fit(표면처리사업),1,519.0,3175.0,0.0,0.0,0.0,5.99,1.56,1.41,0.0,10,0.0,0.0
704,022220,정산애강,플라스틱제품 제조업,"PB파이프,PB연결구",6,994.0,1920.0,0.0,0.0,0.0,14.9,11.08,16.04,0.0,10,0.0,0.0
705,023000,삼원강재,자동차 신품 부품 제조업,"열간압연제품(평강,봉강,특수이형강,환강,자동차용 겹판스프링) 제조,판매",6,858.0,2145.0,0.0,0.0,0.0,5.03,5.97,5.73,0.0,10,0.0,0.0
706,023150,MH에탄올,알코올음료 제조업,"주정,탄산가스 제조",3,525.0,7110.0,0.0,0.0,0.0,-0.88,-0.93,10.42,0.0,10,0.0,0.0
707,023350,한국종합기술,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,감리,측량/토목건축공사",5,432.0,3945.0,0.0,0.0,0.0,-3.61,-6.14,-6.6,0.0,10,0.0,0.0
708,023440,제일제강,1차 철강 제조업,"연강선재, 경강선재, CHQ외",6,501.0,1700.0,0.0,0.0,0.0,-5.83,0.6,2.81,0.0,10,0.0,0.0
709,023450,동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",6,1155.0,32000.0,0.0,0.0,0.0,26.23,10.39,2.75,0.0,10,0.0,0.0
710,023460,CNH,신탁업 및 집합투자업,투자자문,1,543.0,1460.0,0.0,0.0,0.0,15.27,0.74,2.9,0.0,10,0.0,0.0
711,023600,삼보판지,"펄프, 종이 및 판지 제조업","골판지,골판지상자",6,1242.0,7680.0,0.0,0.0,0.0,8.37,19.45,2.65,0.0,10,0.0,0.0
712,023760,한국캐피탈,기타 금융업,리스수수료,1,1622.0,514.0,0.0,0.0,0.0,7.81,7.37,3.11,0.0,10,0.0,0.0
713,023770,플레이위드,소프트웨어 개발 및 공급업,게임소프트웨어,1,971.0,11350.0,0.0,0.0,0.0,81.43,-117.02,-28.87,0.0,10,0.0,0.0
714,023790,동일철강,1차 철강 제조업,찬넬,2,232.0,3160.0,0.0,0.0,0.0,7.33,-29.11,-9.0,0.0,10,0.0,0.0
715,023800,인지컨트롤스,자동차 신품 부품 제조업,"자동차부품(터머스위치,터머스탯) 제조",1,778.0,5130.0,0.0,0.0,0.0,-4.47,1.56,-0.01,0.0,10,0.0,0.0
716,023810,인팩,자동차 신품 부품 제조업,"자동차용 케이블,전자정보통신관련기기 제조,도매",3,465.0,4650.0,0.0,0.0,0.0,-6.29,1.63,-1.47,0.0,10,0.0,0.0
717,023900,풍국주정,알코올음료 제조업,발효주정,6,2967.0,23550.0,0.0,0.0,0.0,5.95,8.47,12.56,0.0,10,0.0,0.0
718,023910,대한약품,의약품 제조업,수액제,6,1788.0,29800.0,0.0,0.0,0.0,18.34,22.26,23.78,0.0,10,0.0,0.0
719,023960,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1,304.0,1215.0,0.0,0.0,0.0,-1.45,-1.07,-33.33,0.0,10,0.0,0.0
720,024060,흥구석유,기타 전문 도매업,휘발유등,6,1016.0,6770.0,0.0,0.0,0.0,11.25,3.38,2.97,0.0,10,0.0,0.0
721,024070,WISCOM,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",6,352.0,2295.0,0.0,0.0,0.0,0.92,0.9,0.06,0.0,10,0.0,0.0
722,024090,디씨엠,1차 철강 제조업,"PCM(칼라강판),라미네이트강판,산업용필름 제조,판매",6,1275.0,10900.0,0.0,0.0,0.0,14.18,4.29,8.6,0.0,10,0.0,0.0
723,024120,KB오토시스,자동차 신품 부품 제조업,브레이크패드,6,748.0,6500.0,0.0,0.0,0.0,10.84,14.18,15.18,0.0,10,0.0,0.0
724,024720,한국콜마홀딩스,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매",6,5202.0,29000.0,0.0,0.0,0.0,10.51,18.57,10.26,0.0,10,0.0,0.0
725,024740,한일단조,자동차 신품 부품 제조업,단조품,3,581.0,1945.0,0.0,0.0,0.0,2.94,-1.15,-3.13,0.0,10,0.0,0.0
726,024800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",4,626.0,2300.0,0.0,0.0,0.0,11.61,7.08,7.48,0.0,10,0.0,0.0
727,024810,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원장치,6,1070.0,149.0,0.0,0.0,0.0,0.04,-1.34,6.62,0.0,10,0.0,0.0
728,024830,세원물산,자동차 신품 부품 제조업,라디에이터서포터,6,524.0,6280.0,0.0,0.0,0.0,7.2,3.21,3.49,0.0,10,0.0,0.0
729,024840,KBI메탈,1차 비철금속 제조업,모터코어,1,423.0,1285.0,0.0,0.0,0.0,7.57,5.43,9.9,0.0,10,0.0,0.0
730,024850,피에스엠씨,전자부품 제조업,리드프레임,1,348.0,870.0,0.0,0.0,-13.95,0.0,0.0,0.0,0.0,10,0.0,0.0
731,024880,케이피에프,기타 금속 가공제품 제조업,볼트류,1,728.0,4170.0,0.0,0.0,0.0,4.91,6.51,9.48,0.0,10,0.0,0.0
732,024890,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",6,738.0,1790.0,0.0,0.0,0.0,5.56,3.62,2.21,0.0,10,0.0,0.0
733,024900,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",1,531.0,1630.0,0.0,0.0,0.0,-26.33,-0.35,1.31,0.0,10,0.0,0.0
734,024910,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",1,380.0,1060.0,0.0,0.0,0.0,-65.12,-15.97,-23.28,0.0,10,0.0,0.0
735,024940,PN풍년,기타 금속 가공제품 제조업,압력솥,6,320.0,3200.0,0.0,0.0,0.0,15.19,3.67,4.55,0.0,10,0.0,0.0
736,024950,삼천리자전거,생활용품 도매업,자전거,6,1580.0,11900.0,0.0,0.0,0.0,-9.2,-14.59,3.62,0.0,10,0.0,0.0
737,025320,시노펙스,전자부품 제조업,"전자부품, 필터",4,3233.0,4455.0,0.0,0.0,0.0,8.27,1.11,-22.54,0.0,10,0.0,0.0
738,025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,1,675.0,677.0,0.0,0.0,0.0,-24.15,-6.19,-8.52,0.0,10,0.0,0.0
739,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,6,379.0,2540.0,0.0,0.0,0.0,3.32,2.11,11.02,0.0,10,0.0,0.0
740,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",6,4051.0,38900.0,0.0,0.0,0.0,4.55,5.8,7.72,0.0,10,0.0,0.0
741,025550,한국선재,1차 철강 제조업,철강선재류,4,732.0,2985.0,0.0,0.0,0.0,2.95,7.74,4.7,0.0,10,0.0,0.0
742,025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",6,551.0,3265.0,0.0,0.0,0.0,-12.97,-24.58,-20.43,0.0,20,0.0,0.0
743,025620,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,4,1092.0,3005.0,0.0,0.0,0.0,-93.55,-0.98,25.67,0.0,10,0.0,0.0
744,025750,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",6,902.0,1120.0,0.0,0.0,0.0,-2.89,7.44,2.28,0.0,10,0.0,0.0
745,025770,한국정보통신,전기 통신업,신용카드조회기,6,3441.0,9190.0,0.0,0.0,0.0,12.7,14.21,15.85,0.0,10,0.0,0.0
746,025820,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",1,515.0,1540.0,0.0,0.0,0.0,-3.26,-2.45,10.64,0.0,10,0.0,0.0
747,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",6,3835.0,7720.0,0.0,0.0,0.0,3.74,1.97,6.56,0.0,10,0.0,0.0
748,025870,신라에스지,음·식료품 및 담배 도매업,수산물도매,1,363.0,9080.0,0.0,0.0,0.0,4.79,-11.79,1.47,0.0,10,0.0,0.0
749,025880,케이씨피드,동물용 사료 및 조제식품 제조업,사료,5,325.0,1945.0,0.0,0.0,0.0,-11.61,1.7,12.24,0.0,10,0.0,0.0
750,025890,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",6,159.0,1410.0,0.0,0.0,0.0,-35.06,-19.94,-7.94,0.0,10,0.0,0.0
751,025950,동신건설,토목 건설업,토목,6,1218.0,14500.0,0.0,0.0,0.0,0.96,1.13,13.01,0.0,10,0.0,0.0
752,025980,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,5,8825.0,10400.0,0.0,0.0,0.0,-2.02,-6.21,0.82,0.0,10,0.0,0.0
753,026040,제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",6,376.0,2280.0,0.0,0.0,0.0,-57.29,0.34,-4.79,0.0,10,0.0,0.0
754,026150,특수건설,토목 건설업,보링,6,1070.0,6850.0,0.0,0.0,0.0,0.91,0.94,0.68,0.0,10,0.0,0.0
755,026890,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",6,7169.0,17200.0,0.0,0.0,0.0,7.11,7.99,5.16,0.0,10,0.0,0.0
756,026910,광진실업,1차 철강 제조업,마봉,6,196.0,3060.0,0.0,0.0,0.0,-3.42,0.92,1.89,0.0,10,0.0,0.0
757,026940,부국철강,1차 철강 제조업,철강,6,1206.0,6030.0,0.0,0.0,0.0,1.64,1.85,2.08,0.0,10,0.0,0.0
