,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
1058,047770,코데즈컴바인,봉제의복 제조업,패션의류,6,1041.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,11.06,7.96,1,1958.0,0.71
1059,054410,케이피티유,기타 금속 가공제품 제조업,"Vacuum Treatment, Plasma Surface Treatment",6,202.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35,6.92,13.64,0,2823.0,0.71
1060,078000,텔코웨어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(핵심망솔루션,무선데이터솔루션,요소기술) 개발,유지보수,무역",6,1218.0,12550.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,5.8,4.97,0,8933.0,0.71
1061,128540,에코캡,자동차 신품 부품 제조업,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)",3,421.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.59,8.04,0,2050.0,0.71
1062,322180,티라유텍,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,4,842.0,15500.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,25.49,0.0,0,10962.0,0.71
1063,013310,아진산업,자동차 신품 부품 제조업,자동차 차체 부품,1,976.0,2665.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,-7.17,7.79,0,1854.0,0.7
1064,029960,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,6,4495.0,8990.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,17.86,13.6,0,6329.0,0.7
1065,036690,코맥스,통신 및 방송 장비 제조업,"홈네트워크시스템,CCTV 방송설비",6,820.0,5470.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,4.66,12.14,0,3853.0,0.7
1066,049830,승일,기타 금속 가공제품 제조업,"에어졸캔,에어졸발브",6,532.0,8680.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,5.73,2.05,0,6043.0,0.7
1067,080520,오디텍,반도체 제조업,"광반도체,소자및모듈",6,556.0,4730.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,2.98,3.45,0,3302.0,0.7
1068,100590,머큐리,통신 및 방송 장비 제조업,"AP 단말기, 광섬유 및 광케이블, 위성통신 전송장비",6,1572.0,10650.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,25.53,12.25,0,7500.0,0.7
1069,102120,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",6,1833.0,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,10.8,-6.43,1,7325.0,0.7
