,Code,Name,Industry,Main_product,시가총액_억,Ratio,영업활동&현금_202006,영업활동&현금_201912,영업활동&현금_201812,영업활동&현금_201712
1002,031980,피에스케이홀딩스,특수 목적용 기계 제조업,감광액제거기,1479,0.05,37.0,0.0,0.0,0.0
1003,032850,비트컴퓨터,소프트웨어 개발 및 공급업,의료정보시스템,1704,0.05,46.0,0.0,0.0,0.0
1004,033290,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","콘덴서,저항기",5310,0.05,144.0,0.0,0.0,0.0
1005,036560,영풍정밀,일반 목적용 기계 제조업,"펌프, 벨브, 공사,주조 등",1161,0.05,27.0,0.0,0.0,0.0
1006,036570,엔씨소프트,소프트웨어 개발 및 공급업,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급",172778,0.05,4343.0,0.0,0.0,0.0
1007,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,3218,0.05,74.0,0.0,0.0,0.0
1008,043150,바텍,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등",3253,0.05,86.0,0.0,0.0,0.0
1009,043340,에쎈테크,일반 목적용 기계 제조업,LPG밸브,752,0.05,18.0,0.0,0.0,0.0
1010,044960,이글벳,기타 전문 도매업,"아바텍,아목사실린사 등",986,0.05,26.0,0.0,0.0,0.0
1011,047820,초록뱀,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작 및 공급,3822,0.05,96.0,0.0,0.0,0.0
1012,049480,오픈베이스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",933,0.05,23.0,0.0,0.0,0.0
1013,051370,인터플렉스,전자부품 제조업,연성회로기판(Flexible PCB),2613,0.05,71.0,0.0,0.0,0.0
1014,052220,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시",626,0.05,17.0,0.0,0.0,0.0
1015,052690,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등,6058,0.05,159.0,0.0,0.0,0.0
1016,054050,농우바이오,작물 재배업,"고추, 수박, 참외(메론), 오이, 호박, 무, 배추 등",1619,0.05,40.0,0.0,0.0,0.0
1017,054410,케이피티유,기타 금속 가공제품 제조업,"Vacuum Treatment, Plasma Surface Treatment",256,0.05,6.0,0.0,0.0,0.0
1018,054780,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업",멀티미디어 SI,2527,0.05,65.0,0.0,0.0,0.0
1019,057500,SKC 솔믹스,전자부품 제조업,반도체용 파인세라믹제품,3388,0.05,78.0,0.0,0.0,0.0
1020,064800,젬백스링크,"섬유, 의복, 신발 및 가죽제품 소매업",의류제품,943,0.05,22.0,0.0,0.0,0.0
1021,067000,조이시티,소프트웨어 개발 및 공급업,온라인게임(프리스타일농구),3008,0.05,79.0,0.0,0.0,0.0
1022,071200,인피니트헬스케어,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS),1532,0.05,37.0,0.0,0.0,0.0
1023,073010,케이에스피,일반 목적용 기계 제조업,"선박용엔진밸브,형단조품",514,0.05,13.0,0.0,0.0,0.0
1024,077500,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조",2730,0.05,72.0,0.0,0.0,0.0
1025,078340,컴투스,소프트웨어 개발 및 공급업,모바일게임,14333,0.05,388.0,0.0,0.0,0.0
1026,080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2587,0.05,68.0,0.0,0.0,0.0
1027,084370,유진테크,특수 목적용 기계 제조업,실리콘질화막증착용LP-CVD,6279,0.05,149.0,0.0,0.0,0.0
1028,089980,상아프론테크,플라스틱제품 제조업,"LCD 부품, 사무기기 부품, PCB 부품, 2차전지 부품",6494,0.05,153.0,0.0,0.0,0.0
1029,092190,서울바이오시스,반도체 제조업,"Visible LED, UV LED",6995,0.05,176.0,0.0,0.0,0.0
1030,092460,한라IMS,선박 및 보트 건조업,"선용원격자동측정시스템,선용원격자동경보시스템",631,0.05,16.0,0.0,0.0,0.0
1031,092870,엑시콘,특수 목적용 기계 제조업,반도체 검사장비,1286,0.05,32.0,0.0,0.0,0.0
1032,095190,이엠코리아,특수 목적용 기계 제조업,CNC공작기계등,1995,0.05,51.0,0.0,0.0,0.0
1033,095610,테스,특수 목적용 기계 제조업,반도체장비(화학증착장비),5130,0.05,138.0,0.0,0.0,0.0
1034,143240,사람인에이치알,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","온라인 채용광고(취업포털), 인재파견, 취업지원 등",2612,0.05,62.0,0.0,0.0,0.0
1035,170790,파이오링크,통신 및 방송 장비 제조업,"ADC(서버부하 분산장치), 보안스위치, 웹방화벽",1063,0.05,24.0,0.0,0.0,0.0
1036,178920,PI첨단소재,플라스틱제품 제조업,PI필름,8252,0.05,187.0,0.0,0.0,0.0
1037,179290,엠아이텍,의료용 기기 제조업,비혈관 스텐트 및 체외충격파 쇄석기,1228,0.05,31.0,0.0,0.0,0.0
1038,185750,종근당,의약품 제조업,"딜라트렌,리피로우",17472,0.05,449.0,0.0,0.0,0.0
1039,198080,엔피디,전자부품 제조업,스마트폰 OLED용 FPCA,815,0.05,19.0,0.0,0.0,0.0
1040,200130,콜마비앤에이치,기초 의약물질 및 생물학적 제제 제조업,기업인수합병,17047,0.05,430.0,0.0,0.0,0.0
1041,205100,엑셈,소프트웨어 개발 및 공급업,"DB, E2E 성능관리 SW",1203,0.05,29.0,0.0,0.0,0.0
1042,206560,덱스터,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)",1260,0.05,29.0,0.0,0.0,0.0
1043,207760,미스터블루,기타 정보 서비스업,"온라인 만화 콘텐츠 서비스 및 제공, 만화 출판",2412,0.05,64.0,0.0,0.0,0.0
1044,214330,금호에이치티,자동차 신품 부품 제조업,자동차용 전구 및 LED모듈,3430,0.05,86.0,0.0,0.0,0.0
1045,214370,케어젠,기초 의약물질 및 생물학적 제제 제조업,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",6575,0.05,164.0,0.0,0.0,0.0
1046,214450,파마리서치프로덕트,생활용품 도매업,재생의약품,5825,0.05,138.0,0.0,0.0,0.0
1047,215200,메가스터디교육,일반 교습 학원,"오프라인 학원, 온라인 강의",3493,0.05,95.0,0.0,0.0,0.0
1048,236200,슈프리마,통신 및 방송 장비 제조업,바이오인식 관련 제품,2180,0.05,57.0,0.0,0.0,0.0
1049,239610,에이치엘사이언스,기타 식품 제조업,건강기능식품 등,2291,0.05,57.0,0.0,0.0,0.0
1050,241770,메카로,기타 화학제품 제조업,반도체용 전구체 및 히터블록,1182,0.05,28.0,0.0,0.0,0.0
1051,243070,휴온스,의약품 제조업,"전문의약품, 일반의약품",5938,0.05,147.0,0.0,0.0,0.0
1052,247540,에코프로비엠,일차전지 및 축전지 제조업,양극활물질,26883,0.05,613.0,0.0,0.0,0.0
1053,250930,예선테크,플라스틱제품 제조업,기업인수합병,815,0.05,21.0,0.0,0.0,0.0
1054,253590,네오셈,특수 목적용 기계 제조업,반도체 검사장비,1137,0.05,29.0,0.0,0.0,0.0
1055,263700,케어랩스,소프트웨어 개발 및 공급업,"헬스케어 미디어플랫폼, 헬스케어 디지털마케팅, 헬스케어 솔루션",1498,0.05,38.0,0.0,0.0,0.0
1056,298000,효성화학,기초 화학물질 제조업,-,3892,0.05,88.0,0.0,0.0,0.0
1057,313760,윌링스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",태양광 인버터 등,717,0.05,19.0,0.0,0.0,0.0
1058,317330,덕산테코피아,기타 화학제품 제조업,"OLED 소재, 반도체 소재",2729,0.05,68.0,0.0,0.0,0.0
1059,318000,한국바이오젠,합성고무 및 플라스틱 물질 제조업,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)",587,0.05,16.0,0.0,0.0,0.0
1060,000050,경방,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",3180,0.04,63.0,0.0,0.0,0.0
1061,000100,유한양행,의약품 제조업,"의약품(삐콤씨,알마겔,세파졸린주사,아코텍스주사,이세파신,신생아호흡곤란치료제 등),생활용품(유한락스,비누,홈키파),식혜 도매",41384,0.04,727.0,0.0,0.0,0.0
1062,002410,범양건영,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",1281,0.04,27.0,0.0,0.0,0.0
1063,002780,진흥기업,토목 건설업,"아파트건설,토목공사,건축공사,국내도급공사",3302,0.04,65.0,0.0,0.0,0.0
1064,005380,현대자동차,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업",366441,0.04,7167.0,0.0,0.0,0.0
1065,007120,미래아이앤지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품",442,0.04,8.0,0.0,0.0,0.0
1066,007370,진양제약,의약품 제조업,"소부날, 옥티란",828,0.04,16.0,0.0,0.0,0.0
1067,009190,대양금속,1차 철강 제조업,스테인레스 냉연강판 제조,977,0.04,19.0,0.0,0.0,0.0
1068,009290,광동제약,의약품 제조업,"의약품,식음료 제조,도매",4665,0.04,85.0,0.0,0.0,0.0
1069,010060,OCI,기초 화학물질 제조업,"타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",12855,0.04,278.0,0.0,0.0,0.0
1070,021050,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1524,0.04,33.0,0.0,0.0,0.0
1071,024850,피에스엠씨,전자부품 제조업,리드프레임,311,0.04,6.0,0.0,0.0,0.0
1072,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",12082,0.04,249.0,0.0,0.0,0.0
1073,034810,해성산업,부동산 임대 및 공급업,시설관리 용역 및 부동산 임대,1866,0.04,33.0,0.0,0.0,0.0
1074,036120,SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",1963,0.04,39.0,0.0,0.0,0.0
1075,039290,인포뱅크,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역",702,0.04,14.0,0.0,0.0,0.0
1076,041460,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",1195,0.04,21.0,0.0,0.0,0.0
1077,043220,에이치엘비파워,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",1257,0.04,23.0,0.0,0.0,0.0
1078,048910,대원미디어,기타 전문 도매업,"캐릭터 사업, 만화영화 제작",824,0.04,18.0,0.0,0.0,0.0
1079,050960,수산아이앤티,소프트웨어 개발 및 공급업,"공유단말접속관리서비스, 보안솔루션 등",658,0.04,12.0,0.0,0.0,0.0
1080,052190,이에스에이,창작 및 예술관련 서비스업,게임소프트웨어(창세기전시리즈),135,0.04,3.0,0.0,0.0,0.0
1081,054670,대한뉴팜,의약품 제조업,"동물약품, 인체약품, 유아용품",1608,0.04,35.0,0.0,0.0,0.0
1082,055550,신한지주,기타 금융업,금융지주회사,129852,0.04,2842.0,0.0,0.0,0.0
1083,057030,YBM넷,교육지원 서비스업,"온라인교육, 수수료수입 등",1471,0.04,29.0,0.0,0.0,0.0
1084,060480,국일신동,1차 비철금속 제조업,황동봉,369,0.04,8.0,0.0,0.0,0.0
1085,065530,전파기지국,전기 통신업,공용기지국건설/관리,2328,0.04,44.0,0.0,0.0,0.0
1086,065950,웰크론,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",1708,0.04,36.0,0.0,0.0,0.0
1087,073240,금호타이어,고무제품 제조업,"타이어,튜브 제조,도매,무역",10902,0.04,201.0,0.0,0.0,0.0
1088,077360,덕산하이메탈,반도체 제조업,솔더볼(Solderball),1606,0.04,33.0,0.0,0.0,0.0
1089,085370,루트로닉,의료용 기기 제조업,의료용레이저기기,1304,0.04,28.0,0.0,0.0,0.0
1090,086450,동국제약,의약품 제조업,"인사돌,복합마데카솔,파미레이",11582,0.04,228.0,0.0,0.0,0.0
1091,086900,메디톡스,기초 의약물질 및 생물학적 제제 제조업,"의약품원료(A형,B형 보툴리늄독소 단백질치료제) 제조,연구,개발",12194,0.04,246.0,0.0,0.0,0.0
1092,090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",93241,0.04,1736.0,0.0,0.0,0.0
1093,094840,슈프리마에이치큐,통신 및 방송 장비 제조업,지문인식솔루션및시스템,667,0.04,14.0,0.0,0.0,0.0
1094,098460,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,12303,0.04,228.0,0.0,0.0,0.0
1095,100660,서암기계공업,일반 목적용 기계 제조업,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대",597,0.04,13.0,0.0,0.0,0.0
1096,109080,옵티시스,통신 및 방송 장비 제조업,광링크 모듈 등,441,0.04,8.0,0.0,0.0,0.0
1097,111710,남화산업,스포츠 서비스업,골프장 서비스,2275,0.04,40.0,0.0,0.0,0.0
1098,114450,KPX생명과학,기초 의약물질 및 생물학적 제제 제조업,의약품 중간체 등,983,0.04,21.0,0.0,0.0,0.0
1099,115530,씨엔플러스,전자부품 제조업,커넥터,504,0.04,10.0,0.0,0.0,0.0
1100,118990,모트렉스,자동차 신품 부품 제조업,차량용 인포테인먼트,2351,0.04,47.0,0.0,0.0,0.0
1101,120240,대정화금,기초 화학물질 제조업,"시약, 원료의약품",2031,0.04,40.0,0.0,0.0,0.0
1102,121600,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",3428,0.04,62.0,0.0,0.0,0.0
1103,138580,비즈니스온,소프트웨어 개발 및 공급업,전자세금계산서 발행서비스(스마트빌),1279,0.04,23.0,0.0,0.0,0.0
1104,138690,엘아이에스,특수 목적용 기계 제조업,"LGP Engraving M/C, Cell Sealing M/C",1202,0.04,23.0,0.0,0.0,0.0
1105,143160,아이디스,통신 및 방송 장비 제조업,"영상보안장치(DVR,NVR,IP-Camera 등)",3022,0.04,61.0,0.0,0.0,0.0
1106,148150,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,2637,0.04,53.0,0.0,0.0,0.0
1107,193250,와이제이엠게임즈,전자부품 제조업,휴대폰용 진동모터,799,0.04,16.0,0.0,0.0,0.0
1108,200670,휴메딕스,의약품 제조업,"히알루론산 관절염치료제, 히알루론산 더말필러",2398,0.04,50.0,0.0,0.0,0.0
1109,208140,정다운,"도축, 육류 가공 및 저장 처리업",기업 인수 및 합병,443,0.04,8.0,0.0,0.0,0.0
1110,215480,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업",미니멜리사 등,399,0.04,8.0,0.0,0.0,0.0
1111,227950,마이크로텍,특수 목적용 기계 제조업,기업인수 및 합병,1498,0.04,33.0,0.0,0.0,0.0
1112,230240,에치에프알,통신 및 방송 장비 제조업,통신장비제조업,3834,0.04,68.0,0.0,0.0,0.0
1113,230980,솔트웍스,소프트웨어 개발 및 공급업,기업인수 및 합병,658,0.04,12.0,0.0,0.0,0.0
1114,238200,비피도,기타 식품 제조업,프로바이오틱스 관련 완제품 및 균주 원말 등,708,0.04,14.0,0.0,0.0,0.0
1115,253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,5865,0.04,110.0,0.0,0.0,0.0
1116,263800,데이타솔루션,기계장비 및 관련 물품 도매업,"EMC스토리지, SPSS, SI",1187,0.04,26.0,0.0,0.0,0.0
1117,265520,AP시스템,특수 목적용 기계 제조업,디스플레이 제조 장비,3099,0.04,67.0,0.0,0.0,0.0
1118,285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"PETG 수지, PET 수지, 바이오디젤, 백신",32289,0.04,627.0,0.0,0.0,0.0
1119,336370,두산솔루스,전자부품 제조업,"동박, 유압기기 등",12083,0.04,228.0,0.0,0.0,0.0
1120,001060,JW중외제약,의약품 제조업,"수액제,소화기궤양치료제,항생제,항암제 제조,도매",7019,0.03,92.0,0.0,0.0,0.0
1121,001820,삼화콘덴서공업,전자부품 제조업,콘덴서(축전기) 제조,5447,0.03,94.0,0.0,0.0,0.0
1122,006140,피제이전자,의료용 기기 제조업,EMS Business(의료용기기제조외),785,0.03,13.0,0.0,0.0,0.0
1123,019010,베뉴지,종합 소매업,"백화점, 할인점",675,0.03,11.0,0.0,0.0,0.0
1124,019990,에너토크,일반 목적용 기계 제조업,전동액츄에이터,390,0.03,5.0,0.0,0.0,0.0
1125,020120,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","만화, 소설 등 콘텐츠 제작 및 유통, 판매, 컴퓨터 프로그래밍, 시스템 통합 및 관리업",1636,0.03,25.0,0.0,0.0,0.0
1126,032280,삼일,도로 화물 운송업,운송및하역수입,294,0.03,4.0,0.0,0.0,0.0
1127,032540,TJ미디어,영상 및 음향기기 제조업,영상음향반주기,368,0.03,5.0,0.0,0.0,0.0
1128,033640,네패스,반도체 제조업,반도체및TFT-LCD용현상액,6849,0.03,110.0,0.0,0.0,0.0
1129,038530,골드퍼시픽,생활용품 도매업,"주문형반도체, IMT-2000 Modem Chip 등",663,0.03,11.0,0.0,0.0,0.0
1130,039860,나노엔텍,의료용 기기 제조업,의료기기 및 실험기기,3039,0.03,44.0,0.0,0.0,0.0
1131,047080,한빛소프트,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",867,0.03,13.0,0.0,0.0,0.0
1132,047770,코데즈컴바인,봉제의복 제조업,패션의류,868,0.03,15.0,0.0,0.0,0.0
1133,051490,나라엠앤디,특수 목적용 기계 제조업,"금형,사출 및 판금부품",1392,0.03,21.0,0.0,0.0,0.0
1134,051900,LG생활건강,기타 화학제품 제조업,"화장품,생활용품 제조,도매",221466,0.03,2960.0,0.0,0.0,0.0
1135,052300,W홀딩컴퍼니,기타 운송관련 서비스업,운송,693,0.03,9.0,0.0,0.0,0.0
1136,053030,바이넥스,의약품 제조업,"정장제, 소화제",8462,0.03,145.0,0.0,0.0,0.0
1137,056090,유앤아이,의료용 기기 제조업,정형외과용 신체보정용 의료기기,301,0.03,5.0,0.0,0.0,0.0
1138,060230,이그잭스,전자부품 제조업,화학제품 및 전자재료,1316,0.03,23.0,0.0,0.0,0.0
1139,064760,티씨케이,기타 비금속 광물제품 제조업,반도체 제조공정용 고순도 흑연제품,10543,0.03,155.0,0.0,0.0,0.0
1140,065370,위세아이텍,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션",782,0.03,13.0,0.0,0.0,0.0
1141,066700,테라젠이텍스,의약품 제조업,"Loading/Unloading System, PCB Bonding System",3452,0.03,56.0,0.0,0.0,0.0
1142,067170,오텍,자동차 재제조 부품 제조업,"냉동 및 내장탑차, 앰블란스",1824,0.03,24.0,0.0,0.0,0.0
1143,073070,에스모,자동차 신품 부품 제조업,자동차용 와이어링 하네스,540,0.03,7.0,0.0,0.0,0.0
1144,079970,투비소프트,소프트웨어 개발 및 공급업,"MiPlatform, X Platform",703,0.03,10.0,0.0,0.0,0.0
1145,080580,오킨스전자,전자부품 제조업,반도체 검사용 소켓,977,0.03,14.0,0.0,0.0,0.0
1146,083660,CSA 코스믹,기타 화학제품 제조업,"물탱크,상하수도용도류벽,축산탱크",1036,0.03,16.0,0.0,0.0,0.0
1147,084850,아이티엠반도체,전자부품 제조업,배터리 보호회로,12322,0.03,214.0,0.0,0.0,0.0
1148,090360,로보스타,특수 목적용 기계 제조업,"제조용 로봇, FPD 장비, IT부품 제조장비",1219,0.03,16.0,0.0,0.0,0.0
1149,091970,나노캠텍,플라스틱제품 제조업,투명전도성관련제품,519,0.03,7.0,0.0,0.0,0.0
1150,092220,KEC,반도체 제조업,반도체 제조,1430,0.03,20.0,0.0,0.0,0.0
1151,093370,후성,기초 화학물질 제조업,"불소화물 제조,도매",8548,0.03,149.0,0.0,0.0,0.0
1152,096530,씨젠,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",67028,0.03,917.0,0.0,0.0,0.0
1153,098120,마이크로컨텍솔,전자부품 제조업,"BGA IC Burn-In Socket,DRAM Module Socket",370,0.03,5.0,0.0,0.0,0.0
1154,101060,SBS미디어홀딩스,텔레비전 방송업,지주회사,2448,0.03,32.0,0.0,0.0,0.0
1155,102120,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",1702,0.03,22.0,0.0,0.0,0.0
1156,102280,쌍방울,봉제의복 제조업,,1453,0.03,22.0,0.0,0.0,0.0
1157,104200,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",679,0.03,9.0,0.0,0.0,0.0
1158,114120,크루셜텍,전자부품 제조업,"옵티컬트랙패드, LED플래시모듈, PL Lens",339,0.03,5.0,0.0,0.0,0.0
1159,117670,알파홀딩스,반도체 제조업,시스템 반도체 개발,842,0.03,12.0,0.0,0.0,0.0
1160,128940,한미약품,의약품 제조업,의약품,31029,0.03,445.0,0.0,0.0,0.0
1161,131090,시큐브,소프트웨어 개발 및 공급업,"시스템보안관리솔루션, 정보유출방지솔루션",652,0.03,10.0,0.0,0.0,0.0
1162,137940,넥스트아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등",1103,0.03,18.0,0.0,0.0,0.0
1163,139670,키네마스터,소프트웨어 개발 및 공급업,"NexMFW, NexPlayer EMB",1208,0.03,16.0,0.0,0.0,0.0
1164,142760,바이오리더스,자연과학 및 공학 연구개발업,"자궁경부상피이형증 치료제, 자궁경부전암 치료백신",1209,0.03,21.0,0.0,0.0,0.0
1165,189300,인텔리안테크,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나",2185,0.03,28.0,0.0,0.0,0.0
1166,195500,마니커에프앤지,"도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등",864,0.03,13.0,0.0,0.0,0.0
1167,204020,그리티,봉제의복 제조업,"내의(원더브라, 플레이텍스, 미싱도로시, 르페)",573,0.03,8.0,0.0,0.0,0.0
1168,205470,휴마시스,의료용품 및 기타 의약 관련제품 제조업,체외진단키트,4364,0.03,61.0,0.0,0.0,0.0
1169,213420,덕산네오룩스,전자부품 제조업,"HTL(정공수송층), HIL(정공주입층), RED HOST",7215,0.03,125.0,0.0,0.0,0.0
1170,214150,클래시스,의료용 기기 제조업,미용의료기기,7765,0.03,107.0,0.0,0.0,0.0
1171,215360,우리산업,자동차 신품 부품 제조업,ACTUATOR 등,1607,0.03,25.0,0.0,0.0,0.0
1172,219420,링크제니시스,소프트웨어 개발 및 공급업,"반도체, 디스플레이, 자동화 S/W 및 시스템 테스트 자동화 솔루션 개발(XCOMPRO, XGEM, MAT)",619,0.03,10.0,0.0,0.0,0.0
1173,226360,이엑스티,토목 건설업,기업인수합병,1777,0.03,28.0,0.0,0.0,0.0
1174,237880,클리오,기타 화학제품 제조업,"색조화장품, 기초화장품",2701,0.03,38.0,0.0,0.0,0.0
1175,264850,이랜시스,전자부품 제조업,비데도어락부품,604,0.03,10.0,0.0,0.0,0.0
1176,290740,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,1072,0.03,14.0,0.0,0.0,0.0
1177,319400,엔에이치스팩14호,금융 지원 서비스업,기타 금융지원(SPAC),173,0.03,3.0,0.0,0.0,0.0
1178,323940,케이비제18호스팩,금융 지원 서비스업,금융지원서비스,156,0.03,2.0,0.0,0.0,0.0
1179,000120,CJ대한통운,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",38781,0.02,409.0,0.0,0.0,0.0
1180,000220,유유제약,의약품 제조업,"의약품 제조,판매",1149,0.02,10.0,0.0,0.0,0.0
1181,001770,신화실업,1차 철강 제조업,"석도강판,표면처리강판 제조,임가공,판매",242,0.02,3.0,0.0,0.0,0.0
1182,002210,동성제약,의약품 제조업,"의약품,화장품 제조,도매",3041,0.02,32.0,0.0,0.0,0.0
1183,004720,우리들제약,의약품 제조업,의약품 외,2163,0.02,18.0,0.0,0.0,0.0
1184,005360,모나미,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필",1092,0.02,13.0,0.0,0.0,0.0
1185,005800,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",837,0.02,7.0,0.0,0.0,0.0
1186,005860,한일사료,동물용 사료 및 조제식품 제조업,배합사료,666,0.02,6.0,0.0,0.0,0.0
1187,006730,서부T&D,일반 및 생활 숙박시설 운영업,석유류판매,3558,0.02,31.0,0.0,0.0,0.0
1188,010240,흥국,특수 목적용 기계 제조업,굴삭기 Roller 및 형단조품,579,0.02,6.0,0.0,0.0,0.0
1189,011930,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",4075,0.02,39.0,0.0,0.0,0.0
1190,012340,뉴인텍,전자부품 제조업,콘덴서,817,0.02,8.0,0.0,0.0,0.0
1191,012510,더존비즈온,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",응용 소프트웨어 개발 및 공급업,30860,0.02,349.0,0.0,0.0,0.0
1192,014970,삼륭물산,"골판지, 종이 상자 및 종이용기 제조업",카톤팩,1334,0.02,11.0,0.0,0.0,0.0
1193,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역",743,0.02,8.0,0.0,0.0,0.0
1194,020150,일진머티리얼즈,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매",19620,0.02,201.0,0.0,0.0,0.0
1195,025320,시노펙스,전자부품 제조업,"전자부품, 필터",3062,0.02,31.0,0.0,0.0,0.0
1196,027360,아주IB투자,기타 금융업,,2087,0.02,23.0,0.0,0.0,0.0
1197,033270,유나이티드,의약품 제조업,"홈타민 진생연질60C(비타민제),항암제,항생제,순환기계,해열진통제,소화기계약품 제조",13743,0.02,151.0,0.0,0.0,0.0
1198,034940,조아제약,의약품 제조업,"의약품,의약부외품,보건보조식품,위생용품의제조판매",1445,0.02,15.0,0.0,0.0,0.0
1199,035420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고,482934,0.02,5709.0,0.0,0.0,0.0
1200,035720,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고),309882,0.02,2781.0,0.0,0.0,0.0
1201,041190,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자,1882,0.02,19.0,0.0,0.0,0.0
1202,043610,지니뮤직,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",유무선 음악포털서비스,2342,0.02,28.0,0.0,0.0,0.0
1203,046210,파나진,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,1546,0.02,19.0,0.0,0.0,0.0
1204,048530,인트론바이오,기초 의약물질 및 생물학적 제제 제조업,"바이오신약, 핵산검사제, 동물용 항생제 대체재",4626,0.02,49.0,0.0,0.0,0.0
