,code,year,매출액,영업이익,당기순이익,ROE,EPS
8730,003830,2017/12,1108.0,57.0,204.0,4.7,15370.0
8731,003830,2018/12,1077.0,22.0,442.0,9.15,33318.0
8732,003830,2019/12,1142.0,49.0,225.0,4.36,16958.0
8733,003830,2020/12(E),0.0,0.0,0.0,0.0,0.0
8734,023450,2016/12,1042.0,81.0,71.0,11.79,1881.0
8735,023450,2017/12,1374.0,9.0,16.0,2.75,397.0
8736,023450,2018/12,1393.0,80.0,59.0,10.39,1624.0
8737,023450,2019/12,1261.0,98.0,178.0,26.23,4925.0
8738,023450,2020/12(E),0.0,0.0,0.0,0.0,0.0
8739,004140,2016/12,5626.0,257.0,146.0,14.64,536.0
8740,004140,2017/12,4670.0,146.0,-93.0,-9.27,-288.0
8741,004140,2018/12,5264.0,142.0,158.0,14.67,444.0
8742,004140,2019/12,6330.0,209.0,-87.0,-8.33,-243.0
8743,004140,2020/12(E),0.0,0.0,0.0,0.0,0.0
8744,282690,2016/12,0.0,0.0,0.0,0.0,0.0
8745,282690,2017/12,283.0,14.0,2.0,0.0,15.0
8746,282690,2018/12,1613.0,124.0,162.0,4.88,1178.0
8747,282690,2019/12,1560.0,180.0,247.0,7.09,1799.0
8748,282690,2020/12(E),0.0,0.0,0.0,0.0,0.0
8749,092780,2016/12,2980.0,155.0,92.0,16.56,928.0
8750,092780,2017/12,2942.0,190.0,94.0,12.68,906.0
8751,092780,2018/12,3322.0,174.0,117.0,12.88,873.0
8752,092780,2019/12,3648.0,185.0,100.0,9.72,738.0
8753,092780,2020/12(E),0.0,0.0,0.0,0.0,0.0
8754,014820,2016/12,13008.0,1269.0,806.0,23.62,2376.0
8755,014820,2017/12,9633.0,880.0,847.0,20.8,2753.0
8756,014820,2018/12,10263.0,788.0,636.0,13.17,2064.0
8757,014820,2019/12,10424.0,752.0,468.0,8.69,1474.0
8758,014820,2020/12(E),10810.0,880.0,590.0,10.59,1932.0
8759,241560,2016/12,32873.0,3980.0,1803.0,5.54,1779.0
8760,241560,2017/12,33892.0,3945.0,2738.0,8.08,2731.0
8761,241560,2018/12,39708.0,4590.0,2645.0,7.38,2638.0
8762,241560,2019/12,45096.0,4770.0,2721.0,7.05,2714.0
8763,241560,2020/12(E),41691.0,3262.0,1791.0,4.45,1786.0
8764,210540,2016/12,2291.0,140.0,96.0,9.95,870.0
8765,210540,2017/12,3245.0,336.0,305.0,26.71,2765.0
8766,210540,2018/12,3857.0,358.0,255.0,18.33,2310.0
8767,210540,2019/12,3435.0,259.0,191.0,12.03,1728.0
8768,210540,2020/12(E),3202.0,315.0,243.0,13.44,2201.0
8769,330590,2019/12,225.0,145.0,106.0,1.64,87.0
8770,138040,2016/12,,6884.0,5220.0,15.25,1769.0
8771,138040,2017/12,,10037.0,7557.0,19.4,2590.0
8772,138040,2018/12,,8024.0,6401.0,13.87,2230.0
8773,138040,2019/12,,9623.0,7871.0,15.26,2841.0
8774,138040,2020/12(E),,0.0,0.0,0.0,0.0
8775,009580,2016/12,5986.0,136.0,-8.0,-0.15,-13.0
8776,009580,2017/12,6079.0,447.0,365.0,6.65,585.0
8777,009580,2018/12,6512.0,1022.0,698.0,11.83,1119.0
8778,009580,2019/12,6313.0,494.0,104.0,1.64,162.0
8779,009580,2020/12(E),6000.0,290.0,130.0,2.13,208.0
8780,002840,2016/12,2430.0,167.0,264.0,13.26,3808.0
8781,002840,2017/12,3187.0,110.0,299.0,14.93,4878.0
8782,002840,2018/12,3286.0,272.0,242.0,11.37,4184.0
8783,002840,2019/12,2500.0,323.0,311.0,14.74,6164.0
8784,002840,2020/12(E),0.0,0.0,0.0,0.0,0.0
8785,003850,2016/12,4091.0,220.0,56.0,2.87,127.0
8786,003850,2017/12,4227.0,10.0,565.0,25.48,1283.0
8787,003850,2018/12,4604.0,250.0,203.0,8.03,459.0
8788,003850,2019/12,5243.0,391.0,322.0,11.95,729.0
8789,003850,2020/12(E),5741.0,407.0,305.0,9.66,661.0
8790,006090,2016/12,2791.0,224.0,113.0,9.24,1204.0
8791,006090,2017/12,3102.0,242.0,240.0,17.32,2546.0
8792,006090,2018/12,2961.0,125.0,80.0,5.23,845.0
8793,006090,2019/12,3136.0,226.0,132.0,8.18,1402.0
8794,006090,2020/12(E),0.0,0.0,0.0,0.0,0.0
8795,006110,2016/12,1293.0,36.0,10.0,0.96,92.0
8796,006110,2017/12,1369.0,35.0,1.0,0.12,11.0
8797,006110,2018/12,1713.0,55.0,28.0,2.64,252.0
8798,006110,2019/12,1911.0,64.0,50.0,4.62,450.0
8799,006110,2020/12(E),0.0,0.0,0.0,0.0,0.0
8800,010960,2016/12,2745.0,222.0,160.0,11.82,642.0
8801,010960,2017/12,2657.0,242.0,214.0,13.77,859.0
8802,010960,2018/12,2987.0,244.0,206.0,12.09,832.0
8803,010960,2019/12,3646.0,236.0,215.0,11.65,863.0
8804,010960,2020/12(E),0.0,0.0,0.0,0.0,0.0
8805,011230,2016/12,388.0,-1.0,-4.0,-4.51,-60.0
8806,011230,2017/12,442.0,-68.0,-128.0,-669.5,-2150.0
8807,011230,2018/12,421.0,-32.0,-43.0,-77.53,-418.0
8808,011230,2019/12,418.0,-2.0,-32.0,-23.62,-302.0
8809,011230,2020/12(E),0.0,0.0,0.0,0.0,0.0
8810,000390,2016/12,4822.0,189.0,137.0,4.72,587.0
8811,000390,2017/12,4881.0,88.0,20.0,0.66,75.0
8812,000390,2018/12,5242.0,79.0,8.0,0.26,29.0
8813,000390,2019/12,5403.0,112.0,39.0,1.34,143.0
8814,000390,2020/12(E),0.0,0.0,0.0,0.0,0.0
8815,075180,2016/12,1975.0,280.0,226.0,10.95,1175.0
8816,075180,2017/12,1835.0,167.0,133.0,6.12,691.0
8817,075180,2018/12,1676.0,95.0,74.0,3.35,385.0
8818,075180,2019/12,1527.0,-38.0,-83.0,-3.82,-433.0
8819,075180,2020/12(E),0.0,0.0,0.0,0.0,0.0
8820,014910,2016/12,454.0,-7.0,-11.0,-3.74,-62.0
8821,014910,2017/12,461.0,-5.0,-27.0,-9.39,-154.0
8822,014910,2018/12,413.0,8.0,2.0,0.7,10.0
8823,014910,2019/12,359.0,-16.0,-18.0,-6.57,-92.0
8824,014910,2020/12(E),0.0,0.0,0.0,0.0,0.0
8825,001430,2016/12,25311.0,1435.0,1047.0,5.52,2473.0
8826,001430,2017/12,30553.0,1885.0,1372.0,7.09,3533.0
8827,001430,2018/12,32781.0,559.0,248.0,1.14,585.0
8828,001430,2019/12,29607.0,440.0,192.0,0.93,480.0
8829,001430,2020/12(E),25064.0,589.0,315.0,1.59,824.0
8830,003030,2016/12,17975.0,772.0,653.0,5.3,10854.0
8831,003030,2017/12,15070.0,522.0,291.0,2.04,4248.0
8832,003030,2018/12,17817.0,805.0,3228.0,29.05,62348.0
8833,003030,2019/12,26439.0,631.0,147.0,-0.32,-742.0
8834,003030,2020/12(E),0.0,0.0,0.0,0.0,0.0
8835,102280,2016/12,1138.0,-151.0,-163.0,-9.23,-111.0
8836,102280,2017/12,1096.0,-216.0,1434.0,60.32,987.0
8837,102280,2018/12,1017.0,6.0,-953.0,-37.66,-655.0
8838,102280,2019/12,965.0,-103.0,-364.0,-19.68,-250.0
8839,102280,2020/12(E),0.0,0.0,0.0,0.0,0.0
8840,003410,2016/12,14303.0,2578.0,1751.0,11.59,400.0
8841,003410,2017/12,15171.0,2509.0,3012.0,16.55,613.0
8842,003410,2018/12,15100.0,2469.0,1470.0,7.51,290.0
8843,003410,2019/12,15385.0,2284.0,1316.0,7.01,259.0
8844,003410,2020/12(E),14616.0,2510.0,1489.0,8.44,295.0
8845,112610,2016/12,3112.0,-237.0,-172.0,-5.54,-999.0
8846,112610,2017/12,3122.0,354.0,390.0,12.98,2253.0
8847,112610,2018/12,5022.0,327.0,71.0,1.96,343.0
8848,112610,2019/12,7994.0,601.0,347.0,9.92,1846.0
8849,112610,2020/12(E),9753.0,882.0,627.0,15.87,3404.0
8850,008700,2016/12,1676.0,49.0,28.0,4.07,37.0
8851,008700,2017/12,1763.0,35.0,-17.0,-2.47,-22.0
8852,008700,2018/12,1923.0,-120.0,-139.0,-22.34,-181.0
8853,008700,2019/12,2433.0,31.0,4.0,0.78,6.0
8854,008700,2020/12(E),0.0,0.0,0.0,0.0,0.0
8855,002310,2016/12,6330.0,245.0,207.0,4.6,2315.0
8856,002310,2017/12,7286.0,54.0,50.0,1.09,561.0
8857,002310,2018/12,7758.0,983.0,787.0,15.83,8785.0
8858,002310,2019/12,6977.0,711.0,614.0,10.99,6860.0
8859,002310,2020/12(E),0.0,0.0,0.0,0.0,0.0
8860,161000,2016/12,8677.0,750.0,534.0,23.11,1678.0
8861,161000,2017/12,9598.0,751.0,647.0,23.22,2032.0
8862,161000,2018/12,10314.0,520.0,527.0,16.36,1657.0
8863,161000,2019/12,10170.0,469.0,304.0,8.62,952.0
8864,161000,2020/12(E),8569.0,432.0,323.0,8.92,1011.0
8865,023960,2016/12,3103.0,-107.0,-197.0,-50.73,-613.0
8866,023960,2017/12,2517.0,47.0,-144.0,-33.33,-391.0
8867,023960,2018/12,2508.0,-33.0,-117.0,-1.07,-10.0
8868,023960,2019/12,2401.0,29.0,-44.0,-1.45,-14.0
8869,023960,2020/12(E),0.0,0.0,0.0,0.0,0.0
8870,298690,2016/12,4430.0,359.0,285.0,29.03,570.0
8871,298690,2017/12,5617.0,345.0,285.0,25.25,569.0
8872,298690,2018/12,6536.0,206.0,203.0,14.79,405.0
8873,298690,2019/12,6332.0,-378.0,-729.0,-56.0,-1400.0
8874,298690,2020/12(E),0.0,0.0,0.0,0.0,0.0
8875,009810,2016/12,125.0,-11.0,-18.0,-3.64,-37.0
8876,009810,2017/12,281.0,-27.0,-78.0,-14.67,-115.0
8877,009810,2018/12,65.0,-12.0,-141.0,-31.09,-174.0
8878,009810,2019/12,88.0,-14.0,-33.0,-7.77,-39.0
8879,009810,2020/12(E),0.0,0.0,0.0,0.0,0.0
8880,111770,2016/12,20016.0,1794.0,1090.0,9.08,2482.0
8881,111770,2017/12,20093.0,1811.0,947.0,8.78,2453.0
8882,111770,2018/12,21013.0,2010.0,1113.0,8.15,2551.0
8883,111770,2019/12,23883.0,2376.0,1743.0,9.82,3753.0
8884,111770,2020/12(E),23087.0,1964.0,1469.0,7.27,3121.0
8885,012160,2016/12,1859.0,5.0,3.0,0.16,3.0
8886,012160,2017/12,1774.0,11.0,-42.0,-2.47,-49.0
8887,012160,2018/12,1965.0,-17.0,-52.0,-3.13,-61.0
8888,012160,2019/12,1975.0,34.0,11.0,0.64,12.0
8889,012160,2020/12(E),0.0,0.0,0.0,0.0,0.0
8890,001800,2016/12,1280.0,-18.0,2490.0,15.89,3952.0
8891,001800,2017/12,1127.0,49.0,14864.0,85.88,35070.0
8892,001800,2018/12,19977.0,2305.0,1183.0,3.03,899.0
8893,001800,2019/12,21036.0,2667.0,1564.0,2.54,772.0
8894,001800,2020/12(E),0.0,0.0,0.0,0.0,0.0
8895,070960,2016/12,2107.0,304.0,143.0,4.04,324.0
8896,070960,2017/12,2097.0,335.0,170.0,4.21,352.0
8897,070960,2018/12,1814.0,246.0,102.0,2.48,212.0
8898,070960,2019/12,1294.0,-41.0,-138.0,-3.41,-287.0
8899,070960,2020/12(E),0.0,0.0,0.0,0.0,0.0
8900,016880,2016/12,2430.0,-118.0,-332.0,-7.32,-412.0
8901,016880,2017/12,2828.0,104.0,69.0,2.54,118.0
8902,016880,2018/12,2787.0,-458.0,-1033.0,-35.07,-1398.0
8903,016880,2019/12,8199.0,752.0,-2281.0,-106.55,-2212.0
8904,016880,2020/12(E),0.0,0.0,0.0,0.0,0.0
8905,005820,2016/12,854.0,104.0,104.0,8.41,3203.0
8906,005820,2017/12,741.0,50.0,55.0,4.23,1685.0
8907,005820,2018/12,789.0,20.0,5.0,-1.01,-405.0
8908,005820,2019/12,791.0,42.0,43.0,3.33,1348.0
8909,005820,2020/12(E),0.0,0.0,0.0,0.0,0.0
8910,033270,2016/12,1769.0,271.0,195.0,11.17,1204.0
8911,033270,2017/12,1970.0,317.0,279.0,14.7,1719.0
8912,033270,2018/12,2119.0,378.0,317.0,14.73,1954.0
8913,033270,2019/12,2213.0,345.0,309.0,12.79,1907.0
8914,033270,2020/12(E),0.0,0.0,0.0,0.0,0.0
8915,077500,2016/12,2636.0,78.0,-1.0,0.02,1.0
8916,077500,2017/12,2461.0,88.0,88.0,5.48,361.0
8917,077500,2018/12,2656.0,72.0,106.0,6.55,442.0
8918,077500,2019/12,3353.0,69.0,224.0,12.68,935.0
8919,077500,2020/12(E),3957.0,106.0,143.0,7.66,627.0
8920,074610,2016/12,384.0,43.0,21.0,18.37,124.0
8921,074610,2017/12,447.0,-5.0,-118.0,-85.82,-580.0
8922,074610,2018/12,398.0,-113.0,-83.0,-29.34,-243.0
8923,074610,2019/12,404.0,-154.0,-343.0,-87.65,-923.0
8924,074610,2020/12(E),0.0,0.0,0.0,0.0,0.0
8925,249420,2016/12,2013.0,148.0,126.0,0.0,528.0
8926,249420,2017/12,4607.0,254.0,198.0,7.18,834.0
8927,249420,2018/12,5039.0,283.0,127.0,4.53,534.0
8928,249420,2019/12,5175.0,-14.0,-134.0,-5.08,-565.0
8929,249420,2020/12(E),5610.0,140.0,80.0,3.11,336.0
8930,007110,2016/12,421.0,-26.0,-22.0,-4.37,-29.0
8931,007110,2017/12,527.0,10.0,2.0,0.33,2.0
8932,007110,2018/12,541.0,14.0,4.0,0.81,5.0
8933,007110,2019/12,667.0,18.0,9.0,1.77,12.0
8934,007110,2020/12(E),0.0,0.0,0.0,0.0,0.0
8935,007570,2016/12,2616.0,225.0,119.0,3.04,300.0
8936,007570,2017/12,2698.0,244.0,129.0,3.28,321.0
8937,007570,2018/12,3000.0,167.0,33.0,-2.58,-251.0
8938,007570,2019/12,3246.0,325.0,196.0,5.2,511.0
8939,007570,2020/12(E),0.0,0.0,0.0,0.0,0.0
8940,044380,2016/12,497.0,4.0,9.0,3.48,32.0
8941,044380,2017/12,609.0,-68.0,-62.0,-13.9,-157.0
8942,044380,2018/12,443.0,-15.0,-51.0,-10.61,-98.0
8943,044380,2019/12,705.0,-38.0,-48.0,-11.11,-88.0
8944,044380,2020/12(E),0.0,0.0,0.0,0.0,0.0
8945,010580,2016/12,772.0,-44.0,-55.0,-34.8,-157.0
8946,010580,2017/12,721.0,-29.0,-54.0,-29.09,-114.0
8947,010580,2018/12,796.0,25.0,28.0,12.21,51.0
8948,010580,2019/12,799.0,-46.0,-102.0,-43.44,-164.0
8949,010580,2020/12(E),0.0,0.0,0.0,0.0,0.0
8950,003780,2016/12,424.0,52.0,13.0,3.73,103.0
8951,003780,2017/12,448.0,18.0,17.0,4.78,128.0
8952,003780,2018/12,594.0,30.0,24.0,6.93,185.0
8953,003780,2019/12,618.0,91.0,68.0,17.84,525.0
8954,003780,2020/12(E),0.0,0.0,0.0,0.0,0.0
8955,001620,2016/12,6260.0,182.0,156.0,8.63,505.0
8956,001620,2017/12,6020.0,-367.0,-411.0,-19.04,-988.0
8957,001620,2018/12,6509.0,-121.0,-101.0,-5.48,-180.0
8958,001620,2019/12,6156.0,-140.0,3.0,-1.19,-32.0
8959,001620,2020/12(E),0.0,0.0,0.0,0.0,0.0
8960,029460,2016/12,2604.0,217.0,511.0,15.99,1436.0
8961,029460,2017/12,5730.0,555.0,850.0,27.73,2439.0
8962,029460,2018/12,5261.0,761.0,2106.0,67.41,14365.0
8963,029460,2019/12,5119.0,676.0,588.0,12.38,3722.0
8964,029460,2020/12(E),5652.0,911.0,740.0,14.23,4722.0
8965,002380,2016/12,34905.0,3266.0,1530.0,2.58,14430.0
8966,002380,2017/12,38640.0,3298.0,423.0,0.71,3958.0
8967,002380,2018/12,30810.0,2009.0,-231.0,-0.41,-2233.0
8968,002380,2019/12,27196.0,1332.0,-2219.0,-4.37,-21079.0
8969,002380,2020/12(E),0.0,0.0,0.0,0.0,0.0
8970,053210,2016/12,6651.0,806.0,689.0,13.32,1436.0
8971,053210,2017/12,6858.0,754.0,573.0,10.25,1200.0
8972,053210,2018/12,6908.0,667.0,520.0,8.33,1079.0
8973,053210,2019/12,6946.0,694.0,560.0,8.02,1141.0
8974,053210,2020/12(E),7114.0,891.0,709.0,9.57,1452.0
8975,002020,2016/12,39369.0,1342.0,284.0,3.49,1557.0
8976,002020,2017/12,44058.0,1090.0,985.0,12.73,6562.0
8977,002020,2018/12,43245.0,1050.0,-45.0,-0.64,-353.0
8978,002020,2019/12,44060.0,1245.0,-95.0,-2.61,-1244.0
8979,002020,2020/12(E),0.0,0.0,0.0,0.0,0.0
8980,039490,2016/12,,2307.0,1802.0,15.33,8142.0
8981,039490,2017/12,,3158.0,2416.0,17.36,10870.0
8982,039490,2018/12,,2890.0,1932.0,10.84,7753.0
8983,039490,2019/12,,4737.0,3620.0,16.97,14287.0
8984,039490,2020/12(E),,5991.0,4372.0,17.98,16914.0
8985,091810,2016/12,3828.0,128.0,20.0,0.0,59.0
8986,091810,2017/12,5840.0,471.0,397.0,227.62,1174.0
8987,091810,2018/12,7318.0,478.0,379.0,28.89,946.0
8988,091810,2019/12,8104.0,-192.0,-432.0,-20.84,-920.0
8989,091810,2020/12(E),2775.0,-1402.0,-1380.0,-108.29,-2938.0
8990,004870,2016/12,4119.0,142.0,36.0,7.41,51.0
8991,004870,2017/12,6128.0,455.0,371.0,45.49,419.0
8992,004870,2018/12,7375.0,433.0,338.0,18.49,329.0
8993,004870,2019/12,8175.0,-238.0,-477.0,-17.06,-385.0
8994,004870,2020/12(E),0.0,0.0,0.0,0.0,0.0
8995,005690,2016/12,278.0,-19.0,-7.0,-0.73,-12.0
8996,005690,2017/12,252.0,-46.0,-220.0,-29.53,-376.0
8997,005690,2018/12,284.0,3.0,-127.0,-24.96,-214.0
8998,005690,2019/12,325.0,20.0,43.0,8.78,73.0
8999,005690,2020/12(E),0.0,0.0,0.0,0.0,0.0
9000,010770,2016/12,5909.0,161.0,69.0,4.37,411.0
9001,010770,2017/12,5501.0,-60.0,-55.0,-1.32,-137.0
9002,010770,2018/12,5560.0,-248.0,-636.0,-26.68,-2706.0
9003,010770,2019/12,5811.0,-36.0,-218.0,-11.1,-942.0
9004,010770,2020/12(E),0.0,0.0,0.0,0.0,0.0
9005,017810,2016/12,20307.0,379.0,100.0,6.76,488.0
9006,017810,2017/12,21957.0,528.0,304.0,14.59,1011.0
9007,017810,2018/12,22720.0,402.0,110.0,7.23,530.0
9008,017810,2019/12,23815.0,306.0,-75.0,0.95,83.0
9009,017810,2020/12(E),23840.0,546.0,263.0,7.2,708.0
9010,000140,2016/12,18954.0,1329.0,463.0,5.44,1179.0
9011,000140,2017/12,18812.0,1001.0,-76.0,-2.8,-608.0
9012,000140,2018/12,18767.0,1035.0,86.0,-0.55,-115.0
9013,000140,2019/12,20263.0,1009.0,-401.0,-4.65,-903.0
9014,000140,2020/12(E),0.0,0.0,0.0,0.0,0.0
9015,025540,2016/12,7142.0,904.0,672.0,11.45,6452.0
9016,025540,2017/12,7444.0,661.0,498.0,7.72,4783.0
9017,025540,2018/12,7464.0,462.0,396.0,5.8,3803.0
9018,025540,2019/12,7721.0,335.0,319.0,4.55,3062.0
9019,025540,2020/12(E),0.0,0.0,0.0,0.0,0.0
9020,009540,2016/12,223004.0,3915.0,6270.0,3.67,6776.0
9021,009540,2017/12,154688.0,146.0,26931.0,18.17,37660.0
9022,009540,2018/12,131610.0,-4814.0,-4536.0,-4.25,-7255.0
9023,009540,2019/12,151826.0,2902.0,2131.0,1.4,2318.0
9024,009540,2020/12(E),158751.0,3466.0,2471.0,1.6,2629.0
9025,017960,2016/12,2576.0,269.0,165.0,5.51,379.0
9026,017960,2017/12,2391.0,58.0,7.0,0.24,17.0
9027,017960,2018/12,2267.0,62.0,-30.0,-0.97,-68.0
9028,017960,2019/12,2734.0,253.0,177.0,5.74,403.0
9029,017960,2020/12(E),4274.0,637.0,490.0,14.64,1115.0
9030,011500,2016/12,2050.0,82.0,88.0,8.97,561.0
9031,011500,2017/12,2363.0,79.0,87.0,8.29,557.0
9032,011500,2018/12,2232.0,57.0,59.0,5.32,375.0
9033,011500,2019/12,2047.0,120.0,100.0,8.58,638.0
9034,011500,2020/12(E),0.0,0.0,0.0,0.0,0.0
9035,004960,2016/12,17723.0,697.0,267.0,10.8,2607.0
9036,004960,2017/12,19843.0,1333.0,725.0,23.63,6602.0
9037,004960,2018/12,21422.0,2145.0,1620.0,41.29,14008.0
9038,004960,2019/12,16233.0,1245.0,721.0,15.21,6210.0
9039,004960,2020/12(E),0.0,0.0,0.0,0.0,0.0
9040,014130,2016/12,4679.0,89.0,54.0,9.93,457.0
9041,014130,2017/12,5279.0,101.0,67.0,11.15,558.0
9042,014130,2018/12,5659.0,95.0,53.0,8.16,441.0
9043,014130,2019/12,5774.0,119.0,58.0,8.3,479.0
9044,014130,2020/12(E),0.0,0.0,0.0,0.0,0.0
9045,052690,2016/12,5060.0,123.0,226.0,5.57,591.0
9046,052690,2017/12,4902.0,329.0,325.0,7.48,849.0
9047,052690,2018/12,4337.0,215.0,129.0,2.82,338.0
9048,052690,2019/12,4486.0,441.0,264.0,5.54,691.0
9049,052690,2020/12(E),0.0,0.0,0.0,0.0,0.0
9050,003530,2016/12,,-1929.0,-1608.0,-20.19,-1418.0
9051,003530,2017/12,,655.0,557.0,6.57,313.0
9052,003530,2018/12,,972.0,724.0,7.95,409.0
9053,003530,2019/12,,1119.0,986.0,9.36,505.0
9054,003530,2020/12(E),,0.0,0.0,0.0,0.0
9055,086280,2016/12,153406.0,7288.0,5057.0,15.38,13483.0
9056,086280,2017/12,163583.0,7271.0,6805.0,18.23,18147.0
9057,086280,2018/12,168656.0,7101.0,4374.0,10.6,11663.0
9058,086280,2019/12,182701.0,8765.0,5023.0,11.25,13395.0
9059,086280,2020/12(E),164397.0,6838.0,4979.0,10.3,13279.0
9060,013520,2016/12,16161.0,1053.0,588.0,19.64,902.0
9061,013520,2017/12,14434.0,358.0,-418.0,-14.23,-655.0
9062,013520,2018/12,15281.0,539.0,-332.0,-13.82,-521.0
9063,013520,2019/12,15520.0,650.0,235.0,9.62,357.0
9064,013520,2020/12(E),0.0,0.0,0.0,0.0,0.0
9065,298020,2016/12,0.0,0.0,0.0,0.0,0.0
9066,298020,2017/12,0.0,0.0,0.0,0.0,0.0
9067,298020,2018/12,33591.0,1251.0,315.0,0.0,4909.0
9068,298020,2019/12,59831.0,3229.0,1220.0,20.86,21510.0
9069,298020,2020/12(E),49739.0,1633.0,548.0,8.41,9824.0
9070,045890,2016/12,757.0,42.0,26.0,5.21,102.0
9071,045890,2017/12,729.0,1.0,-54.0,-11.04,-205.0
9072,045890,2018/12,532.0,-169.0,-66.0,-14.04,-250.0
9073,045890,2019/12,587.0,-161.0,-368.0,-91.08,-1099.0
9074,045890,2020/12(E),0.0,0.0,0.0,0.0,0.0
9075,078150,2016/12,2705.0,381.0,294.0,28.26,381.0
9076,078150,2017/12,2852.0,480.0,378.0,27.22,482.0
9077,078150,2018/12,2739.0,102.0,81.0,4.38,86.0
9078,078150,2019/12,2806.0,101.0,58.0,2.02,40.0
9079,078150,2020/12(E),0.0,0.0,0.0,0.0,0.0
9080,335870,2016/12,,0.0,0.0,0.0,0.0
9081,335870,2017/12,,0.0,0.0,0.0,0.0
9082,335870,2018/12,,0.0,0.0,0.0,0.0
9083,335870,2019/12,,0.0,0.0,0.0,-43.0
9084,335870,2020/12(E),,0.0,0.0,0.0,0.0
9085,095340,2016/12,936.0,108.0,88.0,6.68,695.0
9086,095340,2017/12,1126.0,230.0,161.0,11.1,1220.0
9087,095340,2018/12,1019.0,123.0,122.0,8.13,945.0
9088,095340,2019/12,877.0,20.0,32.0,2.57,308.0
9089,095340,2020/12(E),0.0,0.0,0.0,0.0,0.0
9090,035600,2016/12,4781.0,489.0,136.0,4.86,304.0
9091,035600,2017/12,7585.0,547.0,30.0,-0.21,-14.0
9092,035600,2018/12,9246.0,604.0,399.0,17.61,1263.0
9093,035600,2019/12,9561.0,861.0,600.0,21.61,1792.0
9094,035600,2020/12(E),8447.0,1073.0,774.0,22.4,2215.0
9095,219550,2016/12,500.0,100.0,79.0,46.98,145.0
9096,219550,2017/12,637.0,108.0,64.0,21.71,117.0
9097,219550,2018/12,542.0,53.0,40.0,11.8,70.0
9098,219550,2019/12,481.0,-18.0,-29.0,-9.74,-51.0
9099,219550,2020/12(E),0.0,0.0,0.0,0.0,0.0
9100,053290,2016/12,535.0,77.0,53.0,10.09,456.0
9101,053290,2017/12,575.0,27.0,7.0,1.3,61.0
9102,053290,2018/12,860.0,-22.0,-44.0,-7.76,-302.0
9103,053290,2019/12,846.0,29.0,7.0,1.26,49.0
9104,053290,2020/12(E),0.0,0.0,0.0,0.0,0.0
9105,060250,2016/12,2721.0,115.0,102.0,10.96,458.0
9106,060250,2017/12,3520.0,179.0,102.0,10.78,477.0
9107,060250,2018/12,4327.0,218.0,168.0,15.47,751.0
9108,060250,2019/12,4699.0,321.0,245.0,20.2,1069.0
9109,060250,2020/12(E),6078.0,396.0,325.0,23.36,1421.0
9110,019550,2016/12,,31.0,29.0,3.7,19.0
9111,019550,2017/12,,25.0,25.0,3.17,17.0
9112,019550,2018/12,,29.0,26.0,3.11,16.0
9113,019550,2019/12,,115.0,114.0,12.85,71.0
9114,019550,2020/12(E),,0.0,0.0,0.0,0.0
9115,255220,2016/12,936.0,115.0,90.0,43.72,313.0
9116,255220,2017/12,1261.0,166.0,120.0,38.96,418.0
9117,255220,2018/12,1423.0,151.0,96.0,21.35,290.0
9118,255220,2019/12,1328.0,128.0,96.0,15.65,277.0
9119,255220,2020/12(E),0.0,0.0,0.0,0.0,0.0
9120,014570,2016/12,553.0,61.0,51.0,9.77,459.0
9121,014570,2017/12,554.0,53.0,47.0,8.47,426.0
9122,014570,2018/12,520.0,35.0,66.0,10.96,597.0
9123,014570,2019/12,555.0,34.0,39.0,6.09,354.0
9124,014570,2020/12(E),0.0,0.0,0.0,0.0,0.0
9125,078130,2016/12,404.0,1.0,-3.0,-0.6,-3.0
9126,078130,2017/12,440.0,3.0,18.0,3.14,15.0
9127,078130,2018/12,487.0,4.0,-23.0,-3.98,-19.0
9128,078130,2019/12,839.0,7.0,-383.0,-76.86,-312.0
9129,078130,2020/12(E),0.0,0.0,0.0,0.0,0.0
9130,053260,2016/12,1627.0,41.0,56.0,5.34,305.0
9131,053260,2017/12,1972.0,36.0,30.0,2.79,162.0
9132,053260,2018/12,1950.0,15.0,53.0,4.86,282.0
9133,053260,2019/12,1713.0,22.0,44.0,4.0,235.0
9134,053260,2020/12(E),0.0,0.0,0.0,0.0,0.0
9135,049080,2016/12,670.0,-29.0,-103.0,-16.29,-272.0
9136,049080,2017/12,1001.0,52.0,-9.0,-1.88,-29.0
9137,049080,2018/12,1248.0,-25.0,-216.0,-27.86,-426.0
9138,049080,2019/12,728.0,-296.0,-461.0,-95.33,-863.0
9139,049080,2020/12(E),697.0,-100.0,-134.0,0.0,0.0
9140,151910,2016/12,397.0,-516.0,295.0,0.0,5310.0
9141,151910,2017/12,358.0,-147.0,-202.0,-65.07,-189.0
9142,151910,2018/12,611.0,-32.0,-135.0,-42.52,-123.0
9143,151910,2019/12,526.0,-148.0,-163.0,-49.23,-114.0
9144,151910,2020/12(E),0.0,0.0,0.0,0.0,0.0
9145,091970,2016/12,531.0,-34.0,-46.0,-8.08,-346.0
9146,091970,2017/12,568.0,-43.0,-81.0,-13.76,-407.0
9147,091970,2018/12,472.0,55.0,11.0,1.79,52.0
9148,091970,2019/12,475.0,83.0,-163.0,-26.27,-634.0
9149,091970,2020/12(E),0.0,0.0,0.0,0.0,0.0
9150,051490,2016/12,1310.0,23.0,21.0,3.34,177.0
