,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,S-RIM,매수금액,매도금액_1st,매도금액_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율,매출액_20(E),매출액_19,매출액_18,매출액_17
936,108230,톱텍,특수 목적용 기계 제조업,평판디스플레이 제조용 자동화설비,4,5494.0,14700.0,Ave ROE,10435.0,11316.0,14451.0,0.71,0.98,0.0,1.09,5.96,57.85,No,1.05,0.0,-66.0,82.0,2117.0,10,0.0,0.0,1672.0,3088.0,11384.0
937,046440,KG모빌리언스,소프트웨어 개발 및 공급업,유무선전화결제서비스,4,3622.0,9250.0,S-RIM,6601.0,7095.0,8856.0,0.71,0.96,11.63,8.18,6.04,7.8,No,0.81,478.0,348.0,221.0,278.0,10,1.32,2885.0,1922.0,2029.0,1706.0
938,007310,오뚜기,기타 식품 제조업,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",5,20225.0,562000.0,S-RIM,398453.0,420481.0,498918.0,0.71,0.89,10.55,7.79,13.87,12.34,No,1.0,1823.0,1483.0,1517.0,1461.0,10,0.9,25286.0,23597.0,22468.0,21262.0
939,091700,파트론,전자부품 제조업,이동통신안테나및유전체필터류등,5,5286.0,9720.0,S-RIM,6940.0,6960.0,7029.0,0.71,0.72,7.94,18.71,3.09,0.26,Yes,0.96,469.0,1052.0,302.0,98.0,10,0.89,10926.0,12546.0,7965.0,7903.0
940,052220,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시",5,626.0,2555.0,Ave ROE,1821.0,1482.0,274.0,0.71,0.11,0.0,4.17,-3.32,-0.21,No,0.11,0.0,17.0,9.0,1.0,10,0.0,0.0,516.0,581.0,574.0
941,333050,신한제6호스팩,금융 지원 서비스업,기업인수 및 합병,5,101.0,1995.0,Ave ROE,1408.0,1100.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,-2.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
942,340120,하이제5호스팩,금융 지원 서비스업,기업인수합병,5,101.0,2010.0,Ave ROE,1421.0,1109.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
943,089790,제이티,특수 목적용 기계 제조업,반도체장비(Burn-in Sorter 등),3,624.0,6090.0,S-RIM,4237.0,5430.0,9675.0,0.7,1.59,28.39,15.51,13.11,-1.2,Yes,0.72,87.0,62.0,38.0,6.0,15,2.09,574.0,424.0,336.0,322.0
944,002410,범양건영,건물 건설업,"토목공사,주택건설,건축공사,난방공사,전기공사,포장공사",2,1281.0,5510.0,Ave ROE,3865.0,4657.0,7476.0,0.7,1.36,0.0,32.82,11.62,2.57,Yes,1.36,0.0,115.0,68.0,26.0,10,0.0,0.0,2761.0,1556.0,1368.0
945,023450,동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",5,1357.0,37600.0,Ave ROE,26260.0,30428.0,45268.0,0.7,1.2,0.0,26.23,10.39,2.75,Yes,1.19,0.0,98.0,80.0,9.0,10,0.0,0.0,1261.0,1393.0,1374.0
946,002700,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",5,1155.0,1620.0,Ave ROE,1136.0,1236.0,1594.0,0.7,0.98,0.0,6.32,18.87,17.75,No,0.97,0.0,16.0,148.0,106.0,10,0.0,0.0,1459.0,1687.0,1446.0
947,100700,세운메디칼,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",5,1505.0,3455.0,Ave ROE,2412.0,2573.0,3147.0,0.7,0.91,0.0,10.44,11.79,12.17,No,0.91,0.0,169.0,180.0,125.0,10,0.0,0.0,669.0,631.0,612.0
948,038070,서린바이오,기타 전문 도매업,생명과학연구기기및시약,5,912.0,11800.0,Ave ROE,8289.0,8690.0,10118.0,0.7,0.86,0.0,15.67,4.99,4.12,Yes,0.86,0.0,18.0,18.0,12.0,10,0.0,0.0,544.0,499.0,426.0
949,096630,에스코넥,통신 및 방송 장비 제조업,WaferProber,4,1201.0,1800.0,Ave ROE,1260.0,1053.0,316.0,0.7,0.18,0.0,-12.8,15.47,17.11,No,0.17,0.0,-147.0,180.0,194.0,10,0.0,0.0,2545.0,3671.0,3656.0
950,307070,SK4호스팩,금융 지원 서비스업,기업인수합병,5,104.0,2020.0,Ave ROE,1408.0,1124.0,114.0,0.7,0.06,0.0,1.0,0.0,0.0,No,0.06,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
951,335870,IBKS제12호스팩,금융 지원 서비스업,기타 금융업,5,67.0,2135.0,Ave ROE,1491.0,1164.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
952,085670,뉴프렉스,전자부품 제조업,연성인쇄회로기판,1,472.0,2280.0,Ave ROE,1604.0,1076.0,-806.0,0.7,-0.35,0.0,-17.75,13.73,9.39,No,-0.35,0.0,-100.0,106.0,71.0,10,0.0,0.0,1283.0,1955.0,1527.0
953,001070,대한방직,직물직조 및 직물제품 제조업,"면사,화섬사,면직물 제조,판매,건설",5,1789.0,33700.0,Ave ROE,23643.0,14860.0,-16414.0,0.7,-0.49,0.0,-10.27,7.25,-5.51,No,-0.42,0.0,-130.0,-125.0,-99.0,10,0.0,0.0,1563.0,2090.0,2086.0
954,033290,코웰패션,"섬유, 의복, 신발 및 가죽제품 소매업","콘덴서,저항기",5,5310.0,6040.0,S-RIM,4171.0,5113.0,8466.0,0.69,1.4,22.59,22.72,26.8,29.71,No,1.52,867.0,761.0,710.0,620.0,10,1.63,4496.0,3947.0,3394.0,3094.0
955,136540,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",5,2171.0,18150.0,S-RIM,12542.0,14365.0,20859.0,0.69,1.15,16.08,13.61,12.04,9.08,Yes,0.89,217.0,154.0,109.0,75.0,10,1.0,973.0,821.0,707.0,720.0
956,246690,TS인베스트먼트,신탁업 및 집합투자업,투자조합 결성 및 투자,5,546.0,2325.0,Ave ROE,1608.0,1792.0,2445.0,0.69,1.05,0.0,14.93,15.77,7.54,No,1.1,0.0,56.0,53.0,22.0,10,0.0,0.0,0.0,0.0,0.0
957,071280,로체시스템즈,특수 목적용 기계 제조업,LCD 제조용 이송장비,5,762.0,5140.0,Ave ROE,3550.0,2918.0,668.0,0.69,0.13,0.0,1.84,-2.06,5.74,No,0.13,0.0,43.0,-10.0,21.0,10,0.0,0.0,798.0,740.0,3370.0
958,307160,하나머스트제6호스팩,금융 지원 서비스업,기업인수합병,5,94.0,2075.0,Ave ROE,1431.0,1146.0,130.0,0.69,0.06,0.0,1.12,0.0,0.0,No,0.06,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
959,287410,유안타제3호스팩,금융 지원 서비스업,인수합병,5,88.0,2070.0,Ave ROE,1422.0,1122.0,54.0,0.69,0.03,0.0,0.52,-0.09,0.0,No,0.03,0.0,-1.0,-1.0,0.0,10,0.0,0.0,0.0,0.0,0.0
960,063170,서울옥션,상품 중개업,미술품경매,3,811.0,4750.0,Ave ROE,3301.0,2508.0,-312.0,0.69,-0.07,0.0,-9.25,10.0,4.39,No,-0.07,0.0,-46.0,88.0,64.0,10,0.0,0.0,451.0,620.0,542.0
961,005860,한일사료,동물용 사료 및 조제식품 제조업,배합사료,1,666.0,1685.0,Ave ROE,1160.0,850.0,-251.0,0.69,-0.15,0.0,-3.85,0.56,2.92,No,-0.15,0.0,44.0,21.0,-9.0,10,0.0,0.0,3435.0,3078.0,2992.0
962,064800,젬백스링크,"섬유, 의복, 신발 및 가죽제품 소매업",의류제품,4,943.0,1205.0,Ave ROE,828.0,177.0,-2141.0,0.69,-1.78,0.0,2.76,-33.13,-1.45,No,-1.94,0.0,59.0,-3.0,-9.0,10,0.0,0.0,951.0,529.0,140.0
963,011690,유양디앤유,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매",5,714.0,1220.0,Ave ROE,845.0,-9.0,-3052.0,0.69,-2.5,0.0,-8.52,-25.65,4.44,No,-2.51,0.0,-51.0,-184.0,-32.0,10,0.0,0.0,1083.0,911.0,1121.0
964,297890,엘이티,특수 목적용 기계 제조업,"디스플레이 제조용 장비(도포기, 조립기, 검사기)",4,1148.0,16100.0,Ave ROE,11023.0,16139.0,34355.0,0.68,2.13,0.0,30.35,125.09,36.5,No,2.3,0.0,109.0,120.0,48.0,10,0.0,0.0,469.0,496.0,265.0
965,298540,더네이쳐홀딩스,"섬유, 의복, 신발 및 가죽제품 소매업","의류, 여행용 가방 및 잡화류",2,2548.0,35850.0,S-RIM,24210.0,34627.0,71718.0,0.68,2.0,53.63,35.28,91.73,0.0,No,2.1,594.0,398.0,202.0,48.0,10,2.33,3415.0,2353.0,1412.0,690.0
966,035600,KG이니시스,소프트웨어 개발 및 공급업,전자지불서비스,0,5469.0,19600.0,S-RIM,13302.0,16277.0,26873.0,0.68,1.37,22.4,21.61,17.61,-0.21,Yes,1.04,1073.0,861.0,604.0,547.0,10,1.96,8447.0,9561.0,9246.0,7585.0
967,100120,뷰웍스,의료용 기기 제조업,X-Ray Detector,5,2951.0,30700.0,S-RIM,20741.0,23550.0,33554.0,0.68,1.09,15.39,16.03,15.56,16.6,No,1.11,298.0,264.0,226.0,286.0,10,1.01,1478.0,1360.0,1314.0,1235.0
968,081660,휠라홀딩스,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입",3,21294.0,35400.0,S-RIM,24069.0,26564.0,35451.0,0.68,1.0,13.33,23.81,16.03,7.53,Yes,1.39,2967.0,4707.0,3571.0,2175.0,10,1.39,30279.0,34504.0,29546.0,25303.0
969,031980,피에스케이홀딩스,특수 목적용 기계 제조업,감광액제거기,5,1479.0,6950.0,Ave ROE,4724.0,5152.0,6678.0,0.68,0.96,0.0,4.66,21.41,18.47,No,3.8,0.0,15.0,86.0,577.0,10,0.0,0.0,421.0,569.0,2754.0
970,067900,와이엔텍,폐기물 처리업,"사업장폐기물중간및최종처리,전문건설,골재제조",5,2193.0,12150.0,Ave ROE,8278.0,8938.0,11286.0,0.68,0.93,0.0,14.66,8.06,11.3,No,0.93,0.0,262.0,149.0,125.0,10,0.0,0.0,986.0,761.0,752.0
971,071950,코아스,가구 제조업,"사무용가구,금속가구 도매,제조",1,314.0,1060.0,Ave ROE,717.0,645.0,390.0,0.68,0.37,0.0,8.97,-0.65,-3.12,Yes,0.37,0.0,31.0,12.0,7.0,10,0.0,0.0,1129.0,1086.0,1141.0
972,039290,인포뱅크,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역",5,702.0,7980.0,Ave ROE,5394.0,4780.0,2592.0,0.68,0.32,0.0,1.59,5.79,3.22,No,0.32,0.0,8.0,24.0,25.0,10,0.0,0.0,1195.0,1220.0,1191.0
973,109740,디에스케이,특수 목적용 기계 제조업,"FPD용 PCB Bonding System, In-line System, Linear Motion System 등",5,1470.0,7080.0,Ave ROE,4826.0,4219.0,2057.0,0.68,0.29,0.0,5.7,21.27,-42.51,No,0.29,0.0,55.0,223.0,135.0,10,0.0,0.0,765.0,1179.0,1033.0
974,071670,에이테크솔루션,특수 목적용 기계 제조업,"대형정밀금형(가전,자동차용 등)",1,890.0,8520.0,Ave ROE,5774.0,4745.0,1084.0,0.68,0.13,0.0,2.08,0.86,-0.84,Yes,0.13,0.0,28.0,10.0,-4.0,10,0.0,0.0,2282.0,1940.0,2129.0
975,059210,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",3,662.0,2760.0,Ave ROE,1874.0,1531.0,310.0,0.68,0.11,0.0,6.48,-2.39,-8.41,Yes,0.11,0.0,58.0,-2.0,23.0,10,0.0,0.0,594.0,526.0,653.0
976,309930,삼성머스트스팩3호,금융 지원 서비스업,기업인수합병,5,96.0,2130.0,Ave ROE,1451.0,1164.0,143.0,0.68,0.07,0.0,1.22,0.0,0.0,No,0.07,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
977,335890,IBKS제11호스팩,금융 지원 서비스업,기타 금융업,5,106.0,2220.0,Ave ROE,1505.0,1175.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
978,007460,에이프로젠 KIC,기타 금속 가공제품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대",5,3021.0,1685.0,Ave ROE,1148.0,733.0,-746.0,0.68,-0.44,0.0,4.7,-18.61,2.53,No,-0.51,0.0,26.0,16.0,35.0,10,0.0,0.0,782.0,510.0,404.0
979,043710,서울리거,기타 전문 도매업,모바일 주변 기기류,5,338.0,957.0,Ave ROE,655.0,80.0,-1968.0,0.68,-2.06,0.0,-14.44,-9.07,-3.69,No,-2.49,0.0,-87.0,-2.0,-8.0,10,0.0,0.0,784.0,175.0,143.0
980,092200,디아이씨,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역",1,552.0,1400.0,Ave ROE,945.0,-1353.0,-9535.0,0.68,-6.81,0.0,-33.7,-4.89,-1.32,No,-6.87,0.0,-320.0,226.0,322.0,10,0.0,0.0,5378.0,5532.0,6295.0
981,306040,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",3,1519.0,15000.0,S-RIM,10082.0,12370.0,20517.0,0.67,1.37,22.7,33.03,42.83,0.0,No,1.85,218.0,164.0,78.0,52.0,10,1.44,1196.0,1095.0,686.0,452.0
982,064260,다날,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제,0,3195.0,4610.0,S-RIM,3092.0,3194.0,3559.0,0.67,0.77,9.4,13.96,1.74,7.02,No,0.81,163.0,109.0,60.0,173.0,10,0.51,2319.0,1912.0,1817.0,1729.0
983,311390,네오크레마,기타 식품 제조업,기능성 식품 원료,4,588.0,8040.0,Ave ROE,5370.0,5527.0,6088.0,0.67,0.76,0.0,3.37,22.58,0.0,No,0.76,0.0,7.0,33.0,12.0,10,0.0,0.0,198.0,217.0,120.0
984,094480,갤럭시아컴즈,소프트웨어 개발 및 공급업,전자결제,1,1393.0,3660.0,Ave ROE,2470.0,2502.0,2615.0,0.67,0.71,0.0,10.04,6.49,7.36,No,0.77,0.0,87.0,75.0,40.0,10,0.0,0.0,856.0,814.0,691.0
985,055490,테이팩스,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",4,1425.0,31550.0,Ave ROE,21101.0,20916.0,20257.0,0.67,0.64,0.0,7.87,5.63,9.6,No,0.64,0.0,83.0,75.0,120.0,15,0.0,0.0,1126.0,1085.0,1059.0
986,033100,제룡전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","송배전용금구류,변압기",5,792.0,5070.0,Ave ROE,3407.0,3342.0,3112.0,0.67,0.61,0.0,10.4,5.83,-1.11,Yes,0.61,0.0,57.0,28.0,-12.0,10,0.0,0.0,452.0,425.0,477.0
987,251960,엠에프엠코리아,편조의복 제조업,"남녀 및 유아용의 외의, 내의 및 기타 의복",1,306.0,2850.0,Ave ROE,1904.0,1735.0,1133.0,0.67,0.4,0.0,5.2,2.74,3.89,No,0.41,0.0,48.0,22.0,25.0,10,0.0,0.0,1436.0,1221.0,707.0
988,002100,경농,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",5,2733.0,13300.0,Ave ROE,8944.0,7918.0,4264.0,0.67,0.32,0.0,2.47,3.08,5.83,No,0.27,0.0,87.0,148.0,84.0,10,0.0,0.0,2275.0,2127.0,2065.0
989,005250,녹십자홀딩스,회사 본부 및 경영 컨설팅 서비스업,"알부민,유로키나제,간염백신,유행성출혈열백신 제조",5,10511.0,22250.0,Ave ROE,14991.0,12647.0,4300.0,0.67,0.19,0.0,0.37,2.28,5.47,No,0.18,0.0,304.0,493.0,1120.0,10,0.0,0.0,15248.0,15487.0,14655.0
990,109610,에스와이,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,1,997.0,3570.0,Ave ROE,2399.0,1100.0,-3526.0,0.67,-0.99,0.0,-14.58,1.61,0.37,No,-1.12,0.0,-84.0,91.0,95.0,10,0.0,0.0,3801.0,4199.0,3935.0
991,092070,디엔에프,기타 화학제품 제조업,반도체배선박막재료(알루미늄전구체),5,1480.0,13400.0,Ave ROE,8826.0,9155.0,10326.0,0.66,0.77,0.0,2.47,16.46,17.34,No,0.83,0.0,52.0,148.0,151.0,15,0.0,0.0,588.0,742.0,744.0
992,083550,케이엠,기타 섬유제품 제조업,클린룸용Wiper,5,1316.0,13150.0,Ave ROE,8669.0,8537.0,8065.0,0.66,0.61,0.0,8.15,6.07,6.14,No,0.58,0.0,72.0,52.0,53.0,10,0.0,0.0,1276.0,1183.0,1109.0
993,069410,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션,5,566.0,8250.0,Ave ROE,5415.0,4751.0,2387.0,0.66,0.29,0.0,4.91,5.89,-8.73,No,0.29,0.0,28.0,17.0,-18.0,10,0.0,0.0,602.0,623.0,469.0
994,307280,교보8호스팩,금융 지원 서비스업,기업인수합병,5,81.0,2165.0,Ave ROE,1432.0,1132.0,64.0,0.66,0.03,0.0,0.55,0.0,0.0,No,0.03,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0
995,091090,세원셀론텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",5,1670.0,2660.0,Ave ROE,1752.0,934.0,-1981.0,0.66,-0.74,0.0,-3.3,-9.43,-4.0,No,-0.76,0.0,16.0,-97.0,38.0,10,0.0,0.0,1819.0,1338.0,1581.0
996,101530,해태제과식품,기타 식품 제조업,"홈런볼, 오예스, 맛동산, 부라보콘 등",1,2388.0,8500.0,Ave ROE,5575.0,2847.0,-6864.0,0.66,-0.81,0.0,-13.11,0.85,2.59,No,-0.86,0.0,145.0,230.0,189.0,10,0.0,0.0,6900.0,7254.0,7604.0
997,122690,서진오토모티브,자동차 신품 부품 제조업,"Clutch,Flywheel,Driveplate,Bearing,ATparts",1,524.0,2360.0,Ave ROE,1557.0,-678.0,-8639.0,0.66,-3.66,0.0,-16.33,-15.79,-9.16,No,-3.76,0.0,53.0,-125.0,-77.0,10,0.0,0.0,14298.0,12865.0,12383.0
998,004100,태양금속공업,자동차 신품 부품 제조업,"자동차용 강력볼트,너트,전기전자제품용 나사,자전거부품,전해동박,도금도장설비 제조",1,356.0,971.0,Ave ROE,637.0,-354.0,-3883.0,0.66,-4.0,0.0,-26.3,-5.35,-3.89,No,-3.65,0.0,-176.0,72.0,100.0,10,0.0,0.0,4709.0,4492.0,4692.0
999,000990,DB하이텍,반도체 제조업,반도체 제조,4,15762.0,34850.0,S-RIM,22659.0,28546.0,49511.0,0.65,1.42,25.99,17.4,17.12,27.62,No,1.04,2846.0,1813.0,1130.0,1432.0,15,2.71,9620.0,8074.0,6693.0,6797.0
1000,090460,비에이치,전자부품 제조업,연성인쇄회로기판(FPCB),2,6661.0,20100.0,S-RIM,13048.0,16072.0,26840.0,0.65,1.34,23.16,24.22,49.27,35.84,No,2.22,784.0,626.0,910.0,757.0,10,1.18,8131.0,6549.0,7679.0,6913.0
1001,210980,SK디앤디,부동산 임대 및 공급업,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",0,7738.0,40450.0,S-RIM,26182.0,31592.0,50856.0,0.65,1.26,20.87,12.66,17.29,23.14,No,0.96,1378.0,823.0,851.0,237.0,10,1.78,7432.0,4547.0,5628.0,3308.0
1002,092870,엑시콘,특수 목적용 기계 제조업,반도체 검사장비,5,1286.0,11550.0,S-RIM,7491.0,7607.0,8022.0,0.65,0.69,8.54,-6.82,4.71,11.24,No,0.0,59.0,-52.0,37.0,76.0,15,0.69,611.0,382.0,565.0,672.0
1003,063160,종근당바이오,의약품 제조업,"의약품,원료의약품 제조",5,2345.0,43800.0,Ave ROE,28583.0,27934.0,25626.0,0.65,0.59,0.0,8.01,5.49,5.78,No,0.58,0.0,154.0,70.0,90.0,10,0.0,0.0,1372.0,1245.0,1182.0
1004,095340,ISC,전자부품 제조업,반도체테스트소켓,5,2510.0,17750.0,Ave ROE,11530.0,11007.0,9146.0,0.65,0.52,0.0,2.57,8.13,11.1,No,0.52,0.0,20.0,123.0,230.0,15,0.0,0.0,877.0,1019.0,1126.0
1005,238170,엔에스엠,합성고무 및 플라스틱 물질 제조업,전도성 고분자 코팅 대전방지 필름,3,187.0,870.0,Ave ROE,569.0,179.0,-1207.0,0.65,-1.39,0.0,6.82,-5.56,-61.56,Yes,-1.43,0.0,19.0,-1.0,-19.0,10,0.0,0.0,524.0,497.0,606.0
1006,215000,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,5,4048.0,65200.0,S-RIM,41636.0,49013.0,75284.0,0.64,1.15,18.44,8.21,10.63,51.19,No,1.01,527.0,323.0,282.0,375.0,10,1.3,2898.0,2470.0,1987.0,2001.0
1007,089030,테크윙,특수 목적용 기계 제조업,"반도체테스트핸들러,C.O.K(Change Over Kit)",4,3603.0,18900.0,S-RIM,12032.0,14052.0,21243.0,0.64,1.12,17.72,6.41,12.77,29.18,No,0.8,484.0,244.0,251.0,415.0,15,2.01,2453.0,1869.0,1937.0,2228.0
1008,092730,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제,5,2237.0,26950.0,S-RIM,17178.0,19949.0,29817.0,0.64,1.11,17.23,23.33,28.76,26.83,No,1.61,232.0,230.0,192.0,140.0,10,1.04,850.0,832.0,663.0,536.0
1009,131090,시큐브,소프트웨어 개발 및 공급업,"시스템보안관리솔루션, 정보유출방지솔루션",5,652.0,1575.0,Ave ROE,1014.0,1136.0,1570.0,0.64,1.0,0.0,17.58,10.06,13.35,No,1.02,0.0,50.0,23.0,28.0,10,0.0,0.0,207.0,184.0,218.0
1010,119610,인터로조,의료용 기기 제조업,"콘텍트렌즈(소프트렌즈, 원데이렌즈, 하드렌즈 등)",5,2551.0,21850.0,S-RIM,13947.0,15593.0,21451.0,0.64,0.98,14.23,13.89,13.05,19.97,No,1.01,236.0,226.0,171.0,242.0,10,0.93,964.0,926.0,794.0,806.0
1011,260660,알리코제약,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,3,1247.0,12800.0,Ave ROE,8201.0,8824.0,11044.0,0.64,0.86,0.0,15.1,2.99,18.87,No,0.88,0.0,125.0,74.0,89.0,10,0.0,0.0,1158.0,953.0,714.0
1012,277410,인산가,기타 식품 제조업,기업인수합병,4,493.0,1860.0,Ave ROE,1182.0,1201.0,1271.0,0.64,0.68,0.0,11.45,-5.09,27.33,No,0.68,0.0,40.0,42.0,45.0,10,0.0,0.0,259.0,252.0,260.0
1013,211270,AP위성,통신 및 방송 장비 제조업,위성통신 단말기,5,1069.0,7110.0,Ave ROE,4563.0,3592.0,134.0,0.64,0.02,0.0,0.87,-0.81,0.08,No,0.02,0.0,71.0,9.0,27.0,10,0.0,0.0,457.0,428.0,300.0
1014,196450,디오스텍,사진장비 및 광학기기 제조업,휴대폰용카메라렌즈모듈제조,5,592.0,411.0,Ave ROE,263.0,66.0,-638.0,0.64,-1.55,0.0,10.08,-22.45,-42.35,Yes,-1.65,0.0,29.0,-61.0,-8.0,10,0.0,0.0,862.0,91.0,142.0
1015,256150,한독크린텍,일반 목적용 기계 제조업,정수기 필터,4,837.0,20500.0,Ave ROE,12904.0,16012.0,27080.0,0.63,1.32,0.0,20.38,29.83,23.47,No,1.24,0.0,61.0,49.0,22.0,10,0.0,0.0,484.0,396.0,271.0
1016,241790,오션브릿지,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비",5,1490.0,14950.0,Ave ROE,9363.0,11500.0,19109.0,0.63,1.28,0.0,17.69,29.43,25.01,No,1.28,0.0,128.0,173.0,115.0,15,0.0,0.0,758.0,942.0,560.0
1017,102710,이엔에프테크놀로지,기타 화학제품 제조업,LCD/반도체용 케미칼,5,5846.0,41650.0,S-RIM,26042.0,31636.0,51554.0,0.63,1.24,21.59,18.9,14.05,15.9,No,0.96,819.0,596.0,356.0,453.0,15,2.1,4980.0,4810.0,4254.0,3870.0
1018,200470,에이팩트,"그외 기타 전문, 과학 및 기술 서비스업",메모리 반도체 테스트,5,1136.0,6480.0,Ave ROE,4081.0,4552.0,6229.0,0.63,0.96,0.0,7.14,30.43,2.13,No,0.96,0.0,82.0,160.0,19.0,15,0.0,0.0,468.0,471.0,226.0
1019,099190,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",5,3682.0,26600.0,S-RIM,16768.0,18403.0,24222.0,0.63,0.91,12.95,12.35,13.16,10.07,No,0.86,338.0,302.0,274.0,228.0,10,0.92,2063.0,1898.0,1730.0,1570.0
1020,067310,하나마이크론,반도체 제조업,"반도체패키징,USB플래쉬드라이브",1,2484.0,8600.0,S-RIM,5434.0,5883.0,7481.0,0.63,0.87,12.07,-1.7,1.05,5.09,No,0.03,590.0,453.0,534.0,411.0,15,3.56,5295.0,4982.0,4799.0,3658.0
1021,290380,대유,"비료, 농약 및 살균, 살충제 제조업","4종복합비료, 농약",5,1100.0,12350.0,Ave ROE,7793.0,8398.0,10555.0,0.63,0.85,0.0,7.91,13.43,20.14,No,0.85,0.0,53.0,70.0,69.0,10,0.0,0.0,297.0,287.0,274.0
1022,003410,쌍용양회공업,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),5,29828.0,5820.0,S-RIM,3664.0,3713.0,3889.0,0.63,0.67,8.44,7.01,7.51,16.55,No,0.69,2510.0,2284.0,2469.0,2509.0,10,0.84,14616.0,15385.0,15100.0,15171.0
1023,200780,비씨월드제약,의약품 제조업,"마취통증약, 순환계약, 항생제, 기타처방약",5,1632.0,18250.0,Ave ROE,11558.0,11691.0,12166.0,0.63,0.67,0.0,6.47,10.13,10.42,No,0.65,0.0,66.0,93.0,89.0,10,0.0,0.0,517.0,551.0,502.0
1024,011320,유니크,자동차 신품 부품 제조업,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등",4,1412.0,7220.0,Ave ROE,4570.0,4104.0,2445.0,0.63,0.34,0.0,4.39,2.57,3.78,No,0.34,0.0,31.0,0.0,42.0,10,0.0,0.0,2249.0,2131.0,2352.0
1025,035460,기산텔레콤,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등",5,397.0,2700.0,Ave ROE,1699.0,1300.0,-121.0,0.63,-0.04,0.0,10.87,-10.68,-13.79,Yes,-0.04,0.0,40.0,-29.0,-32.0,10,0.0,0.0,671.0,564.0,635.0
1026,002420,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",5,251.0,61600.0,Ave ROE,38692.0,26385.0,-17439.0,0.63,-0.28,0.0,-4.11,-1.47,0.4,No,-0.28,0.0,-5.0,-4.0,-4.0,10,0.0,0.0,51.0,52.0,56.0
